TIMESTAMP,CNG_OPEN_PRICE_USD,CNG_HIGH_PRICE_USD,CNG_LOW_PRICE_USD,CNG_CLOSE_PRICE_USD,CNG_VOLUME_USD,CNG_DIVIDENDS_USD,CNG_STOCK_SPLITS_USD
2021-12-20 00:00:00+00:00,0.40590700507164,0.48002099990844727,0.40570101141929626,0.4795610010623932,87486,0.0,0.0
2021-12-21 00:00:00+00:00,0.4794589877128601,0.5149440169334412,0.47936901450157166,0.5136240124702454,38166,0.0,0.0
2021-12-22 00:00:00+00:00,0.5133330225944519,0.5179240107536316,0.5056880116462708,0.5076109766960144,4123,0.0,0.0
2021-12-23 00:00:00+00:00,0.5077720284461975,0.5255939960479736,0.5006589889526367,0.5246899724006653,15017,0.0,0.0
2021-12-24 00:00:00+00:00,0.5246419906616211,0.5282419919967651,0.5200350284576416,0.5211949944496155,4694,0.0,0.0
2021-12-25 00:00:00+00:00,0.5214890241622925,0.5328760147094727,0.5144670009613037,0.5292360186576843,7362,0.0,0.0
2021-12-26 00:00:00+00:00,0.5297679901123047,0.5480080246925354,0.5202909708023071,0.5457019805908203,28132,0.0,0.0
2021-12-27 00:00:00+00:00,0.5457580089569092,0.5583019852638245,0.4556879997253418,0.4882740080356598,149802,0.0,0.0
2021-12-28 00:00:00+00:00,0.48830100893974304,0.48842498660087585,0.4445439875125885,0.447407990694046,126065,0.0,0.0
2021-12-29 00:00:00+00:00,0.4473460018634796,0.4491559863090515,0.38782501220703125,0.4299109876155853,76647,0.0,0.0
2021-12-30 00:00:00+00:00,0.42986801266670227,0.4303709864616394,0.39666101336479187,0.4265559911727905,130965,0.0,0.0
2021-12-31 00:00:00+00:00,0.42659100890159607,0.42672500014305115,0.4082770049571991,0.41067999601364136,104149,0.0,0.0
2022-01-01 00:00:00+00:00,0.41066500544548035,0.4165849983692169,0.3514519929885864,0.3703089952468872,176126,0.0,0.0
2022-01-02 00:00:00+00:00,0.37031200528144836,0.37610098719596863,0.3668450117111206,0.3725680112838745,48788,0.0,0.0
2022-01-03 00:00:00+00:00,0.37256699800491333,0.3757910132408142,0.36593401432037354,0.3663260042667389,75974,0.0,0.0
2022-01-04 00:00:00+00:00,0.3663249909877777,0.39139899611473083,0.3576360046863556,0.38423100113868713,145336,0.0,0.0
