TIMESTAMP,MUSE_OPEN_PRICE_USD,MUSE_HIGH_PRICE_USD,MUSE_LOW_PRICE_USD,MUSE_CLOSE_PRICE_USD,MUSE_VOLUME_USD,MUSE_DIVIDENDS_USD,MUSE_STOCK_SPLITS_USD
2020-11-29 00:00:00+00:00,0.7293339967727661,2.0361180305480957,0.7292640209197998,1.8744970560073853,283004,0.0,0.0
2020-12-02 00:00:00+00:00,1.9402719736099243,2.391050100326538,1.3769550323486328,1.5776870250701904,98192,0.0,0.0
2020-12-03 00:00:00+00:00,1.5776499509811401,2.3596689701080322,1.518807053565979,1.7457770109176636,139568,0.0,0.0
2020-12-04 00:00:00+00:00,1.7457760572433472,1.7730629444122314,1.254377007484436,1.3074769973754883,51623,0.0,0.0
2020-12-05 00:00:00+00:00,1.3074699640274048,1.3074699640274048,0.956833004951477,1.0089939832687378,45098,0.0,0.0
2020-12-06 00:00:00+00:00,1.0089800357818604,1.270339012145996,0.9387670159339905,0.9682930111885071,35267,0.0,0.0
2020-12-07 00:00:00+00:00,0.968313992023468,1.323132038116455,0.9264950156211853,1.0392119884490967,63074,0.0,0.0
2020-12-08 00:00:00+00:00,1.0391919612884521,1.5438189506530762,1.038377046585083,1.2097909450531006,42622,0.0,0.0
2020-12-09 00:00:00+00:00,1.209792971611023,1.209792971611023,0.7861390113830566,0.9553769826889038,47174,0.0,0.0
2020-12-10 00:00:00+00:00,0.9554029703140259,1.0033600330352783,0.836883008480072,0.8682000041007996,9756,0.0,0.0
2020-12-11 00:00:00+00:00,0.8681690096855164,0.8682270050048828,0.643202006816864,0.7279040217399597,10680,0.0,0.0
2020-12-12 00:00:00+00:00,0.7279220223426819,0.7562909722328186,0.6503919959068298,0.6779069900512695,8014,0.0,0.0
2020-12-13 00:00:00+00:00,0.6779239773750305,0.7988200187683105,0.6048840284347534,0.693789005279541,17140,0.0,0.0
2020-12-14 00:00:00+00:00,0.6938009858131409,0.742389976978302,0.5836690068244934,0.6677560210227966,15310,0.0,0.0
2020-12-15 00:00:00+00:00,0.6677320003509521,0.879738986492157,0.638359010219574,0.6832969784736633,24664,0.0,0.0
2020-12-16 00:00:00+00:00,0.6833199858665466,0.7473620176315308,0.5999900102615356,0.6856269836425781,15436,0.0,0.0
2020-12-17 00:00:00+00:00,0.6856139898300171,0.8058710098266602,0.5495110154151917,0.5931050181388855,15974,0.0,0.0
2020-12-18 00:00:00+00:00,0.593093991279602,0.745760977268219,0.5840219855308533,0.6816009879112244,12290,0.0,0.0
2020-12-19 00:00:00+00:00,0.6816110014915466,0.7084280252456665,0.6170549988746643,0.697238028049469,12778,0.0,0.0
2020-12-20 00:00:00+00:00,0.6972450017929077,0.7170569896697998,0.5742980241775513,0.5791199803352356,25363,0.0,0.0
2020-12-21 00:00:00+00:00,0.5791209936141968,0.6890270113945007,0.5281090140342712,0.5442169904708862,9571,0.0,0.0
2020-12-22 00:00:00+00:00,0.5442020297050476,0.6093440055847168,0.4837369918823242,0.5994409918785095,8430,0.0,0.0
2020-12-23 00:00:00+00:00,0.5994449853897095,0.6350229978561401,0.46465399861335754,0.476859986782074,4929,0.0,0.0
2020-12-24 00:00:00+00:00,0.4768750071525574,0.5268779993057251,0.12206900119781494,0.35361000895500183,41381,0.0,0.0
2020-12-25 00:00:00+00:00,0.35362300276756287,0.4894320070743561,0.3074229955673218,0.48621100187301636,7533,0.0,0.0
2020-12-26 00:00:00+00:00,0.4862219989299774,0.5230460166931152,0.44684600830078125,0.4710110127925873,5539,0.0,0.0
2020-12-27 00:00:00+00:00,0.47100600600242615,0.5023120045661926,0.38774099946022034,0.4563649892807007,5398,0.0,0.0
2020-12-28 00:00:00+00:00,0.4563699960708618,0.52463698387146,0.43472400307655334,0.5155850052833557,6775,0.0,0.0
2020-12-29 00:00:00+00:00,0.5155879855155945,0.5155879855155945,0.4069969952106476,0.4127750098705292,5697,0.0,0.0
2020-12-30 00:00:00+00:00,0.412759006023407,0.4762040078639984,0.34440699219703674,0.3856230080127716,9191,0.0,0.0
2020-12-31 00:00:00+00:00,0.38561299443244934,0.42559701204299927,0.33559200167655945,0.3386630117893219,4953,0.0,0.0
2021-01-01 00:00:00+00:00,0.3386630117893219,0.42281800508499146,0.3188050091266632,0.3303399980068207,5511,0.0,0.0
2021-01-02 00:00:00+00:00,0.3303470015525818,0.4376879930496216,0.24491100013256073,0.3425480127334595,6727,0.0,0.0
2021-01-03 00:00:00+00:00,0.34258198738098145,0.6578760147094727,0.3411949872970581,0.5469409823417664,7370,0.0,0.0
2021-01-04 00:00:00+00:00,0.5469220280647278,0.5517470240592957,0.4212439954280853,0.4836150109767914,4014,0.0,0.0
2021-01-05 00:00:00+00:00,0.4836069941520691,0.5263029932975769,0.20738500356674194,0.30484798550605774,10666,0.0,0.0
2021-01-06 00:00:00+00:00,0.304967999458313,0.6872559785842896,0.17268800735473633,0.3103350102901459,46211,0.0,0.0
2021-01-07 00:00:00+00:00,0.31027400493621826,0.49587899446487427,0.2456659972667694,0.29274600744247437,31291,0.0,0.0
2021-01-08 00:00:00+00:00,0.29293298721313477,0.38855698704719543,0.24372999370098114,0.3204540014266968,6661,0.0,0.0
2021-01-09 00:00:00+00:00,0.32045501470565796,0.398470014333725,0.20641499757766724,0.29017001390457153,10101,0.0,0.0
