TIMESTAMP,FUR36326_OPEN_PRICE_USD,FUR36326_HIGH_PRICE_USD,FUR36326_LOW_PRICE_USD,FUR36326_CLOSE_PRICE_USD,FUR36326_VOLUME_USD,FUR36326_DIVIDENDS_USD,FUR36326_STOCK_SPLITS_USD
2025-04-24 00:00:00+00:00,0.00048600000445730984,0.0008900000248104334,9.999999747378752e-06,2.099999983329326e-05,4520974,0.0,0.0
2025-04-25 00:00:00+00:00,2.099999983329326e-05,8.099999831756577e-05,1.5999999959603883e-05,8.099999831756577e-05,4479216,0.0,0.0
2025-04-26 00:00:00+00:00,8.099999831756577e-05,0.000195999993593432,5.999999848427251e-05,0.0001900000061141327,3537821,0.0,0.0
2025-04-27 00:00:00+00:00,0.0001900000061141327,0.0007329999934881926,0.0001900000061141327,0.0005760000203736126,4155849,0.0,0.0
2025-04-28 00:00:00+00:00,0.0006179999909363687,0.0008759999764151871,1.2999999853491317e-05,6.0999998822808266e-05,3990645,0.0,0.0
2025-04-29 00:00:00+00:00,6.0999998822808266e-05,0.00026500000967644155,4.8000001697801054e-05,0.00023799999326001853,3807771,0.0,0.0
2025-04-30 00:00:00+00:00,0.00023799999326001853,0.0008169999928213656,9.999999747378752e-06,9.999999747378752e-06,1185419,0.0,0.0
2025-05-01 00:00:00+00:00,9.999999747378752e-06,4.999999873689376e-05,9.999999747378752e-06,3.5000000934815034e-05,1180191,0.0,0.0
2025-05-02 00:00:00+00:00,3.5000000934815034e-05,0.000195999993593432,2.9000000722589903e-05,0.0001340000017080456,977359,0.0,0.0
2025-05-03 00:00:00+00:00,0.0001340000017080456,0.0007309999782592058,0.00011000000085914508,0.00043700000969693065,970754,0.0,0.0
2025-05-04 00:00:00+00:00,0.00043700000969693065,0.0009330000029876828,1.1000000085914508e-05,3.600000127335079e-05,1339475,0.0,0.0
2025-05-05 00:00:00+00:00,3.600000127335079e-05,0.0001849999971454963,2.700000004551839e-05,0.00013800000306218863,1064799,0.0,0.0
2025-05-06 00:00:00+00:00,0.00013800000306218863,0.0005329999839887023,0.00010199999815085903,0.00023400000645779073,1112304,0.0,0.0
2025-05-07 00:00:00+00:00,0.00023400000645779073,0.0007939999923110008,9.999999747378752e-06,4.400000034365803e-05,1564554,0.0,0.0
2025-05-08 00:00:00+00:00,4.400000034365803e-05,0.00022699999681208283,2.8000000384054147e-05,0.00018600000475998968,1250628,0.0,0.0
2025-05-09 00:00:00+00:00,0.00018600000475998968,0.0009270000155083835,0.0001340000017080456,0.000742000003810972,1709575,0.0,0.0
2025-05-10 00:00:00+00:00,0.000742000003810972,0.0010930000571534038,1.2999999853491317e-05,7.300000288523734e-05,1361653,0.0,0.0
2025-05-11 00:00:00+00:00,7.300000288523734e-05,0.0002749999985098839,3.099999958067201e-05,0.00019500000053085387,1539846,0.0,0.0
