TIMESTAMP,XSP_OPEN_PRICE_USD,XSP_HIGH_PRICE_USD,XSP_LOW_PRICE_USD,XSP_CLOSE_PRICE_USD,XSP_VOLUME_USD,XSP_DIVIDENDS_USD,XSP_STOCK_SPLITS_USD
2021-11-24 00:00:00+00:00,0.0021009999327361584,0.006804999895393848,0.0017000000225380063,0.006401999853551388,1995810,0.0,0.0
2021-11-25 00:00:00+00:00,0.006397999823093414,0.009618000127375126,0.005901999771595001,0.008496999740600586,2865440,0.0,0.0
2021-11-26 00:00:00+00:00,0.008403000421822071,0.00901500042527914,0.007207000162452459,0.00890399981290102,715820,0.0,0.0
2021-11-27 00:00:00+00:00,0.008902999572455883,0.00890900008380413,0.007598999887704849,0.008011000230908394,709400,0.0,0.0
2021-11-28 00:00:00+00:00,0.00800899975001812,0.00821600016206503,0.005903999786823988,0.006901999935507774,628346,0.0,0.0
2021-11-29 00:00:00+00:00,0.006901000160723925,0.00710699986666441,0.005506000015884638,0.006004999857395887,642156,0.0,0.0
2021-11-30 00:00:00+00:00,0.006002999842166901,0.009411999955773354,0.006002999842166901,0.00940299965441227,573138,0.0,0.0
2021-12-01 00:00:00+00:00,0.00970499962568283,0.014794999733567238,0.009397000074386597,0.0132039999589324,2412337,0.0,0.0
2021-12-02 00:00:00+00:00,0.013202999718487263,0.014422999694943428,0.010104999877512455,0.012391000054776669,762119,0.0,0.0
2021-12-03 00:00:00+00:00,0.012401999905705452,0.013403000310063362,0.010107000358402729,0.011607999913394451,575051,0.0,0.0
2021-12-04 00:00:00+00:00,0.011606999672949314,0.012413999997079372,0.008810999803245068,0.010800999589264393,576711,0.0,0.0
2021-12-05 00:00:00+00:00,0.01080000028014183,0.012636000290513039,0.010107000358402729,0.012529999949038029,377795,0.0,0.0
2021-12-06 00:00:00+00:00,0.012532000429928303,0.012538000009953976,0.007443999871611595,0.009943000040948391,515383,0.0,0.0
2021-12-07 00:00:00+00:00,0.009947000071406364,0.011039000004529953,0.009026999585330486,0.009855000302195549,377965,0.0,0.0
2021-12-08 00:00:00+00:00,0.009854000061750412,0.010053999722003937,0.008322999812662601,0.008821000345051289,420824,0.0,0.0
2021-12-09 00:00:00+00:00,0.008810999803245068,0.009821999818086624,0.0056039998307824135,0.006812000181525946,670674,0.0,0.0
2021-12-10 00:00:00+00:00,0.006814999971538782,0.01029799971729517,0.006213000044226646,0.007315999828279018,648005,0.0,0.0
2021-12-11 00:00:00+00:00,0.007315000053495169,0.007507000118494034,0.006397999823093414,0.006707000080496073,208308,0.0,0.0
2021-12-12 00:00:00+00:00,0.006705999840050936,0.008298000320792198,0.006502999924123287,0.007796999998390675,453249,0.0,0.0
2021-12-13 00:00:00+00:00,0.007801000028848648,0.007801000028848648,0.006053999997675419,0.006273999810218811,297542,0.0,0.0
