TIMESTAMP,FAML_OPEN_PRICE_USD,FAML_HIGH_PRICE_USD,FAML_LOW_PRICE_USD,FAML_CLOSE_PRICE_USD,FAML_VOLUME_USD,FAML_DIVIDENDS_USD,FAML_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.0280930008739233,0.029053999111056328,0.025471000000834465,0.025776999071240425,1113867,0.0,0.0
2024-12-02 00:00:00+00:00,0.025821000337600708,0.026426000520586967,0.015185999684035778,0.015231000259518623,987457,0.0,0.0
2024-12-03 00:00:00+00:00,0.015231000259518623,0.016978999599814415,0.014406999573111534,0.016101999208331108,1001289,0.0,0.0
2024-12-04 00:00:00+00:00,0.016101999208331108,0.020607000216841698,0.016062000766396523,0.01835699938237667,1182005,0.0,0.0
2024-12-05 00:00:00+00:00,0.018324000760912895,0.018485000357031822,0.01501499954611063,0.015302999876439571,940322,0.0,0.0
2024-12-06 00:00:00+00:00,0.015421999618411064,0.01583399996161461,0.013636999763548374,0.01389199960976839,1049392,0.0,0.0
2024-12-07 00:00:00+00:00,0.013794999569654465,0.01551899965852499,0.013794999569654465,0.01501999981701374,1095961,0.0,0.0
2024-12-08 00:00:00+00:00,0.014809000305831432,0.015075000002980232,0.014057000167667866,0.014623000286519527,1244639,0.0,0.0
2024-12-09 00:00:00+00:00,0.014623000286519527,0.015004999935626984,0.013043999671936035,0.013612999580800533,1084425,0.0,0.0
2024-12-10 00:00:00+00:00,0.013650000095367432,0.01408000010997057,0.0123089998960495,0.012934000231325626,762277,0.0,0.0
2024-12-11 00:00:00+00:00,0.012928999960422516,0.01564200036227703,0.012583999894559383,0.015554999932646751,585388,0.0,0.0
2024-12-12 00:00:00+00:00,0.015568000264465809,0.01600000075995922,0.014871000312268734,0.015080000273883343,564360,0.0,0.0
2024-12-13 00:00:00+00:00,0.014971000142395496,0.015143999829888344,0.012618999928236008,0.013205000199377537,569072,0.0,0.0
2024-12-14 00:00:00+00:00,0.013178999535739422,0.013376000337302685,0.01179100014269352,0.013265999965369701,688539,0.0,0.0
2024-12-15 00:00:00+00:00,0.013284999877214432,0.014217999763786793,0.01312899962067604,0.014046999625861645,637793,0.0,0.0
2024-12-16 00:00:00+00:00,0.013969999738037586,0.01587899960577488,0.0134680001065135,0.01524600014090538,675647,0.0,0.0
2024-12-17 00:00:00+00:00,0.015274000354111195,0.015891000628471375,0.01260599959641695,0.012861999683082104,671989,0.0,0.0
