,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.004262929975906784,0.06529111712864763,0.05763230333648995,0.028709994439637055,1259467.5082994357,1122.2600003116193,990.6158906250001,0.02719589034932489,0.7706085846864027
1,0.007817738849649754,0.08841797809071272,0.08316000651599766,0.04321647411997168,2309724.000984058,1519.7776156346224,1429.400390625,0.04083197158616516,0.7585540885457425
2,0.008742150336054152,0.09349946703620375,0.0874257301832134,0.03359172899997372,2582842.789448963,1607.1225184935226,1502.723795362904,0.03220900269344979,0.7489421520870128
3,0.01795622336072505,0.1340008334329494,0.12740540971145967,0.05093570545648507,5305100.698113604,2303.2804210763406,2189.9145,0.04875561089617481,0.44361371065509203
4,0.12106153676745691,0.34793898425939124,0.3379978944961683,0.10253350646024133,35767231.629754715,5980.571179223161,5809.6982056451625,0.09915925966743212,-0.44697287203543157
5,0.05825119301118103,0.24135283924408477,0.23746209416447775,0.08516042281521878,26163851.66715422,5115.061257419526,5032.603625000001,0.08247947041914981,-1.0273383266892098
6,0.0011030432521324488,0.03321209496753327,0.028861181957584515,0.023246239671162256,1649345.417186473,1284.2684365764321,1116.0242641129032,0.02235212072220174,0.767885962282345
7,0.006869497482903658,0.08288243169033868,0.08073098257539014,0.07966014290060426,10271744.30244232,3204.956209130215,3121.762505040323,0.0759262897903877,0.11919156083517579
8,0.0033258849314586037,0.05767048579176877,0.05370565360346496,0.07823347399781877,10242513.37792577,3200.3926912061543,2980.366294642857,0.07447749820844721,-0.6405903773797403
9,0.0016149878173481059,0.040186911020232766,0.03615218008924986,0.055059362381685746,5674164.929491426,2382.0505724042523,2142.8948084677418,0.05246762438825324,0.322078682087621
10,0.002277177411718558,0.04771978008874892,0.04620145078031918,0.07306169509861077,8657969.54870846,2942.442785970266,2848.821265624999,0.06963288625306344,-0.3846180957238321
11,0.004101350599113492,0.06404178791315474,0.06269841453387091,0.13145641981955206,15593597.997019943,3948.873003404888,3866.0394480846767,0.12335245870439145,-0.3719660196800858
Mean,0.019781976149637382,0.1080178925553139,0.10328610849564053,0.06540543051341345,10456462.822210783,2884.2547242375836,2752.572082769297,0.06240334030653678,0.08828242080592431
