,MSE,MAE,RMSE,MAPE,R2
0,0.0006348301635284506,0.019316568458906096,0.025195836233958394,0.05502974338000544,0.8003386534264045
1,0.00012646376498438736,0.008572005664576218,0.011245610920905424,0.02977149274965394,0.8123540867602016
2,0.00041011096288381705,0.01615436127174963,0.020251196579062113,0.04057253056285765,0.748863317051008
3,0.0011309943786327304,0.023003791223389636,0.03363025986567351,0.05398797412351697,0.7036026711071885
4,0.0004135556997813624,0.016304420588833496,0.020336068936285655,0.03672254500165278,0.46305259117454545
5,0.0015638404549262349,0.029902456012853056,0.039545422679827746,0.053840370082069336,0.6566303242960887
6,0.0004454266104066423,0.015252396338510832,0.02110513232383636,0.041184998493622935,0.7403368726875394
7,0.00022893415349256233,0.01156671330625868,0.015130570164159788,0.03958796513212217,0.8793335164940149
8,0.00026902418305647414,0.013592473433140668,0.0164019566837763,0.051944661349403606,0.7001949880266884
9,0.00011679362398686076,0.008794142560136945,0.010807109881317056,0.036404670565347984,0.8447071869525683
10,0.00012835497901775422,0.009201316231354223,0.011329385641673347,0.03928670753601146,0.7438793949614744
11,0.00024161126189931138,0.011088151716890062,0.0155438496486331,0.07960212164098877,0.8266605632670206
Mean,0.0004758283530497156,0.01522906640054996,0.0200435332965924,0.04649464838477108,0.7433295138503953
