TIMESTAMP,AIC_OPEN_PRICE_USD,AIC_HIGH_PRICE_USD,AIC_LOW_PRICE_USD,AIC_CLOSE_PRICE_USD,AIC_VOLUME_USD,AIC_DIVIDENDS_USD,AIC_STOCK_SPLITS_USD
2024-09-09 00:00:00+00:00,0.017931999638676643,0.047168999910354614,0.017494000494480133,0.03236699849367142,5379134,0.0,0.0
2024-09-10 00:00:00+00:00,0.03236699849367142,0.06593699753284454,0.027658000588417053,0.05814899876713753,6035342,0.0,0.0
2024-09-11 00:00:00+00:00,0.05814899876713753,0.08202800154685974,0.053266000002622604,0.07473299652338028,5619327,0.0,0.0
2024-09-12 00:00:00+00:00,0.07473299652338028,0.07693099975585938,0.05350499972701073,0.063339002430439,4573411,0.0,0.0
2024-09-13 00:00:00+00:00,0.063339002430439,0.06661999970674515,0.053975000977516174,0.059443000704050064,4068371,0.0,0.0
2024-09-14 00:00:00+00:00,0.059443000704050064,0.07399199903011322,0.05655999854207039,0.06489399820566177,4555465,0.0,0.0
2024-09-15 00:00:00+00:00,0.06489399820566177,0.07072500139474869,0.05886000022292137,0.06013999879360199,5259285,0.0,0.0
2024-09-16 00:00:00+00:00,0.06013999879360199,0.061925001442432404,0.05266600102186203,0.05399100109934807,4025336,0.0,0.0
2024-09-17 00:00:00+00:00,0.05399100109934807,0.07248599827289581,0.04715700075030327,0.07141000032424927,3251509,0.0,0.0
2024-09-18 00:00:00+00:00,0.07141000032424927,0.09865300357341766,0.06980200111865997,0.08340500295162201,6384688,0.0,0.0
2024-09-19 00:00:00+00:00,0.08340500295162201,0.1094219982624054,0.08229900151491165,0.09046799689531326,3686090,0.0,0.0
2024-09-20 00:00:00+00:00,0.09046799689531326,0.10087700188159943,0.08481799811124802,0.08770699799060822,4409935,0.0,0.0
2024-09-21 00:00:00+00:00,0.08770699799060822,0.10263200104236603,0.08637099713087082,0.09237299859523773,4127366,0.0,0.0
2024-09-22 00:00:00+00:00,0.09237299859523773,0.10175299644470215,0.08916699886322021,0.09013999998569489,3987666,0.0,0.0
2024-09-23 00:00:00+00:00,0.09013999998569489,0.11131399869918823,0.08693400025367737,0.11038199812173843,4977497,0.0,0.0
