TIMESTAMP,NINJA_OPEN_PRICE_USD,NINJA_HIGH_PRICE_USD,NINJA_LOW_PRICE_USD,NINJA_CLOSE_PRICE_USD,NINJA_VOLUME_USD,NINJA_DIVIDENDS_USD,NINJA_STOCK_SPLITS_USD
2021-10-22 00:00:00+00:00,2.513542890548706,2.7853550910949707,2.1705620288848877,2.6866350173950195,133960,0.0,0.0
2021-10-23 00:00:00+00:00,2.6866750717163086,4.782561779022217,2.5135788917541504,2.7043190002441406,236341,0.0,0.0
2021-10-24 00:00:00+00:00,2.7042229175567627,2.8958990573883057,2.372925043106079,2.4937119483947754,110831,0.0,0.0
2021-10-25 00:00:00+00:00,2.493556022644043,2.8712809085845947,2.385986089706421,2.6495509147644043,91558,0.0,0.0
2021-10-26 00:00:00+00:00,2.649343967437744,2.8119800090789795,2.2628180980682373,2.8106729984283447,105655,0.0,0.0
2021-10-27 00:00:00+00:00,2.810641050338745,2.8377819061279297,2.4727439880371094,2.4930739402770996,90588,0.0,0.0
2021-10-28 00:00:00+00:00,2.4929709434509277,2.5777690410614014,2.3899359703063965,2.4660511016845703,77455,0.0,0.0
2021-10-29 00:00:00+00:00,2.4661929607391357,2.5614659786224365,2.2355830669403076,2.4360790252685547,81267,0.0,0.0
2021-10-30 00:00:00+00:00,2.43612003326416,2.6277260780334473,2.0536129474639893,2.1169281005859375,70064,0.0,0.0
2021-10-31 00:00:00+00:00,2.1170969009399414,2.3008511066436768,1.8016120195388794,2.0888819694519043,94715,0.0,0.0
2021-11-01 00:00:00+00:00,2.0887858867645264,2.804837942123413,1.8416390419006348,1.8895280361175537,60947,0.0,0.0
2021-11-02 00:00:00+00:00,1.889739990234375,3.188541889190674,1.831840991973877,3.188528060913086,103325,0.0,0.0
2021-11-03 00:00:00+00:00,3.1885969638824463,4.0544209480285645,1.9567559957504272,2.1695199012756348,84898,0.0,0.0
2021-11-04 00:00:00+00:00,2.169471025466919,3.002829074859619,1.8534079790115356,2.7405691146850586,90934,0.0,0.0
2021-11-05 00:00:00+00:00,2.7403459548950195,3.319262981414795,2.0858500003814697,2.4708139896392822,89622,0.0,0.0
2021-11-06 00:00:00+00:00,2.470832109451294,2.623002052307129,2.3370659351348877,2.530225992202759,82119,0.0,0.0
2021-11-07 00:00:00+00:00,2.530673027038574,2.5846309661865234,2.3468289375305176,2.502747058868408,77227,0.0,0.0
2021-11-08 00:00:00+00:00,2.5027899742126465,2.9708991050720215,2.282072067260742,2.6792590618133545,94936,0.0,0.0
2021-11-09 00:00:00+00:00,2.679187059402466,2.712851047515869,2.229685068130493,2.3246889114379883,121650,0.0,0.0
2021-11-10 00:00:00+00:00,2.3248679637908936,2.706773042678833,2.1006429195404053,2.1087489128112793,98074,0.0,0.0
2021-11-11 00:00:00+00:00,2.1086409091949463,2.2831430435180664,2.0649940967559814,2.160896062850952,110674,0.0,0.0
2021-11-12 00:00:00+00:00,2.158169984817505,2.228097915649414,1.9259010553359985,1.9259010553359985,65238,0.0,0.0
2021-11-13 00:00:00+00:00,1.9282549619674683,1.9586420059204102,1.674131989479065,1.9289360046386719,26877,0.0,0.0
2021-11-14 00:00:00+00:00,1.9288029670715332,2.1829910278320312,1.5880529880523682,1.898324966430664,24957,0.0,0.0
2021-11-15 00:00:00+00:00,1.898695945739746,2.147571086883545,1.7278679609298706,1.9899179935455322,41824,0.0,0.0
2021-11-16 00:00:00+00:00,1.99298894405365,2.105988025665283,1.6583210229873657,1.7254339456558228,39959,0.0,0.0
2021-11-17 00:00:00+00:00,1.7251629829406738,1.7595820426940918,1.6972359418869019,1.7143089771270752,19830,0.0,0.0
2021-11-18 00:00:00+00:00,1.714108943939209,1.8496730327606201,1.3366810083389282,1.5721240043640137,28112,0.0,0.0
2021-11-19 00:00:00+00:00,1.571951985359192,1.7536410093307495,1.4191889762878418,1.7435829639434814,31788,0.0,0.0
2021-11-20 00:00:00+00:00,1.7434279918670654,1.9083839654922485,1.625728964805603,1.667544960975647,27838,0.0,0.0
2021-11-21 00:00:00+00:00,1.6686040163040161,2.1531620025634766,1.6296659708023071,2.150692939758301,38688,0.0,0.0
2021-11-22 00:00:00+00:00,2.1498749256134033,2.2736339569091797,1.8312369585037231,2.103048086166382,38898,0.0,0.0
2021-11-23 00:00:00+00:00,2.102947950363159,2.138356924057007,1.7087030410766602,1.7543740272521973,30779,0.0,0.0
2021-11-24 00:00:00+00:00,1.7542200088500977,1.7834060192108154,1.7262890338897705,1.7352399826049805,28888,0.0,0.0
2021-11-25 00:00:00+00:00,1.7375489473342896,1.945999026298523,1.4017659425735474,1.9294090270996094,29984,0.0,0.0
2021-11-26 00:00:00+00:00,1.5214780569076538,1.5356639623641968,1.500918984413147,1.501757025718689,33171,0.0,0.0
2021-11-27 00:00:00+00:00,1.5015499591827393,2.5521678924560547,1.103268027305603,1.4149919748306274,24990,0.0,0.0
2021-11-28 00:00:00+00:00,1.4145530462265015,2.2832040786743164,0.5001609921455383,1.6034380197525024,45405,0.0,0.0
2021-11-29 00:00:00+00:00,1.6032010316848755,1.6144330501556396,1.1843889951705933,1.2179549932479858,39338,0.0,0.0
2021-11-30 00:00:00+00:00,1.2176400423049927,1.384384036064148,1.2158830165863037,1.2475229501724243,35432,0.0,0.0
2021-12-01 00:00:00+00:00,1.2473560571670532,1.595479965209961,1.2099000215530396,1.5034029483795166,35744,0.0,0.0
2021-12-02 00:00:00+00:00,1.503383994102478,1.5950289964675903,1.3082449436187744,1.3270299434661865,27129,0.0,0.0
2021-12-03 00:00:00+00:00,1.3282309770584106,1.70905601978302,1.3158409595489502,1.5650479793548584,36879,0.0,0.0
2021-12-04 00:00:00+00:00,1.5649659633636475,1.5657169818878174,1.1973689794540405,1.3361129760742188,38870,0.0,0.0
2021-12-05 00:00:00+00:00,1.3360090255737305,1.3998810052871704,1.2821990251541138,1.3116519451141357,21028,0.0,0.0
2021-12-06 00:00:00+00:00,1.3118259906768799,1.3360270261764526,1.116515040397644,1.1270569562911987,35609,0.0,0.0
2021-12-07 00:00:00+00:00,1.127532958984375,1.131235957145691,1.1183689832687378,1.1251349449157715,30898,0.0,0.0
2021-12-08 00:00:00+00:00,1.1250929832458496,1.6945680379867554,1.1219589710235596,1.2365820407867432,33500,0.0,0.0
2021-12-09 00:00:00+00:00,1.2352160215377808,1.2827080488204956,1.0339059829711914,1.0555260181427002,29715,0.0,0.0
2021-12-10 00:00:00+00:00,1.0559300184249878,1.0748480558395386,0.8140310049057007,0.8345320224761963,31118,0.0,0.0
2021-12-11 00:00:00+00:00,0.8344489932060242,0.9302369952201843,0.557075023651123,0.767516016960144,28704,0.0,0.0
2021-12-12 00:00:00+00:00,0.7674260139465332,1.0325570106506348,0.5809310078620911,0.695393979549408,16386,0.0,0.0
2021-12-13 00:00:00+00:00,0.6957299709320068,0.7093719840049744,0.5379599928855896,0.5780779719352722,35069,0.0,0.0
2021-12-14 00:00:00+00:00,0.5780749917030334,0.6548320055007935,0.570933997631073,0.6513659954071045,13060,0.0,0.0
2021-12-15 00:00:00+00:00,0.6512960195541382,0.6547380089759827,0.5704230070114136,0.5712360143661499,30112,0.0,0.0
2021-12-16 00:00:00+00:00,0.5712299942970276,1.2073420286178589,0.49722498655319214,0.7830910086631775,37121,0.0,0.0
2021-12-17 00:00:00+00:00,0.7832040190696716,1.2583459615707397,0.5472890138626099,0.6541720032691956,29797,0.0,0.0
2021-12-18 00:00:00+00:00,0.6545479893684387,0.6680279970169067,0.6299309730529785,0.6572039723396301,11115,0.0,0.0
2021-12-19 00:00:00+00:00,0.6571199893951416,0.6682990193367004,0.6539009809494019,0.6632040143013,24796,0.0,0.0
2021-12-20 00:00:00+00:00,0.662992000579834,0.7792360186576843,0.6287429928779602,0.7042250037193298,36763,0.0,0.0
2021-12-21 00:00:00+00:00,0.7042750120162964,0.7089070081710815,0.6168789863586426,0.6284530162811279,79853,0.0,0.0
2021-12-22 00:00:00+00:00,0.628557026386261,0.7179359793663025,0.6214290261268616,0.6524509787559509,69546,0.0,0.0
2021-12-23 00:00:00+00:00,0.6524069905281067,0.6849859952926636,0.5913879871368408,0.6848899722099304,89692,0.0,0.0
2021-12-24 00:00:00+00:00,0.6849740147590637,0.7425190210342407,0.6721699833869934,0.7088890075683594,81073,0.0,0.0
2021-12-25 00:00:00+00:00,0.7088990211486816,0.7277309894561768,0.6760500073432922,0.7130870223045349,70450,0.0,0.0
2021-12-26 00:00:00+00:00,0.7131270170211792,0.7506399750709534,0.6777719855308533,0.7010400295257568,80071,0.0,0.0
2021-12-27 00:00:00+00:00,0.7009419798851013,0.7172960042953491,0.6919839978218079,0.7148659825325012,103558,0.0,0.0
2021-12-28 00:00:00+00:00,0.7150750160217285,0.7480769753456116,0.6978909969329834,0.7108880281448364,126409,0.0,0.0
2021-12-29 00:00:00+00:00,0.7107830047607422,0.7187449932098389,0.6561480164527893,0.6906129717826843,112985,0.0,0.0
2021-12-30 00:00:00+00:00,0.6906560063362122,0.7185419797897339,0.6460300087928772,0.7072139978408813,110243,0.0,0.0
2021-12-31 00:00:00+00:00,0.707260012626648,0.7095180153846741,0.6637129783630371,0.6920329928398132,118088,0.0,0.0
2022-01-01 00:00:00+00:00,0.6919620037078857,0.7197319865226746,0.6754410266876221,0.6872519850730896,103980,0.0,0.0
2022-01-02 00:00:00+00:00,0.6872580051422119,0.7078279852867126,0.6603130102157593,0.7022150158882141,105020,0.0,0.0
2022-01-03 00:00:00+00:00,0.7022129893302917,1.1965340375900269,0.615896999835968,0.6241250038146973,125960,0.0,0.0
2022-01-04 00:00:00+00:00,0.6241220235824585,0.6970009803771973,0.6060600280761719,0.6906099915504456,126175,0.0,0.0
2022-01-05 00:00:00+00:00,0.6906099915504456,0.7514619827270508,0.6879199743270874,0.6929029822349548,126599,0.0,0.0
2022-01-06 00:00:00+00:00,0.6929029822349548,0.6978269815444946,0.5943580269813538,0.6143490076065063,108354,0.0,0.0
2022-01-07 00:00:00+00:00,0.6143609881401062,0.6153849959373474,0.4611780047416687,0.4730600118637085,79447,0.0,0.0
2022-01-08 00:00:00+00:00,0.47306400537490845,0.498553991317749,0.4677619934082031,0.47302401065826416,74148,0.0,0.0
2022-01-09 00:00:00+00:00,0.47302401065826416,0.47704198956489563,0.4464290142059326,0.4540190100669861,44132,0.0,0.0
2022-01-10 00:00:00+00:00,0.4540179967880249,0.4616999924182892,0.43121200799942017,0.43121200799942017,67925,0.0,0.0
2022-01-11 00:00:00+00:00,0.4312100112438202,0.4368959963321686,0.4045099914073944,0.42714300751686096,77381,0.0,0.0
2022-01-12 00:00:00+00:00,0.42714598774909973,0.4818280041217804,0.4183720052242279,0.4647449851036072,78258,0.0,0.0
2022-01-13 00:00:00+00:00,0.4647440016269684,0.5206689834594727,0.46025100350379944,0.46428799629211426,75438,0.0,0.0
