TIMESTAMP,PBX18126_OPEN_PRICE_USD,PBX18126_HIGH_PRICE_USD,PBX18126_LOW_PRICE_USD,PBX18126_CLOSE_PRICE_USD,PBX18126_VOLUME_USD,PBX18126_DIVIDENDS_USD,PBX18126_STOCK_SPLITS_USD
2022-02-17 00:00:00+00:00,0.05483200028538704,0.054878998547792435,0.054030001163482666,0.054037999361753464,567,0.0,0.0
2022-02-18 00:00:00+00:00,0.054037000983953476,0.056074999272823334,0.05403200164437294,0.05403999984264374,3906,0.0,0.0
2022-02-19 00:00:00+00:00,0.05403900146484375,0.057117998600006104,0.053022999316453934,0.05711299926042557,6178,0.0,0.0
2022-02-20 00:00:00+00:00,0.05711299926042557,0.05712499842047691,0.05421699956059456,0.054221998900175095,536,0.0,0.0
2022-02-21 00:00:00+00:00,0.054221998900175095,0.05424699932336807,0.05421699956059456,0.05422699823975563,536,0.0,0.0
2022-02-22 00:00:00+00:00,0.054225001484155655,0.05485500022768974,0.052521001547575,0.05484899878501892,2673,0.0,0.0
2022-02-23 00:00:00+00:00,0.05484899878501892,0.057826001197099686,0.05379899963736534,0.05724899843335152,13960,0.0,0.0
2022-02-24 00:00:00+00:00,0.057252999395132065,0.0610480010509491,0.05724399909377098,0.05730599910020828,19048,0.0,0.0
2022-02-25 00:00:00+00:00,0.05730700120329857,0.06682299822568893,0.056905001401901245,0.0610090009868145,85160,0.0,0.0
2022-02-26 00:00:00+00:00,0.06100999936461449,0.06102399900555611,0.06099800020456314,0.06100400164723396,85126,0.0,0.0
2022-02-27 00:00:00+00:00,0.06100400164723396,0.061027999967336655,0.05803000181913376,0.05956900119781494,60,0.0,0.0
2022-02-28 00:00:00+00:00,0.05956999957561493,0.05957600101828575,0.057263001799583435,0.057270001620054245,3243,0.0,0.0
2022-03-01 00:00:00+00:00,0.05727099999785423,0.06601899862289429,0.0557049997150898,0.06212799996137619,17506,0.0,0.0
2022-03-02 00:00:00+00:00,0.06212799996137619,0.06214899942278862,0.05454700067639351,0.06057799980044365,10751,0.0,0.0
2022-03-03 00:00:00+00:00,0.06057899817824364,0.06058400124311447,0.04922100156545639,0.05459100008010864,1041,0.0,0.0
2022-03-04 00:00:00+00:00,0.05459100008010864,0.054618000984191895,0.051325999200344086,0.05432099848985672,302,0.0,0.0
2022-03-05 00:00:00+00:00,0.05432099848985672,0.054329000413417816,0.051006998866796494,0.0510139986872673,820,0.0,0.0
2022-03-06 00:00:00+00:00,0.0510139986872673,0.051020000129938126,0.04921700060367584,0.04922199994325638,1796,0.0,0.0
2022-03-07 00:00:00+00:00,0.04922199994325638,0.05369500070810318,0.049215998500585556,0.053637001663446426,17011,0.0,0.0
2022-03-08 00:00:00+00:00,0.05363500118255615,0.053700000047683716,0.04974700137972832,0.05142499879002571,24901,0.0,0.0
2022-03-09 00:00:00+00:00,0.05142499879002571,0.051902998238801956,0.047363001853227615,0.051385000348091125,17132,0.0,0.0
2022-03-10 00:00:00+00:00,0.051385000348091125,0.05202699825167656,0.05134600028395653,0.051479000598192215,15470,0.0,0.0
2022-03-11 00:00:00+00:00,0.0514799989759922,0.05177599936723709,0.04863400012254715,0.05172999948263168,41147,0.0,0.0
2022-03-12 00:00:00+00:00,0.05173100158572197,0.05173499882221222,0.048604998737573624,0.05149399861693382,32242,0.0,0.0
2022-03-13 00:00:00+00:00,0.051493000239133835,0.051513999700546265,0.047554001212120056,0.04907999932765961,18648,0.0,0.0
2022-03-14 00:00:00+00:00,0.04907900094985962,0.049201998859643936,0.03900599852204323,0.04749000072479248,51933,0.0,0.0
2022-03-15 00:00:00+00:00,0.04749000072479248,0.0484439991414547,0.04667900130152702,0.047825999557971954,27945,0.0,0.0
2022-03-16 00:00:00+00:00,0.047825999557971954,0.04856099933385849,0.04576599970459938,0.04701000079512596,25995,0.0,0.0
2022-03-17 00:00:00+00:00,0.04701000079512596,0.05190199986100197,0.04641300067305565,0.04791399836540222,23783,0.0,0.0
2022-03-18 00:00:00+00:00,0.047912999987602234,0.04798400029540062,0.04762599989771843,0.04763299971818924,22715,0.0,0.0
2022-03-19 00:00:00+00:00,0.04763299971818924,0.047814998775720596,0.046052999794483185,0.047614000737667084,35235,0.0,0.0
2022-03-20 00:00:00+00:00,0.047614000737667084,0.04768599942326546,0.04610700160264969,0.04611000046133995,29681,0.0,0.0
2022-03-21 00:00:00+00:00,0.046108998358249664,0.046114999800920486,0.04426399990916252,0.045246001332998276,5094,0.0,0.0
2022-03-22 00:00:00+00:00,0.045246001332998276,0.04542199894785881,0.044787000864744186,0.04523500055074692,1094,0.0,0.0
2022-03-23 00:00:00+00:00,0.045235998928546906,0.0452519990503788,0.043168000876903534,0.04514800012111664,30934,0.0,0.0
2022-03-24 00:00:00+00:00,0.04515000060200691,0.04539300128817558,0.045134998857975006,0.04538699984550476,44441,0.0,0.0
2022-03-25 00:00:00+00:00,0.04538699984550476,0.04659799858927727,0.04521099850535393,0.04657899960875511,26086,0.0,0.0
2022-03-26 00:00:00+00:00,0.0465800017118454,0.04712200164794922,0.04481099918484688,0.04519600048661232,50352,0.0,0.0
2022-03-27 00:00:00+00:00,0.04519600048661232,0.045795001089572906,0.045092999935150146,0.045097000896930695,66399,0.0,0.0
2022-03-28 00:00:00+00:00,0.04509599879384041,0.045187998563051224,0.045083001255989075,0.04510900005698204,65230,0.0,0.0
2022-03-29 00:00:00+00:00,0.04510800167918205,0.04672300070524216,0.04510299861431122,0.04607100039720535,27817,0.0,0.0
2022-03-30 00:00:00+00:00,0.046069998294115067,0.046500999480485916,0.04520599916577339,0.0455470010638237,300421,0.0,0.0
2022-03-31 00:00:00+00:00,0.0455470010638237,0.05212699994444847,0.04520300030708313,0.05194399878382683,337922,0.0,0.0
2022-04-01 00:00:00+00:00,0.05194399878382683,0.053631000220775604,0.04799700155854225,0.05323600023984909,316244,0.0,0.0
2022-04-02 00:00:00+00:00,0.05323699861764908,0.05717499926686287,0.05323699861764908,0.056262001395225525,423454,0.0,0.0
2022-04-03 00:00:00+00:00,0.056262001395225525,0.058313000947237015,0.053151000291109085,0.058309998363256454,436286,0.0,0.0
2022-04-04 00:00:00+00:00,0.058309998363256454,0.058368001133203506,0.0402039997279644,0.04202000051736832,56919,0.0,0.0
2022-04-05 00:00:00+00:00,0.04201899841427803,0.044537998735904694,0.03355500102043152,0.04200800135731697,35962,0.0,0.0
2022-04-06 00:00:00+00:00,0.04200800135731697,0.043467000126838684,0.02410300076007843,0.024103999137878418,2014,0.0,0.0
2022-04-07 00:00:00+00:00,0.024103999137878418,0.03500499948859215,0.024102000519633293,0.02974800020456314,12958,0.0,0.0
2022-04-08 00:00:00+00:00,0.02974800020456314,0.030027000233530998,0.027009999379515648,0.027187999337911606,13069,0.0,0.0
