TIMESTAMP,CRYSTL_OPEN_PRICE_USD,CRYSTL_HIGH_PRICE_USD,CRYSTL_LOW_PRICE_USD,CRYSTL_CLOSE_PRICE_USD,CRYSTL_VOLUME_USD,CRYSTL_DIVIDENDS_USD,CRYSTL_STOCK_SPLITS_USD
2021-09-27 00:00:00+00:00,0.6364110112190247,0.6510630249977112,0.6222599744796753,0.6301530003547668,4743,0.0,0.0
2021-09-28 00:00:00+00:00,0.6297590136528015,0.6374890208244324,0.5327230095863342,0.5351510047912598,2966,0.0,0.0
2021-09-29 00:00:00+00:00,0.5354719758033752,0.5884810090065002,0.5352720022201538,0.5726760029792786,1938,0.0,0.0
2021-09-30 00:00:00+00:00,0.5728809833526611,0.6133760213851929,0.5659040212631226,0.6119279861450195,1862,0.0,0.0
2021-10-01 00:00:00+00:00,0.6115859746932983,0.6700940132141113,0.5972499847412109,0.6689670085906982,2941,0.0,0.0
2021-10-02 00:00:00+00:00,0.6689249873161316,0.735834002494812,0.6425439715385437,0.7120540142059326,3724,0.0,0.0
2021-10-03 00:00:00+00:00,0.712444007396698,0.7377889752388,0.690779983997345,0.7366920113563538,2514,0.0,0.0
2021-10-04 00:00:00+00:00,0.7362650036811829,0.7389230132102966,0.6782140135765076,0.7001349925994873,1971,0.0,0.0
2021-10-05 00:00:00+00:00,0.700016975402832,0.7165639996528625,0.6367859840393066,0.6431400179862976,2772,0.0,0.0
2021-10-06 00:00:00+00:00,0.6434069871902466,0.6856949925422668,0.608814001083374,0.6384980082511902,5292,0.0,0.0
2021-10-07 00:00:00+00:00,0.6385409832000732,0.6684790253639221,0.5949220061302185,0.6500880122184753,5860,0.0,0.0
2021-10-08 00:00:00+00:00,0.6499350070953369,0.7048280239105225,0.6324030160903931,0.6602290272712708,3095,0.0,0.0
2021-10-09 00:00:00+00:00,0.6602820158004761,0.6848189830780029,0.6191999912261963,0.6343470215797424,2267,0.0,0.0
2021-10-10 00:00:00+00:00,0.6347540020942688,0.6621410250663757,0.6014270186424255,0.6017869710922241,2652,0.0,0.0
2021-10-11 00:00:00+00:00,0.6020500063896179,0.6244270205497742,0.5308520197868347,0.545054018497467,4417,0.0,0.0
2021-10-12 00:00:00+00:00,0.5456370115280151,0.5477570295333862,0.4546329975128174,0.49219000339508057,5910,0.0,0.0
2021-10-13 00:00:00+00:00,0.4925619959831238,0.5195130109786987,0.3490050137042999,0.41967201232910156,9125,0.0,0.0
2021-10-14 00:00:00+00:00,0.4196079969406128,0.4433079957962036,0.3925879895687103,0.41023799777030945,8935,0.0,0.0
2021-10-15 00:00:00+00:00,0.4104219973087311,0.4803149998188019,0.3991340100765228,0.44248300790786743,4885,0.0,0.0
2021-10-16 00:00:00+00:00,0.44255998730659485,0.5892590284347534,0.4078730046749115,0.546226978302002,5208,0.0,0.0
2021-10-17 00:00:00+00:00,0.5461329817771912,0.5665640234947205,0.5089349746704102,0.5458750128746033,4907,0.0,0.0
2021-10-18 00:00:00+00:00,0.5457580089569092,0.5933399796485901,0.5035030245780945,0.5081800222396851,3498,0.0,0.0
2021-10-19 00:00:00+00:00,0.5082129836082458,0.5265759825706482,0.5040979981422424,0.515192985534668,2657,0.0,0.0
2021-10-20 00:00:00+00:00,0.515923023223877,0.5204079747200012,0.3551720082759857,0.44590499997138977,3969,0.0,0.0
2021-10-21 00:00:00+00:00,0.446384996175766,0.46052101254463196,0.3957059979438782,0.43798598647117615,5143,0.0,0.0
2021-10-22 00:00:00+00:00,0.4378829896450043,0.44214800000190735,0.3994080126285553,0.4145070016384125,3649,0.0,0.0
2021-10-23 00:00:00+00:00,0.41416800022125244,0.44321098923683167,0.4094659984111786,0.43398499488830566,3462,0.0,0.0
2021-10-24 00:00:00+00:00,0.4339959919452667,0.4421539902687073,0.40443000197410583,0.4306280016899109,1716,0.0,0.0
2021-10-25 00:00:00+00:00,0.43070998787879944,0.4505529999732971,0.387349009513855,0.41102901101112366,3250,0.0,0.0
2021-10-26 00:00:00+00:00,0.410614013671875,0.42988601326942444,0.379366010427475,0.38330501317977905,4642,0.0,0.0
2021-10-27 00:00:00+00:00,0.3831610083580017,0.4145900011062622,0.34695199131965637,0.3636839985847473,3133,0.0,0.0
2021-10-28 00:00:00+00:00,0.36314600706100464,0.3664329946041107,0.2857469916343689,0.35868600010871887,4152,0.0,0.0
2021-10-29 00:00:00+00:00,0.35869699716567993,0.3856169879436493,0.33133500814437866,0.344309002161026,7409,0.0,0.0
2021-10-30 00:00:00+00:00,0.34391599893569946,0.3447690010070801,0.2961310148239136,0.34165000915527344,6698,0.0,0.0
2021-10-31 00:00:00+00:00,0.3411230146884918,0.3852120041847229,0.33931899070739746,0.374206006526947,5341,0.0,0.0
2021-11-01 00:00:00+00:00,0.3738830089569092,0.37616199254989624,0.3443959951400757,0.3499760031700134,4282,0.0,0.0
2021-11-02 00:00:00+00:00,0.3500159978866577,0.363180011510849,0.30518999695777893,0.33470699191093445,3742,0.0,0.0
2021-11-03 00:00:00+00:00,0.3347280025482178,0.40932199358940125,0.32802900671958923,0.4092159867286682,5626,0.0,0.0
2021-11-04 00:00:00+00:00,0.40902701020240784,0.4178990125656128,0.3738720118999481,0.3930310010910034,130738,0.0,0.0
2021-11-05 00:00:00+00:00,0.39277300238609314,0.44914498925209045,0.38806599378585815,0.4177840054035187,157310,0.0,0.0
2021-11-06 00:00:00+00:00,0.41766300797462463,0.41766300797462463,0.3744960129261017,0.401418000459671,187649,0.0,0.0
