TIMESTAMP,HI_OPEN_PRICE_USD,HI_HIGH_PRICE_USD,HI_LOW_PRICE_USD,HI_CLOSE_PRICE_USD,HI_VOLUME_USD,HI_DIVIDENDS_USD,HI_STOCK_SPLITS_USD
2021-08-13 00:00:00+00:00,1.0116909742355347,1.064249038696289,0.9144160151481628,1.064141035079956,230546,0.0,0.0
2021-08-14 00:00:00+00:00,1.0640920400619507,1.075829029083252,0.952547013759613,1.0039880275726318,95927,0.0,0.0
2021-08-15 00:00:00+00:00,1.0040149688720703,1.0040719509124756,0.7528899908065796,0.7528910040855408,97731,0.0,0.0
2021-08-16 00:00:00+00:00,0.752921998500824,0.9688490033149719,0.5576429963111877,0.7755089998245239,331111,0.0,0.0
2021-08-17 00:00:00+00:00,0.7755110263824463,0.8302710056304932,0.6694390177726746,0.713591992855072,212608,0.0,0.0
2021-08-18 00:00:00+00:00,0.7136139869689941,0.748121976852417,0.6362680196762085,0.7059069871902466,108588,0.0,0.0
2021-08-19 00:00:00+00:00,0.7059199810028076,0.7161870002746582,0.5812540054321289,0.6698700189590454,112410,0.0,0.0
2021-08-20 00:00:00+00:00,0.669867992401123,0.7499729990959167,0.5896739959716797,0.6492850184440613,133028,0.0,0.0
2021-08-21 00:00:00+00:00,0.6492270231246948,0.8156729936599731,0.3990510106086731,0.6876389980316162,368378,0.0,0.0
2021-08-22 00:00:00+00:00,0.6875969767570496,0.699908971786499,0.6095439791679382,0.6617590188980103,75724,0.0,0.0
2021-08-23 00:00:00+00:00,0.6617339849472046,0.7241929769515991,0.634486973285675,0.7013429999351501,120979,0.0,0.0
2021-08-24 00:00:00+00:00,0.7013499736785889,0.8002780079841614,0.662971019744873,0.7922689914703369,131472,0.0,0.0
2021-08-25 00:00:00+00:00,0.7922999858856201,0.9093729853630066,0.7353960275650024,0.7907999753952026,146479,0.0,0.0
2021-08-26 00:00:00+00:00,0.7907909750938416,0.9173769950866699,0.790772020816803,0.8955399990081787,121183,0.0,0.0
2021-08-27 00:00:00+00:00,0.8955299854278564,0.9181150197982788,0.8128979802131653,0.8946269750595093,133978,0.0,0.0
2021-08-28 00:00:00+00:00,0.8946639895439148,0.921654999256134,0.843388020992279,0.9109259843826294,112864,0.0,0.0
2021-08-29 00:00:00+00:00,0.9109410047531128,0.9479460120201111,0.8268539905548096,0.8624079823493958,123999,0.0,0.0
