TIMESTAMP,NAC22449_OPEN_PRICE_USD,NAC22449_HIGH_PRICE_USD,NAC22449_LOW_PRICE_USD,NAC22449_CLOSE_PRICE_USD,NAC22449_VOLUME_USD,NAC22449_DIVIDENDS_USD,NAC22449_STOCK_SPLITS_USD
2022-10-30 00:00:00+00:00,1.756060004234314,1.8103690147399902,1.756060004234314,1.7965220212936401,1589628,0.0,0.0
2022-10-31 00:00:00+00:00,1.7965320348739624,1.8724219799041748,1.7867679595947266,1.8044049739837646,1394757,0.0,0.0
2022-11-01 00:00:00+00:00,1.804419994354248,2.0155420303344727,1.8039989471435547,2.003046989440918,1263364,0.0,0.0
2022-11-02 00:00:00+00:00,2.003035068511963,3.1164000034332275,2.003035068511963,2.8377890586853027,1590209,0.0,0.0
2022-11-03 00:00:00+00:00,2.837740898132324,3.116429090499878,2.8373711109161377,3.116219997406006,1358860,0.0,0.0
2022-11-04 00:00:00+00:00,3.116223096847534,3.39410400390625,3.114448070526123,3.3899569511413574,1019221,0.0,0.0
2022-11-05 00:00:00+00:00,3.389955997467041,3.3900198936462402,3.126995086669922,3.293890953063965,1391749,0.0,0.0
2022-11-06 00:00:00+00:00,3.2938990592956543,3.510248899459839,3.288356065750122,3.40020489692688,1666593,0.0,0.0
2022-11-07 00:00:00+00:00,3.4002439975738525,7.26082181930542,3.3956339359283447,4.526923179626465,537262,0.0,0.0
2022-11-08 00:00:00+00:00,4.5269269943237305,4.644729137420654,3.463690996170044,4.164403915405273,8003,0.0,0.0
2022-11-09 00:00:00+00:00,4.164452075958252,4.164452075958252,3.998059034347534,4.074353218078613,5058,0.0,0.0
2022-11-10 00:00:00+00:00,4.074491024017334,4.626677989959717,4.068035125732422,4.463016986846924,1522052,0.0,0.0
2022-11-11 00:00:00+00:00,4.462924003601074,4.513459205627441,4.045004844665527,4.137914180755615,0,0.0,0.0
2022-11-12 00:00:00+00:00,4.137829780578613,4.140420913696289,4.136050224304199,4.139562129974365,0,0.0,0.0
2022-11-13 00:00:00+00:00,4.139566898345947,4.1408209800720215,3.4465830326080322,3.4477009773254395,0,0.0,0.0
2022-11-14 00:00:00+00:00,3.447685956954956,3.8954079151153564,3.4465110301971436,3.746299982070923,0,0.0,0.0
2022-11-15 00:00:00+00:00,3.7463290691375732,3.7463290691375732,3.3068699836730957,3.596860885620117,0,0.0,0.0
2022-11-16 00:00:00+00:00,3.5968830585479736,3.597848892211914,3.247473955154419,3.2474939823150635,0,0.0,0.0
2022-11-17 00:00:00+00:00,3.2475008964538574,3.407649040222168,2.9973340034484863,2.9982059001922607,0,0.0,0.0
2022-11-18 00:00:00+00:00,2.998188018798828,3.486876964569092,2.4586338996887207,3.2572720050811768,0,0.0,0.0
2022-11-19 00:00:00+00:00,3.257312059402466,3.7369730472564697,3.1271069049835205,3.6966779232025146,0,0.0,0.0
2022-11-20 00:00:00+00:00,3.696619987487793,3.9964840412139893,3.476564884185791,3.6562719345092773,0,0.0,0.0
2022-11-21 00:00:00+00:00,3.6563220024108887,3.656414031982422,3.3559930324554443,3.496812105178833,0,0.0,0.0
2022-11-22 00:00:00+00:00,3.4967830181121826,3.496851921081543,2.497411012649536,2.9475090503692627,0,0.0,0.0
2022-11-23 00:00:00+00:00,2.947535991668701,3.3468410968780518,2.5974910259246826,2.6978249549865723,0,0.0,0.0
2022-11-24 00:00:00+00:00,2.697817087173462,2.6980299949645996,1.7288299798965454,2.0987839698791504,0,0.0,0.0
2022-11-25 00:00:00+00:00,2.0987749099731445,2.5489320755004883,1.8190430402755737,2.5489230155944824,0,0.0,0.0
2022-11-26 00:00:00+00:00,2.548922061920166,2.5789730548858643,2.1201000213623047,2.1790709495544434,0,0.0,0.0
2022-11-27 00:00:00+00:00,2.1790590286254883,2.3323709964752197,1.9991220235824585,2.1991190910339355,0,0.0,0.0
2022-11-28 00:00:00+00:00,2.1991119384765625,2.199276924133301,1.799307942390442,2.1292800903320312,0,0.0,0.0
2022-11-29 00:00:00+00:00,2.1292810440063477,2.1293649673461914,1.799381971359253,2.037477970123291,0,0.0,0.0
2022-11-30 00:00:00+00:00,2.0374538898468018,2.0998480319976807,1.8093760013580322,1.9100290536880493,0,0.0,0.0
2022-12-01 00:00:00+00:00,1.9100550413131714,1.910086989402771,1.6000070571899414,1.8500820398330688,0,0.0,0.0
2022-12-02 00:00:00+00:00,1.8500770330429077,2.1501660346984863,1.8500759601593018,1.8502190113067627,0,0.0,0.0
