TIMESTAMP,AMI36126_OPEN_PRICE_USD,AMI36126_HIGH_PRICE_USD,AMI36126_LOW_PRICE_USD,AMI36126_CLOSE_PRICE_USD,AMI36126_VOLUME_USD,AMI36126_DIVIDENDS_USD,AMI36126_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.054676998406648636,0.07575900107622147,0.05169900134205818,0.07448600232601166,3863210,0.0,0.0
2025-04-02 00:00:00+00:00,0.07448600232601166,0.09214700013399124,0.0687130019068718,0.08033400028944016,6751162,0.0,0.0
2025-04-03 00:00:00+00:00,0.08033400028944016,0.10011400282382965,0.07935699820518494,0.08612799644470215,5427702,0.0,0.0
2025-04-04 00:00:00+00:00,0.08612799644470215,0.08633100241422653,0.07872699946165085,0.07908599823713303,10154389,0.0,0.0
2025-04-05 00:00:00+00:00,0.0790800005197525,0.08194199949502945,0.07378599792718887,0.07838699966669083,18638862,0.0,0.0
2025-04-06 00:00:00+00:00,0.07838699966669083,0.08995400369167328,0.07307299971580505,0.07441899925470352,59911929,0.0,0.0
2025-04-07 00:00:00+00:00,0.07441899925470352,0.08652999997138977,0.07095900177955627,0.08576600253582001,113224078,0.0,0.0
2025-04-08 00:00:00+00:00,0.08576600253582001,0.08882699906826019,0.07982800155878067,0.08011200278997421,83991786,0.0,0.0
2025-04-09 00:00:00+00:00,0.08011200278997421,0.08063600212335587,0.05657200142741203,0.062056999653577805,4429736,0.0,0.0
2025-04-10 00:00:00+00:00,0.062056999653577805,0.06397899985313416,0.055236998945474625,0.058674998581409454,615098,0.0,0.0
2025-04-11 00:00:00+00:00,0.058674998581409454,0.06115899980068207,0.056901998817920685,0.058097999542951584,793233,0.0,0.0
2025-04-12 00:00:00+00:00,0.05813099816441536,0.05814699828624725,0.05239799991250038,0.05672699958086014,923974,0.0,0.0
2025-04-13 00:00:00+00:00,0.05672699958086014,0.056745000183582306,0.052616000175476074,0.05339200049638748,397567,0.0,0.0
2025-04-14 00:00:00+00:00,0.05339200049638748,0.054538000375032425,0.05251799896359444,0.05303400009870529,334510,0.0,0.0
2025-04-15 00:00:00+00:00,0.05303400009870529,0.05488700047135353,0.05248599871993065,0.05382499843835831,287195,0.0,0.0
2025-04-16 00:00:00+00:00,0.05382499843835831,0.05559299886226654,0.05298599973320961,0.05452699959278107,344441,0.0,0.0
2025-04-17 00:00:00+00:00,0.05452699959278107,0.06246599927544594,0.05452699959278107,0.060134999454021454,474000,0.0,0.0
2025-04-18 00:00:00+00:00,0.060134999454021454,0.06441699713468552,0.06012900173664093,0.06319399923086166,927514,0.0,0.0
2025-04-19 00:00:00+00:00,0.06319399923086166,0.07038900256156921,0.06225999817252159,0.06979899853467941,626646,0.0,0.0
2025-04-20 00:00:00+00:00,0.06979899853467941,0.0700720027089119,0.06617599725723267,0.06963600218296051,648543,0.0,0.0
2025-04-21 00:00:00+00:00,0.06963600218296051,0.07039999961853027,0.06487400084733963,0.06700299680233002,919133,0.0,0.0
2025-04-22 00:00:00+00:00,0.06700299680233002,0.07232899963855743,0.06480500102043152,0.07231999933719635,1724288,0.0,0.0
2025-04-23 00:00:00+00:00,0.07223500311374664,0.07802999764680862,0.06964199990034103,0.07130400091409683,2907255,0.0,0.0
2025-04-24 00:00:00+00:00,0.07118500024080276,0.0744910016655922,0.06982400268316269,0.07300999760627747,791876,0.0,0.0
2025-04-25 00:00:00+00:00,0.07300999760627747,0.07441099733114243,0.07186800241470337,0.07259000092744827,450354,0.0,0.0
2025-04-26 00:00:00+00:00,0.07259000092744827,0.07366999983787537,0.0699009969830513,0.0711439996957779,520323,0.0,0.0
2025-04-27 00:00:00+00:00,0.0711439996957779,0.07192700356245041,0.0696680024266243,0.07100000232458115,333410,0.0,0.0
