TIMESTAMP,SNTR_OPEN_PRICE_USD,SNTR_HIGH_PRICE_USD,SNTR_LOW_PRICE_USD,SNTR_CLOSE_PRICE_USD,SNTR_VOLUME_USD,SNTR_DIVIDENDS_USD,SNTR_STOCK_SPLITS_USD
2021-12-23 00:00:00+00:00,0.0370200015604496,0.04699999839067459,0.03514299914240837,0.039333000779151917,936320,0.0,0.0
2021-12-24 00:00:00+00:00,0.03933800011873245,0.0403360016644001,0.03445800021290779,0.03519799932837486,99225,0.0,0.0
2021-12-25 00:00:00+00:00,0.03520999848842621,0.03529199957847595,0.029858000576496124,0.03264300152659416,66058,0.0,0.0
2021-12-26 00:00:00+00:00,0.03243200108408928,0.032910000532865524,0.028294000774621964,0.030451999977231026,60242,0.0,0.0
2021-12-27 00:00:00+00:00,0.030448000878095627,0.03168199956417084,0.028658999130129814,0.02910199947655201,32343,0.0,0.0
2021-12-28 00:00:00+00:00,0.02910500019788742,0.029134999960660934,0.027966000139713287,0.028033999726176262,18669,0.0,0.0
2021-12-29 00:00:00+00:00,0.028030000627040863,0.028039999306201935,0.02560500055551529,0.025637999176979065,13366,0.0,0.0
2021-12-30 00:00:00+00:00,0.025637000799179077,0.0277709998190403,0.024416999891400337,0.024586999788880348,25419,0.0,0.0
2021-12-31 00:00:00+00:00,0.024588000029325485,0.025840999558568,0.023970000445842743,0.024963000789284706,15650,0.0,0.0
2022-01-01 00:00:00+00:00,0.024960000067949295,0.028568999841809273,0.02480899915099144,0.025363000109791756,43997,0.0,0.0
2022-01-02 00:00:00+00:00,0.02536199986934662,0.025922000408172607,0.025345999747514725,0.02559800073504448,2035,0.0,0.0
2022-01-03 00:00:00+00:00,0.02559800073504448,0.032180000096559525,0.024807000532746315,0.027386000379920006,63308,0.0,0.0
2022-01-04 00:00:00+00:00,0.027386000379920006,0.030007999390363693,0.02575399912893772,0.02792299911379814,27520,0.0,0.0
2022-01-05 00:00:00+00:00,0.02792299911379814,0.02881000004708767,0.027595000341534615,0.02759600058197975,14054,0.0,0.0
2022-01-06 00:00:00+00:00,0.02759600058197975,0.028362000361084938,0.025629999116063118,0.02706800028681755,14950,0.0,0.0
2022-01-07 00:00:00+00:00,0.02706800028681755,0.055670998990535736,0.026707999408245087,0.03638499975204468,775327,0.0,0.0
2022-01-08 00:00:00+00:00,0.036031998693943024,0.03631199896335602,0.025337999686598778,0.026701999828219414,239842,0.0,0.0
2022-01-09 00:00:00+00:00,0.026701999828219414,0.02933499962091446,0.025957999750971794,0.02666199952363968,27474,0.0,0.0
2022-01-10 00:00:00+00:00,0.02666199952363968,0.02746500074863434,0.025090999901294708,0.025217000395059586,16014,0.0,0.0
2022-01-11 00:00:00+00:00,0.025217000395059586,0.026775000616908073,0.025030000135302544,0.0266100000590086,15829,0.0,0.0
2022-01-12 00:00:00+00:00,0.0266100000590086,0.026684999465942383,0.025175999850034714,0.025175999850034714,4985,0.0,0.0
2022-01-13 00:00:00+00:00,0.025175999850034714,0.02606000006198883,0.02457300014793873,0.024658000096678734,6011,0.0,0.0
2022-01-14 00:00:00+00:00,0.024658000096678734,0.025746000930666924,0.024658000096678734,0.025699999183416367,13874,0.0,0.0
2022-01-15 00:00:00+00:00,0.025710999965667725,0.026027999818325043,0.02481899969279766,0.025516999885439873,32344,0.0,0.0
2022-01-16 00:00:00+00:00,0.02552100084722042,0.025543000549077988,0.024836000055074692,0.02506300061941147,34391,0.0,0.0
2022-01-17 00:00:00+00:00,0.025059999898076057,0.03080499917268753,0.025022000074386597,0.027458999305963516,106199,0.0,0.0
2022-01-18 00:00:00+00:00,0.027444999665021896,0.028589000925421715,0.026393000036478043,0.028003999963402748,47221,0.0,0.0
2022-01-19 00:00:00+00:00,0.027994999662041664,0.028015999123454094,0.02632099948823452,0.026801999658346176,36978,0.0,0.0
2022-01-20 00:00:00+00:00,0.026791999116539955,0.02882000058889389,0.026551999151706696,0.026990000158548355,40938,0.0,0.0
2022-01-21 00:00:00+00:00,0.026962999254465103,0.028044000267982483,0.02484999969601631,0.025294000282883644,45101,0.0,0.0
2022-01-22 00:00:00+00:00,0.025265999138355255,0.026281999424099922,0.018967000767588615,0.02416599914431572,52755,0.0,0.0
2022-01-23 00:00:00+00:00,0.024164000526070595,0.024761000648140907,0.022947000339627266,0.02406900003552437,52237,0.0,0.0
2022-01-24 00:00:00+00:00,0.02407900057733059,0.024125000461935997,0.0219579990953207,0.022967999801039696,77907,0.0,0.0
2022-01-25 00:00:00+00:00,0.022957000881433487,0.023176999762654305,0.022207999601960182,0.02296699956059456,66211,0.0,0.0
2022-01-26 00:00:00+00:00,0.022996999323368073,0.02396400086581707,0.021299000829458237,0.023572999984025955,57693,0.0,0.0
2022-01-27 00:00:00+00:00,0.02356800064444542,0.02361300028860569,0.020452000200748444,0.022235000506043434,65274,0.0,0.0
2022-01-28 00:00:00+00:00,0.022228000685572624,0.022298000752925873,0.021403999999165535,0.021490000188350677,54659,0.0,0.0
2022-01-29 00:00:00+00:00,0.021487999707460403,0.02252900041639805,0.02136100083589554,0.022089000791311264,47689,0.0,0.0
2022-01-30 00:00:00+00:00,0.02208700031042099,0.02296599932014942,0.022050000727176666,0.022929999977350235,47317,0.0,0.0
2022-01-31 00:00:00+00:00,0.022928999736905098,0.02301800064742565,0.02154500037431717,0.021592000499367714,52150,0.0,0.0
2022-02-01 00:00:00+00:00,0.021591000258922577,0.022346999496221542,0.021379999816417694,0.021595999598503113,57991,0.0,0.0
