TIMESTAMP,AUR8831_OPEN_PRICE_USD,AUR8831_HIGH_PRICE_USD,AUR8831_LOW_PRICE_USD,AUR8831_CLOSE_PRICE_USD,AUR8831_VOLUME_USD,AUR8831_DIVIDENDS_USD,AUR8831_STOCK_SPLITS_USD
2021-03-23 00:00:00+00:00,0.5970789790153503,0.6476439833641052,0.45360198616981506,0.5691580176353455,1628953,0.0,0.0
2021-03-24 00:00:00+00:00,0.5692790150642395,0.6839320063591003,0.5421810150146484,0.5723320245742798,1669426,0.0,0.0
2021-03-25 00:00:00+00:00,0.5723440051078796,0.5723440051078796,0.4972429871559143,0.5174310207366943,1512078,0.0,0.0
2021-03-26 00:00:00+00:00,0.517425000667572,0.5189470052719116,0.4717249870300293,0.4717400074005127,1112442,0.0,0.0
2021-03-27 00:00:00+00:00,0.4716759920120239,0.4716759920120239,0.34710100293159485,0.4562569856643677,1289146,0.0,0.0
2021-03-28 00:00:00+00:00,0.45627400279045105,1.132964015007019,0.34814199805259705,0.6304230093955994,1882898,0.0,0.0
2021-03-29 00:00:00+00:00,0.6303830146789551,0.6343979835510254,0.4909909963607788,0.4960010051727295,1376889,0.0,0.0
2021-03-30 00:00:00+00:00,0.49597999453544617,0.5320150256156921,0.40164700150489807,0.4396519958972931,1267510,0.0,0.0
2021-03-31 00:00:00+00:00,0.43969398736953735,0.45888200402259827,0.35102298855781555,0.36322399973869324,994794,0.0,0.0
2021-04-01 00:00:00+00:00,0.36320701241493225,0.4335690140724182,0.35051700472831726,0.37251201272010803,968514,0.0,0.0
2021-04-02 00:00:00+00:00,0.37247300148010254,0.4504449963569641,0.36594998836517334,0.4202759861946106,1133835,0.0,0.0
2021-04-03 00:00:00+00:00,0.4202420115470886,0.42934200167655945,0.382766991853714,0.4133149981498718,627704,0.0,0.0
2021-04-04 00:00:00+00:00,0.4132710099220276,0.41504600644111633,0.3859489858150482,0.3961069881916046,1287240,0.0,0.0
2021-04-05 00:00:00+00:00,0.39614298939704895,0.39982300996780396,0.39281800389289856,0.392875999212265,1550630,0.0,0.0
2021-04-06 00:00:00+00:00,0.3928999900817871,0.5004240274429321,0.37219101190567017,0.42566800117492676,1785404,0.0,0.0
