TIMESTAMP,DIGAU_OPEN_PRICE_USD,DIGAU_HIGH_PRICE_USD,DIGAU_LOW_PRICE_USD,DIGAU_CLOSE_PRICE_USD,DIGAU_VOLUME_USD,DIGAU_DIVIDENDS_USD,DIGAU_STOCK_SPLITS_USD
2022-06-20 00:00:00+00:00,1.6182949542999268,7.5216288566589355,1.6182949542999268,3.5461249351501465,136,0.0,0.0
2022-06-21 00:00:00+00:00,3.545886993408203,7.429509162902832,1.5087939500808716,5.776618003845215,767,0.0,0.0
2022-06-22 00:00:00+00:00,5.778314113616943,5.823716163635254,4.962019920349121,4.9967570304870605,50,0.0,0.0
2022-06-23 00:00:00+00:00,4.996652126312256,6.515552997589111,3.4972128868103027,3.49747896194458,105,0.0,0.0
2022-06-24 00:00:00+00:00,3.4974050521850586,4.4330058097839355,3.4969780445098877,4.402775764465332,0,0.0,0.0
2022-06-25 00:00:00+00:00,4.403039932250977,6.4183502197265625,4.369658946990967,5.669406890869141,258,0.0,0.0
2022-06-26 00:00:00+00:00,5.668118953704834,5.731457233428955,3.4879229068756104,4.898043155670166,0,0.0,0.0
2022-06-27 00:00:00+00:00,4.898290157318115,4.965813159942627,4.836505889892578,4.853737831115723,0,0.0,0.0
2022-06-28 00:00:00+00:00,4.8531670570373535,4.917809963226318,4.777321815490723,4.785057067871094,0,0.0,0.0
2022-06-29 00:00:00+00:00,4.785159111022949,4.7974958419799805,4.733529090881348,4.758656978607178,0,0.0,0.0
2022-06-30 00:00:00+00:00,4.759305953979492,4.764267921447754,3.745357036590576,3.745572090148926,102,0.0,0.0
2022-07-01 00:00:00+00:00,3.7457261085510254,4.8117899894714355,3.745142936706543,4.763280868530273,0,0.0,0.0
2022-07-02 00:00:00+00:00,4.764078140258789,4.7787861824035645,4.727230072021484,4.759387969970703,0,0.0,0.0
2022-07-03 00:00:00+00:00,4.759350776672363,4.807028770446777,4.718142986297607,4.767833232879639,0,0.0,0.0
2022-07-04 00:00:00+00:00,4.767855167388916,4.912169933319092,4.732708930969238,4.908018112182617,0,0.0,0.0
2022-07-05 00:00:00+00:00,4.907148838043213,4.968729019165039,4.774385929107666,4.901813983917236,0,0.0,0.0
2022-07-06 00:00:00+00:00,4.902496814727783,4.962863922119141,4.8468852043151855,4.955544948577881,0,0.0,0.0
2022-07-07 00:00:00+00:00,4.955464839935303,5.139750003814697,4.9178009033203125,5.11959981918335,0,0.0,0.0
2022-07-08 00:00:00+00:00,5.1194682121276855,5.221185207366943,5.062465190887451,5.1335768699646,0,0.0,0.0
2022-07-09 00:00:00+00:00,5.131441116333008,5.155652046203613,5.0909199714660645,5.112966060638428,0,0.0,0.0
2022-07-10 00:00:00+00:00,5.112796783447266,5.112796783447266,4.983061790466309,5.003064155578613,0,0.0,0.0
2022-07-11 00:00:00+00:00,5.002433776855469,5.002433776855469,4.862316131591797,4.869131088256836,0,0.0,0.0
2022-07-12 00:00:00+00:00,4.869119167327881,4.880187034606934,4.7698798179626465,4.772355079650879,0,0.0,0.0
2022-07-13 00:00:00+00:00,4.772663116455078,4.863440036773682,2.5479938983917236,2.548429012298584,329,0.0,0.0
2022-07-14 00:00:00+00:00,2.548454999923706,2.548827886581421,2.548219919204712,2.5484890937805176,72,0.0,0.0
2022-07-15 00:00:00+00:00,2.548430919647217,2.549346923828125,2.548335075378418,2.5492498874664307,48,0.0,0.0
2022-07-16 00:00:00+00:00,2.5492379665374756,2.549694061279297,2.5491909980773926,2.549423933029175,54,0.0,0.0
2022-07-17 00:00:00+00:00,2.549436092376709,4.4714531898498535,2.5491878986358643,4.391561985015869,0,0.0,0.0
2022-07-18 00:00:00+00:00,4.391938209533691,4.4713850021362305,2.3894600868225098,2.5994210243225098,7532,0.0,0.0
2022-07-19 00:00:00+00:00,2.5994410514831543,2.6003220081329346,2.4996180534362793,2.6002390384674072,4899,0.0,0.0
