TIMESTAMP,KEK19263_OPEN_PRICE_USD,KEK19263_HIGH_PRICE_USD,KEK19263_LOW_PRICE_USD,KEK19263_CLOSE_PRICE_USD,KEK19263_VOLUME_USD,KEK19263_DIVIDENDS_USD,KEK19263_STOCK_SPLITS_USD
2022-04-02 00:00:00+00:00,1.2614120244979858,1.2627530097961426,0.8286049962043762,0.8286229968070984,147931,0.0,0.0
2022-04-03 00:00:00+00:00,0.828574001789093,0.8447999954223633,0.6705459952354431,0.6705459952354431,132275,0.0,0.0
2022-04-04 00:00:00+00:00,0.6705219745635986,0.934378981590271,0.6531260013580322,0.8819469809532166,179637,0.0,0.0
2022-04-05 00:00:00+00:00,0.8819550275802612,0.9468830227851868,0.8313930034637451,0.8573560118675232,170216,0.0,0.0
2022-04-06 00:00:00+00:00,0.857437014579773,0.8885449767112732,0.6873419880867004,0.7221590280532837,126467,0.0,0.0
2022-04-07 00:00:00+00:00,0.7221670150756836,0.896481990814209,0.6666049957275391,0.7500159740447998,161048,0.0,0.0
2022-04-08 00:00:00+00:00,0.750029981136322,0.7887759804725647,0.7063689827919006,0.7148849964141846,153124,0.0,0.0
2022-04-09 00:00:00+00:00,0.7148450016975403,0.7210239768028259,0.6523420214653015,0.6573160290718079,34441,0.0,0.0
2022-04-10 00:00:00+00:00,0.6572809815406799,0.6634250283241272,0.5608540177345276,0.5999510288238525,109821,0.0,0.0
2022-04-11 00:00:00+00:00,0.5999339818954468,0.6028000116348267,0.5028499960899353,0.542572021484375,36637,0.0,0.0
2022-04-12 00:00:00+00:00,0.542605996131897,0.6141740083694458,0.5018870234489441,0.6001790165901184,225180,0.0,0.0
2022-04-13 00:00:00+00:00,0.6001160144805908,0.6489199995994568,0.5662339925765991,0.6169130206108093,210183,0.0,0.0
2022-04-14 00:00:00+00:00,0.6168779730796814,0.6195819973945618,0.5401449799537659,0.5466939806938171,109680,0.0,0.0
2022-04-15 00:00:00+00:00,0.546688973903656,0.5521249771118164,0.48472100496292114,0.4890109896659851,88943,0.0,0.0
2022-04-16 00:00:00+00:00,0.48899000883102417,0.5128239989280701,0.48155900835990906,0.4862520098686218,30996,0.0,0.0
2022-04-17 00:00:00+00:00,0.4862329959869385,0.49694499373435974,0.41422098875045776,0.41475799679756165,91867,0.0,0.0
2022-04-18 00:00:00+00:00,0.41484901309013367,0.4746580123901367,0.3953869938850403,0.43967899680137634,107018,0.0,0.0
2022-04-19 00:00:00+00:00,0.43967899680137634,0.4425539970397949,0.4024910032749176,0.41819900274276733,101253,0.0,0.0
2022-04-20 00:00:00+00:00,0.4183189868927002,0.4306100010871887,0.3868040144443512,0.386817991733551,86756,0.0,0.0
2022-04-21 00:00:00+00:00,0.38682299852371216,0.40098199248313904,0.3607650101184845,0.3784630000591278,99367,0.0,0.0
2022-04-22 00:00:00+00:00,0.3784489929676056,0.3807559907436371,0.3354319930076599,0.35559600591659546,86631,0.0,0.0
2022-04-23 00:00:00+00:00,0.35559600591659546,0.3783780038356781,0.3499230146408081,0.35178300738334656,74973,0.0,0.0
2022-04-24 00:00:00+00:00,0.35173100233078003,0.36899301409721375,0.3284069895744324,0.3345080018043518,76563,0.0,0.0
2022-04-25 00:00:00+00:00,0.3345719873905182,0.38192498683929443,0.33390799164772034,0.3674750030040741,104454,0.0,0.0
2022-04-26 00:00:00+00:00,0.3674499988555908,0.374222993850708,0.3252300024032593,0.3635900020599365,116302,0.0,0.0
2022-04-27 00:00:00+00:00,0.36360499262809753,0.37702199816703796,0.3551340103149414,0.36032500863075256,25239,0.0,0.0
2022-04-28 00:00:00+00:00,0.3603399991989136,0.48323801159858704,0.3603399991989136,0.4585320055484772,157004,0.0,0.0
2022-04-29 00:00:00+00:00,0.45850300788879395,0.5401989817619324,0.4133470058441162,0.42324098944664,40778,0.0,0.0
2022-04-30 00:00:00+00:00,0.4232519865036011,0.4952009916305542,0.379146009683609,0.4668770134449005,43457,0.0,0.0
2022-05-01 00:00:00+00:00,0.4664190113544464,0.49609100818634033,0.4067710041999817,0.4453440010547638,26432,0.0,0.0
2022-05-02 00:00:00+00:00,0.44533100724220276,0.4974910020828247,0.43098101019859314,0.47827500104904175,5363,0.0,0.0
2022-05-03 00:00:00+00:00,0.47826701402664185,0.4987899959087372,0.44884300231933594,0.4675469994544983,46751,0.0,0.0
2022-05-04 00:00:00+00:00,0.4675329923629761,0.5519070029258728,0.4674449861049652,0.5518590211868286,53190,0.0,0.0
2022-05-05 00:00:00+00:00,0.5518410205841064,0.5549960136413574,0.45883700251579285,0.4877749979496002,48458,0.0,0.0
2022-05-06 00:00:00+00:00,0.4879159927368164,0.49129998683929443,0.4553160071372986,0.4591499865055084,24105,0.0,0.0
2022-05-07 00:00:00+00:00,0.45920100808143616,0.503840982913971,0.44101300835609436,0.501039981842041,17448,0.0,0.0
2022-05-08 00:00:00+00:00,0.5003169775009155,0.5224630236625671,0.48976099491119385,0.5129820108413696,320,0.0,0.0
2022-05-09 00:00:00+00:00,0.5130230188369751,0.5130230188369751,0.42672500014305115,0.4269540011882782,228,0.0,0.0
2022-05-10 00:00:00+00:00,0.42681899666786194,0.44047999382019043,0.4128299951553345,0.4175249934196472,153,0.0,0.0
2022-05-11 00:00:00+00:00,0.4175019860267639,0.4281040132045746,0.3480510115623474,0.359824001789093,107,0.0,0.0
2022-05-12 00:00:00+00:00,0.35992398858070374,0.3642140030860901,0.3374060094356537,0.3419159948825836,58,0.0,0.0
