,XRP
MARI,1.0
XLM,0.7701568404801213
ETH,0.7259518908323963
LTC,0.7026176009667923
QTUM,0.6842753858569826
DASH,0.6695077607633598
ETC,0.6672938223610649
BTC,0.6640450945638506
ZEC,0.6410288678952715
XEM,0.6350376581538538
IOTA,0.6248249974440899
BAT,0.614804127516482
DOGE,0.6107599355112364
DGB,0.6041168653103534
SC,0.6028079450880228
LSK,0.5955352072392438
GAS,0.5708890802584091
XMR,0.5672686900770304
FIRO,0.5650431828777535
NEWB,0.560270346170523
BTS,0.5585901154807055
KMD,0.5584872386729646
STEEM,0.5574268291328215
AXIOM,0.5489253262607541
WAVES,0.5481125251968142
GNO,0.5474205697791643
2GIVE,0.5359956966619991
DCR,0.5347158265332106
RLC,0.5340122773173819
ZEN,0.5329897810784403
SP,0.531530612244898
SYS,0.526898086797614
ARK,0.5166725824903673
AE,0.5160787952850392
PIVX,0.5086558028223459
PXI,0.5000353650344069
NEOS,0.5
MONA,0.4964768631222862
JLP,0.4934147348321301
LUN,0.4796832007813238
GRS,0.4793344723337974
SNRG,0.4788173902066089
ZENI,0.4776419173995969
CJ,0.4709556636491067
SONG,0.4703165375278037
PKB,0.4667021508659014
ANT,0.465825464916172
ICOB,0.4638374792406719
AV,0.463709180482843
VEC2,0.4619861787047178
RBIES,0.4617256870496998
NXS,0.4598953103368316
SPR,0.4580568033839
CREVA,0.4569113575826605
HBN,0.454943071048024
NAV,0.4512024122830311
VIDZ,0.4498589078587935
VLT,0.4486553732110818
CAB,0.4483256989819486
QBC,0.4480776212805109
EUC,0.4475479575702402
IMS,0.4466427115319258
C2,0.4457918174394508
POST,0.4455289278969416
VAL,0.445078204959486
IBANK,0.444795415668023
SIB,0.443834592203841
XPY,0.4436478068935172
CANN,0.4426829065495311
OPAL,0.4420659998906225
ADC,0.4409519793654395
LUNC,0.4385914274984073
TAJ,0.4377553248389538
WBB,0.4357117207785546
FRN,0.4351133654100279
EVIL,0.4348253852592593
BLAZR,0.4324266988387344
CYT,0.4319965582823529
ACES,0.4306263755593717
CF,0.4305884367306232
GCC,0.4277808149549031
VTC,0.425694576489053
LTCR,0.4248342362799919
ADZ,0.4240591821830264
SWING,0.4227284411726996
ACOIN,0.4220362860250399
ZYD,0.4201969879625003
TES,0.4197132981832485
UNIT,0.4195300169984766
NETKO,0.4152164314270217
BERN,0.4149130927417979
BITS,0.4138992026554203
XHI,0.4132406149362309
AMBER,0.411354768598818
PPC,0.4104552700346819
ICON,0.4102948770768388
KURT,0.4085417809698624
XQN,0.4074121554899111
MST,0.4060350310158025
LAMB,0.4057515207782601
MAY,0.4045524471844411
TRST,0.4038574826390809
EDRC,0.4020116255943577
BLU,0.399975658479013
MOTO,0.3988755258981273
SANDG,0.3965638648343219
RBT,0.3943927974967121
WINGS,0.3927391741634424
XMS,0.3920160284793774
ARGUS,0.3911489728803693
KOBO,0.3909930361813358
PXC,0.388961007368411
LBC,0.3888894673137225
START,0.38878491596928
MAID,0.3847997156836885
WGR,0.3821524875646544
NMC,0.3791296834775524
NXT,0.377693621479212
FRC,0.3734936648702061
SLS,0.3726987917877731
ENT,0.3725762002436635
AMS,0.3722956270622455
TECH,0.3711028964858708
GBYTE,0.3701400552172376
ZCL,0.369935651514563
LDOGE,0.3697891954447642
CNT,0.3642598454215721
CRW,0.3533060816858578
EFL,0.3525973904151837
42,0.3524204556022702
NEVA,0.3514749704427691
OK,0.34919743988664
LANA,0.3450157398454654
SKULL,0.3430731104942017
XPM,0.3415195886808528
PASC,0.3403994914432922
CKC,0.3403692292231529
ZET,0.3372240291230403
CLUB,0.3370859936865801
HVCO,0.3361011304479931
HMQ,0.3334075542282738
COOL,0.3331348510457304
FTC,0.3304657881938523
NOBL,0.3292683432218315
BTCS,0.3234853380427032
SXC,0.3228697799998019
CLAM,0.3222441629496007
PTOY,0.3214023183363123
RBY,0.3198129436493525
XST,0.3197987042245653
POT,0.3147028704900819
CSC,0.3119764501217729
BLK,0.3101949707606913
SWIFT,0.3081889998005152
PLU,0.3028741721247721
NVC,0.3020795238295203
XPTX,0.2983977147035573
KIN,0.2982803627146776
SWT,0.296899659439018
SKR,0.2943273201477939
XDN,0.2937965810188022
XBY,0.2923408069127473
XCP,0.2879693296146666
CARBON,0.286696244788237
BCN,0.2814912299730803
ALIAS,0.2680713635916824
EQB,0.2673623865954528
VERI,0.2663088603961133
DCY,0.2649839454528192
ZER,0.2644432435630083
GLC,0.2598986744743917
IXC,0.2571999013542676
DEM,0.2536857224228841
RDD,0.2509798072819232
PHR,0.2500909053608178
XPX,0.2457805203355828
INF,0.2454817741001989
XWC,0.2451374753050961
HBD,0.244664012592892
AGRS,0.2413835022772559
BCDN,0.2413691403374793
BOLI,0.2409313714097974
HUSH,0.2398008431317394
LOG,0.2393785456248841
CLOAK,0.2374247185165435
BIS,0.2304133796080495
FOREX,0.2242305782537217
DIME,0.223880885407298
XBC,0.2226458272203119
CETI,0.214264554444272
PAK,0.2098280837009892
ILC,0.196918726151266
IFC,0.1879656063497106
WDC,0.1864538099453171
HNC,0.1840675409723652
PUT,0.179823688672059
LOOK,0.1749636798897874
BSTY,0.1748746903656578
LKY,0.1692460881934566
DGC,0.1648439721522119
PIE,0.1628487372057485
ZUR,0.1627804958775347
SHND,0.162678736310031
BTA,0.1616285389287526
XTO,0.159786901907672
NYC,0.1579157661489907
TAB,0.1510872718131513
SILK,0.1401763974453001
QTZ,0.1376694712773244
WYZ,0.1320862998203473
BRIT,0.1281656367417882
SIGNA,0.1275941325465173
LMC,0.1244083265862749
MNTC,0.1222190653954644
BS,0.1146717078604775
JKC,0.1131652661064425
OZO,0.1124104619716881
IRL,0.0905771492712065
PZM,0.0870917541989142
BTB,0.0864912689327734
ZOOM,0.0840175315323319
DCT,0.0734582500311789
USDT,0.0355081808013148
WC,0.0328668534993737
MCN,0.0325142786909506
RRT,0.0119539619789902
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
