,XRP
XLM,0.7076800986879669
ETH,0.6164638319580108
LTC,0.6025877414294614
ETC,0.5652845430790755
QTUM,0.5621988838979293
DASH,0.5607306872715448
BTC,0.5553391231239744
ZEC,0.513083435020633
NEOS,0.5
IOTA,0.4895565544370756
DOGE,0.477698232818164
BAT,0.4735953050617639
AXIOM,0.4718200671560384
XEM,0.4697567321398005
XMR,0.4647240946316646
DGB,0.4614566298927724
BTS,0.445492790645123
SC,0.4429984362727125
2GIVE,0.4388569454790467
GNO,0.4349389541050735
LSK,0.4318105942314157
NEWB,0.425550587061202
ZET,0.4239176768365205
MONA,0.4181004001569913
WAVES,0.4132997541585031
SNRG,0.4100578030697991
CJ,0.4094045432331185
CREVA,0.4082538517654976
AE,0.4071986121281643
FIRO,0.4052029828238535
STEEM,0.405058309682877
ACES,0.3956170530007874
AV,0.3941723542815578
GAS,0.3940465830124677
TES,0.3924739001660857
PKB,0.3917111179716157
VLT,0.3903850172346743
ZEN,0.3849366931860441
DCR,0.3841501508085698
XPY,0.3827473788812569
HBN,0.3823699136629755
IMS,0.3818370011471986
ICOB,0.3814285840066603
EVIL,0.3793741450259782
VEC2,0.3791204072976989
KMD,0.3782134690788533
PXI,0.3781810992637575
C2,0.3751917090121138
ZENI,0.3749799832774533
FRN,0.3736742883609715
CAB,0.3726294909343589
AMBER,0.3725007500671613
BLAZR,0.3716138150898867
LTCR,0.3708820520864061
SONG,0.3702870882543486
XQN,0.3702678317645502
BERN,0.3686141881993228
IBANK,0.3681146075753067
CANN,0.3676712077910848
RBIES,0.3637278566252993
ANT,0.3612155239917024
JLP,0.3604535835552863
ADC,0.3601181302178946
EUC,0.3593612008474487
QBC,0.3592947097625343
RLC,0.3583563715982189
BITS,0.3582364500142652
TRST,0.3579841143314131
OPAL,0.3574474454263373
POST,0.3573567084104768
ZYD,0.3563435764482606
WBB,0.3558748980940411
XHI,0.3544743213108934
BLU,0.3532314348058798
TAJ,0.3513194319982705
EDRC,0.3502320199718033
CYT,0.3497651276828613
ARK,0.349626437524888
SPR,0.3478457762532111
RBT,0.3478029571930664
LUN,0.3469399440955164
MAY,0.3462731137383843
GCC,0.3432128941879058
SANDG,0.3428702436465091
ARGUS,0.3425041284904725
KURT,0.339084997278778
ADZ,0.3386306193250062
ACOIN,0.3382957943465099
SYS,0.3369052178146148
CF,0.336424624600917
HMQ,0.3353580434333646
VIDZ,0.3345489571972799
SWING,0.3324238703485575
ENT,0.3315996000588201
MOTO,0.3315698684933182
LUNC,0.3301320148456556
PPC,0.3284495394360632
ICON,0.3271171512861053
START,0.3244700580509104
XMS,0.3233530263462091
UNIT,0.320931553668201
NETKO,0.3205028354791414
NXT,0.3202479045667034
MST,0.3197147511327125
42,0.3186483691885553
KOBO,0.3125278417018948
CLAM,0.3104801426269562
HVCO,0.3104585398280335
XBY,0.308661936473451
SIB,0.3080872287804392
EFL,0.3079225373454125
GBYTE,0.3057991804584065
PIVX,0.3057708714922544
WINGS,0.302858555704927
TECH,0.3026075823809881
NAV,0.3011893015712301
LANA,0.3011381742523941
VTC,0.2987501063902275
FRC,0.2987429048491376
AMS,0.2978194771259541
CARBON,0.2970019646072258
CNT,0.2955313605481813
SLS,0.294761103010606
XPM,0.2947190708776898
NXS,0.2938325744905997
PASC,0.2930195548864417
CRW,0.2929886895750485
SP,0.2916326530612245
NMC,0.2902645380674842
NEVA,0.2894775152987163
MAID,0.2892000040055971
SWIFT,0.2882278489895864
XDN,0.2879801310443663
LAMB,0.2871811210182557
GRS,0.2863580085144075
FTC,0.2859999004607716
SKULL,0.2840625400932891
CLUB,0.2838050263708856
SXC,0.2836282661340648
BLK,0.2821079935503588
LDOGE,0.2817320364876702
CSC,0.281547721555545
RBY,0.2785402277713348
PXC,0.2779691237756848
VAL,0.2763911179370234
PTOY,0.2698620213666217
BCN,0.2651639565320997
NVC,0.2642715168635752
LBC,0.262135976157129
KIN,0.2589416259371887
OK,0.2589246223453798
RDD,0.2584089060304131
BTCS,0.2569189421159215
WGR,0.2559387384215233
ZCL,0.2538918930416912
XST,0.2491795556291454
SWT,0.2483529567544222
PLU,0.2475590274106136
XCP,0.2456808833762451
VERI,0.2455838041599234
ALIAS,0.2334584694749509
XPTX,0.2309811315508934
CLOAK,0.2295034170064715
DCY,0.2288917816842611
FOREX,0.2260064142130123
CKC,0.223334906820446
POT,0.2230978156383027
LKY,0.2208819345661451
