,XRP
XLM,0.7550259628643307
ETH,0.7211258557808267
LTC,0.710034939104788
QTUM,0.6960614310755253
DASH,0.6797196144172198
IOTA,0.6791881592632084
BTC,0.6783770366414025
ETC,0.6611133218025111
DOGE,0.6501171344230078
BAT,0.6454017805825246
ZEC,0.6436315526075586
XEM,0.6348314604463906
DGB,0.6209365066454337
LSK,0.6084787382660938
BTS,0.6074843952770608
GAS,0.6069992235304019
STEEM,0.6037431670040206
SC,0.6013300495717188
FIRO,0.5884472145950553
AXIOM,0.5812672619283885
DCR,0.5780173673988558
NEWB,0.5734779711457492
KMD,0.5720659115872817
XMR,0.5702774996338338
WAVES,0.5665149019700375
SXC,0.5638026177142181
JLP,0.5613605848304422
RLC,0.5581503921444456
ZEN,0.5577219946122286
SYS,0.5560298305089144
2GIVE,0.5551105285240137
ARK,0.5542301727469171
PIVX,0.5465136756951259
GNO,0.5461394591346521
AE,0.5392960222061062
GRS,0.5238697053580592
PXI,0.5179436285983076
MONA,0.5168695986772772
PKB,0.5124769693257538
ZET,0.5083506715364151
AV,0.5070537423435103
SONG,0.5040924649408456
CJ,0.5025049212292628
CREVA,0.5010708156769241
NEOS,0.5
ANT,0.4969934842180205
HBN,0.4959938469039402
ICOB,0.4938315457880519
LUN,0.4932061444715705
VEC2,0.4925615522079947
SNRG,0.4914366998120905
EVIL,0.4911500368407948
BLAZR,0.4903237225067119
FRN,0.4890103371255356
ZENI,0.4881167508812676
RBIES,0.4857189918000169
C2,0.4834940287984858
SPR,0.4821576302057869
IMS,0.4796407015319254
GCC,0.4795195292444273
LUNC,0.4787130713087918
CAB,0.4776468832127702
VLT,0.4743242771601343
LTCR,0.4740517787364671
IBANK,0.4738290534572043
NXS,0.4716290561665318
POST,0.4707764826214763
EUC,0.4695296934499227
SP,0.4655102040816326
CF,0.4651909926768398
XPY,0.4646049646144715
ACES,0.463996547057399
ACOIN,0.4619887170018201
VAL,0.4600013679033123
XQN,0.45966099381384
TAJ,0.4579050562027343
CANN,0.4572295557486056
