TIMESTAMP,STKATOM30034_OPEN_PRICE_USD,STKATOM30034_HIGH_PRICE_USD,STKATOM30034_LOW_PRICE_USD,STKATOM30034_CLOSE_PRICE_USD,STKATOM30034_VOLUME_USD,STKATOM30034_DIVIDENDS_USD,STKATOM30034_STOCK_SPLITS_USD
2024-03-20 00:00:00+00:00,14.036312103271484,14.600789070129395,14.021069526672363,14.507472038269043,17494,0.0,0.0
2024-03-21 00:00:00+00:00,14.507472038269043,14.781352043151855,14.263806343078613,14.45847225189209,14042,0.0,0.0
2024-03-22 00:00:00+00:00,14.45847225189209,14.616183280944824,13.774724960327148,13.91558837890625,9397,0.0,0.0
2024-03-23 00:00:00+00:00,13.91558837890625,14.424012184143066,13.899226188659668,14.146578788757324,19087,0.0,0.0
2024-03-24 00:00:00+00:00,14.146578788757324,14.372471809387207,14.010599136352539,14.239585876464844,19859,0.0,0.0
2024-03-25 00:00:00+00:00,14.239585876464844,15.322933197021484,13.252031326293945,15.115345001220703,20404,0.0,0.0
2024-03-26 00:00:00+00:00,15.115345001220703,15.254437446594238,9.047062873840332,15.236796379089355,11668,0.0,0.0
2024-03-27 00:00:00+00:00,15.236796379089355,15.642709732055664,14.696670532226562,15.544739723205566,23398,0.0,0.0
2024-03-28 00:00:00+00:00,15.544739723205566,15.643600463867188,15.106501579284668,15.315978050231934,12455,0.0,0.0
2024-03-29 00:00:00+00:00,15.315978050231934,15.631434440612793,14.781344413757324,15.5247802734375,52172,0.0,0.0
2024-03-30 00:00:00+00:00,15.5247802734375,15.946185111999512,15.193127632141113,15.259471893310547,15279,0.0,0.0
2024-03-31 00:00:00+00:00,15.259471893310547,15.37824535369873,14.985749244689941,15.050005912780762,24210,0.0,0.0
2024-04-01 00:00:00+00:00,15.050005912780762,15.168041229248047,14.083984375,14.3492431640625,11295,0.0,0.0
2024-04-02 00:00:00+00:00,14.3492431640625,14.357580184936523,13.412056922912598,13.666037559509277,23007,0.0,0.0
2024-04-03 00:00:00+00:00,13.666037559509277,13.887311935424805,13.269981384277344,13.313613891601562,19630,0.0,0.0
2024-04-04 00:00:00+00:00,13.313613891601562,14.000558853149414,13.17978572845459,13.732356071472168,65155,0.0,0.0
2024-04-05 00:00:00+00:00,13.732356071472168,13.815052032470703,13.26379108428955,13.660910606384277,43720,0.0,0.0
2024-04-06 00:00:00+00:00,13.660910606384277,14.0270414352417,10.446279525756836,13.892522811889648,43833,0.0,0.0
2024-04-07 00:00:00+00:00,13.892522811889648,14.026817321777344,13.749895095825195,13.961234092712402,14037,0.0,0.0
2024-04-08 00:00:00+00:00,13.961234092712402,14.284170150756836,13.709161758422852,14.031645774841309,3266,0.0,0.0
