TIMESTAMP,SUGR_OPEN_PRICE_USD,SUGR_HIGH_PRICE_USD,SUGR_LOW_PRICE_USD,SUGR_CLOSE_PRICE_USD,SUGR_VOLUME_USD,SUGR_DIVIDENDS_USD,SUGR_STOCK_SPLITS_USD
2025-03-04 00:00:00+00:00,0.00101500004529953,0.00101500004529953,0.0009369999752379954,0.0009459999855607748,171262,0.0,0.0
2025-03-05 00:00:00+00:00,0.0009459999855607748,0.0009469999931752682,0.0009369999752379954,0.0009379999828524888,187841,0.0,0.0
2025-03-06 00:00:00+00:00,0.0009379999828524888,0.0010430000256747007,0.0009280000231228769,0.0009410000056959689,183161,0.0,0.0
2025-03-07 00:00:00+00:00,0.0009410000056959689,0.001032999949529767,0.0009319999953731894,0.0009730000165291131,192589,0.0,0.0
2025-03-08 00:00:00+00:00,0.0009730000165291131,0.000977999996393919,0.0006730000022798777,0.0008370000286959112,135538,0.0,0.0
2025-03-09 00:00:00+00:00,0.0008370000286959112,0.0008919999818317592,0.00060299999313429,0.00060299999313429,157059,0.0,0.0
2025-03-10 00:00:00+00:00,0.00060299999313429,0.0007239999831654131,0.0006019999855197966,0.0006099999882280827,162839,0.0,0.0
2025-03-11 00:00:00+00:00,0.0006099999882280827,0.0007300000288523734,0.0006070000235922635,0.0006859999848529696,164872,0.0,0.0
2025-03-12 00:00:00+00:00,0.0006859999848529696,0.000750000006519258,0.0006750000175088644,0.0007309999782592058,129707,0.0,0.0
2025-03-13 00:00:00+00:00,0.0007309999782592058,0.0007570000016130507,0.0006280000088736415,0.0006280000088736415,172556,0.0,0.0
2025-03-14 00:00:00+00:00,0.0006280000088736415,0.0007379999733529985,0.0006280000088736415,0.0006929999799467623,171176,0.0,0.0
2025-03-15 00:00:00+00:00,0.0006929999799467623,0.0007409999961964786,0.0006849999772384763,0.0006910000229254365,172613,0.0,0.0
2025-03-16 00:00:00+00:00,0.0006910000229254365,0.0007650000043213367,0.0006859999848529696,0.0006949999951757491,167494,0.0,0.0
2025-03-17 00:00:00+00:00,0.0006949999951757491,0.0007350000087171793,0.0006590000120922923,0.0006799999973736703,169939,0.0,0.0
2025-03-18 00:00:00+00:00,0.0006799999973736703,0.0007459999760612845,0.0006689999718219042,0.0007360000163316727,169483,0.0,0.0
2025-03-19 00:00:00+00:00,0.0007360000163316727,0.0007450000266544521,0.000666000007186085,0.0006980000180192292,165155,0.0,0.0
2025-03-20 00:00:00+00:00,0.0006980000180192292,0.0007450000266544521,0.0006200000061653554,0.0006210000137798488,180457,0.0,0.0
2025-03-21 00:00:00+00:00,0.0006210000137798488,0.0006639999919570982,0.000615999975707382,0.0006280000088736415,176570,0.0,0.0
2025-03-22 00:00:00+00:00,0.0006280000088736415,0.0006539999740198255,0.0006280000088736415,0.0006290000164881349,176910,0.0,0.0
2025-03-23 00:00:00+00:00,0.0006290000164881349,0.0006600000197067857,0.0006189999985508621,0.0006329999887384474,151388,0.0,0.0
2025-03-24 00:00:00+00:00,0.0006329999887384474,0.000674000009894371,0.0006210000137798488,0.0006430000066757202,171560,0.0,0.0
2025-03-25 00:00:00+00:00,0.0006430000066757202,0.000666000007186085,0.0006350000039674342,0.0006559999892488122,177946,0.0,0.0
2025-03-26 00:00:00+00:00,0.0006559999892488122,0.0006639999919570982,0.0006370000191964209,0.0006549999816343188,174208,0.0,0.0
2025-03-27 00:00:00+00:00,0.0006549999816343188,0.0006639999919570982,0.0006350000039674342,0.0006539999740198255,176890,0.0,0.0
2025-03-28 00:00:00+00:00,0.0006539999740198255,0.0006600000197067857,0.0006350000039674342,0.0006430000066757202,175407,0.0,0.0
2025-03-29 00:00:00+00:00,0.0006430000066757202,0.0006619999767281115,0.0006280000088736415,0.0006350000039674342,143387,0.0,0.0
2025-03-30 00:00:00+00:00,0.0006350000039674342,0.0006590000120922923,0.0006270000012591481,0.0006360000115819275,168578,0.0,0.0
2025-03-31 00:00:00+00:00,0.0006360000115819275,0.000653000024612993,0.000598000013269484,0.000598000013269484,145385,0.0,0.0
2025-04-01 00:00:00+00:00,0.000598000013269484,0.0006590000120922923,0.000598000013269484,0.0006370000191964209,173631,0.0,0.0
2025-04-02 00:00:00+00:00,0.0006370000191964209,0.0006479999865405262,0.0006220000213943422,0.000645000021904707,171464,0.0,0.0
2025-04-03 00:00:00+00:00,0.000645000021904707,0.0006600000197067857,0.0005319999763742089,0.0005329999839887023,146321,0.0,0.0
2025-04-04 00:00:00+00:00,0.0005329999839887023,0.0006360000115819275,0.0005329999839887023,0.000623999978415668,183135,0.0,0.0
2025-04-05 00:00:00+00:00,0.000623999978415668,0.0006370000191964209,0.000610999995842576,0.0006220000213943422,166693,0.0,0.0
2025-04-06 00:00:00+00:00,0.0006220000213943422,0.0006370000191964209,0.0005409999866969883,0.0005670000100508332,130378,0.0,0.0
2025-04-07 00:00:00+00:00,0.0005670000100508332,0.0005670000100508332,0.000446999998530373,0.0005460000247694552,161619,0.0,0.0
2025-04-08 00:00:00+00:00,0.0005460000247694552,0.0005540000274777412,0.0005300000193528831,0.000547999981790781,163848,0.0,0.0
2025-04-09 00:00:00+00:00,0.000547999981790781,0.0005530000198632479,0.0004579999949783087,0.00047500000800937414,153099,0.0,0.0
2025-04-10 00:00:00+00:00,0.00047500000800937414,0.0004769999941345304,0.0004579999949783087,0.00046099998871795833,164273,0.0,0.0
2025-04-11 00:00:00+00:00,0.00046099998871795833,0.0004780000017490238,0.0004560000088531524,0.0004710000066552311,138223,0.0,0.0
2025-04-12 00:00:00+00:00,0.0004710000066552311,0.0005259999888949096,0.0004560000088531524,0.0004710000066552311,167430,0.0,0.0
2025-04-13 00:00:00+00:00,0.0004710000066552311,0.0005380000220611691,0.0004659999976865947,0.0004720000142697245,164208,0.0,0.0
2025-04-14 00:00:00+00:00,0.0004720000142697245,0.0005380000220611691,0.00046800001291558146,0.00047599998652003706,167988,0.0,0.0
2025-04-15 00:00:00+00:00,0.00047599998652003706,0.0004870000120718032,0.00046800001291558146,0.00046800001291558146,162610,0.0,0.0
2025-04-16 00:00:00+00:00,0.00046800001291558146,0.0005039999959990382,0.000455000001238659,0.0005019999807700515,135099,0.0,0.0
2025-04-17 00:00:00+00:00,0.0005019999807700515,0.0005019999807700515,0.0004619999963324517,0.00047900000936351717,166796,0.0,0.0
2025-04-18 00:00:00+00:00,0.00047900000936351717,0.0005009999731555581,0.00046099998871795833,0.0004710000066552311,163951,0.0,0.0
2025-04-19 00:00:00+00:00,0.0004710000066552311,0.00048099999548867345,0.0004619999963324517,0.0004710000066552311,158229,0.0,0.0
2025-04-20 00:00:00+00:00,0.0004710000066552311,0.00048099999548867345,0.00046099998871795833,0.00047400000039488077,169727,0.0,0.0
2025-04-21 00:00:00+00:00,0.00047400000039488077,0.00048099999548867345,0.00046099998871795833,0.00046499999007210135,161456,0.0,0.0
2025-04-22 00:00:00+00:00,0.00046499999007210135,0.0004830000107176602,0.00045399999362416565,0.0004689999914262444,170971,0.0,0.0
2025-04-23 00:00:00+00:00,0.0004689999914262444,0.0006619999767281115,0.00046400001156143844,0.0006600000197067857,165412,0.0,0.0
2025-04-24 00:00:00+00:00,0.0006600000197067857,0.0006600000197067857,0.0005670000100508332,0.0005849999724887311,176522,0.0,0.0
2025-04-25 00:00:00+00:00,0.0005849999724887311,0.0007910000276751816,0.00056900002527982,0.000661000027321279,171267,0.0,0.0
2025-04-26 00:00:00+00:00,0.000661000027321279,0.0008009999874047935,0.0006389999762177467,0.0007479999912902713,194813,0.0,0.0
2025-04-27 00:00:00+00:00,0.0007479999912902713,0.000830999983008951,0.000742000003810972,0.0007869999972172081,180462,0.0,0.0
