TIMESTAMP,WMOXY_OPEN_PRICE_USD,WMOXY_HIGH_PRICE_USD,WMOXY_LOW_PRICE_USD,WMOXY_CLOSE_PRICE_USD,WMOXY_VOLUME_USD,WMOXY_DIVIDENDS_USD,WMOXY_STOCK_SPLITS_USD
2023-07-26 00:00:00+00:00,0.06060799956321716,0.0832820013165474,0.042238999158144,0.05824099853634834,401355,0.0,0.0
2023-07-27 00:00:00+00:00,0.0582440011203289,0.06581199914216995,0.051989998668432236,0.06581199914216995,443228,0.0,0.0
2023-07-28 00:00:00+00:00,0.0658000037074089,0.06807000190019608,0.05674400180578232,0.05696899816393852,1030807,0.0,0.0
2023-07-29 00:00:00+00:00,0.05697200074791908,0.06204099953174591,0.056825000792741776,0.06189199909567833,816806,0.0,0.0
2023-07-30 00:00:00+00:00,0.061903998255729675,0.07303400337696075,0.05623599886894226,0.05640200152993202,934516,0.0,0.0
2023-07-31 00:00:00+00:00,0.056386999785900116,0.05722900107502937,0.052538998425006866,0.05674799904227257,983256,0.0,0.0
2023-08-01 00:00:00+00:00,0.056749001145362854,0.06027499958872795,0.053835999220609665,0.05455100163817406,730414,0.0,0.0
2023-08-02 00:00:00+00:00,0.05454900115728378,0.055619001388549805,0.054040998220443726,0.055020999163389206,719552,0.0,0.0
2023-08-03 00:00:00+00:00,0.055020999163389206,0.07605300098657608,0.0538019984960556,0.06390199810266495,863254,0.0,0.0
2023-08-04 00:00:00+00:00,0.06390199810266495,0.07288400083780289,0.06278199702501297,0.06304500252008438,696337,0.0,0.0
2023-08-05 00:00:00+00:00,0.0630439966917038,0.06312599778175354,0.048597000539302826,0.048657000064849854,622888,0.0,0.0
2023-08-06 00:00:00+00:00,0.04867099970579147,0.04871800169348717,0.04002999886870384,0.04524900019168854,1145988,0.0,0.0
2023-08-07 00:00:00+00:00,0.04528399929404259,0.06030000001192093,0.04483500123023987,0.050887998193502426,1512122,0.0,0.0
2023-08-08 00:00:00+00:00,0.05088699981570244,0.0562250018119812,0.04256200045347214,0.050182998180389404,1480341,0.0,0.0
2023-08-09 00:00:00+00:00,0.05015899986028671,0.0578249990940094,0.04852199926972389,0.051506999880075455,561246,0.0,0.0
2023-08-10 00:00:00+00:00,0.05149099975824356,0.05356299877166748,0.047091998159885406,0.04831499978899956,553770,0.0,0.0
