TIMESTAMP,ULX_OPEN_PRICE_USD,ULX_HIGH_PRICE_USD,ULX_LOW_PRICE_USD,ULX_CLOSE_PRICE_USD,ULX_VOLUME_USD,ULX_DIVIDENDS_USD,ULX_STOCK_SPLITS_USD
2022-08-23 00:00:00+00:00,0.028929000720381737,0.032274000346660614,0.027938999235630035,0.02973400056362152,368518,0.0,0.0
2022-08-24 00:00:00+00:00,0.02973400056362152,0.039792999625205994,0.02973400056362152,0.03696700185537338,363648,0.0,0.0
2022-08-25 00:00:00+00:00,0.03696800023317337,0.05372999981045723,0.036949001252651215,0.04472599923610687,2061360,0.0,0.0
2022-08-26 00:00:00+00:00,0.04472799971699715,0.05150499939918518,0.04355600103735924,0.047148000448942184,919763,0.0,0.0
2022-08-27 00:00:00+00:00,0.04704999923706055,0.04752099886536598,0.04251699894666672,0.0457100011408329,292044,0.0,0.0
2022-08-28 00:00:00+00:00,0.04570800065994263,0.04869600012898445,0.044319998472929,0.04798800125718117,388995,0.0,0.0
2022-08-29 00:00:00+00:00,0.047974999994039536,0.048624999821186066,0.04502600058913231,0.04801499843597412,218992,0.0,0.0
2022-08-30 00:00:00+00:00,0.04801100119948387,0.04908100143074989,0.04610100015997887,0.047224998474121094,172224,0.0,0.0
2022-08-31 00:00:00+00:00,0.047033000737428665,0.053123001009225845,0.04300599917769432,0.046921998262405396,289422,0.0,0.0
2022-09-01 00:00:00+00:00,0.046921998262405396,0.05189900100231171,0.04632699862122536,0.04875199869275093,314849,0.0,0.0
2022-09-02 00:00:00+00:00,0.04874899983406067,0.052382998168468475,0.048016998916864395,0.05223799869418144,268718,0.0,0.0
2022-09-03 00:00:00+00:00,0.05223599821329117,0.05832900106906891,0.05141700059175491,0.05569399893283844,411587,0.0,0.0
2022-09-04 00:00:00+00:00,0.055695001035928726,0.06392700225114822,0.05544599890708923,0.06169699877500534,493031,0.0,0.0
2022-09-05 00:00:00+00:00,0.0617000013589859,0.08394499868154526,0.06159999966621399,0.07548300176858902,2234042,0.0,0.0
2022-09-06 00:00:00+00:00,0.07541400194168091,0.08168800175189972,0.07229000329971313,0.07846099883317947,1033665,0.0,0.0
2022-09-07 00:00:00+00:00,0.07845699787139893,0.0965849980711937,0.07790300250053406,0.0926629975438118,1473269,0.0,0.0
2022-09-08 00:00:00+00:00,0.09265899658203125,0.13263200223445892,0.08277899771928787,0.10352300107479095,3796064,0.0,0.0
2022-09-09 00:00:00+00:00,0.10318399965763092,0.11746200174093246,0.09868799895048141,0.1152380034327507,2265828,0.0,0.0
2022-09-10 00:00:00+00:00,0.11523400247097015,0.13812899589538574,0.10554499924182892,0.11299099773168564,2907240,0.0,0.0
2022-09-11 00:00:00+00:00,0.11384700238704681,0.12112899869680405,0.10533999651670456,0.11078300327062607,1600588,0.0,0.0
2022-09-12 00:00:00+00:00,0.11047600209712982,0.115447998046875,0.10712800174951553,0.11198300123214722,725858,0.0,0.0
2022-09-13 00:00:00+00:00,0.11198200285434723,0.11626999825239182,0.10700999945402145,0.1106249988079071,1122934,0.0,0.0
2022-09-14 00:00:00+00:00,0.11082299798727036,0.11464700102806091,0.10671599954366684,0.11056700348854065,796198,0.0,0.0
2022-09-15 00:00:00+00:00,0.11055299639701843,0.1133359968662262,0.09168999642133713,0.09709099680185318,662317,0.0,0.0
2022-09-16 00:00:00+00:00,0.09704899787902832,0.1035190001130104,0.07062000036239624,0.0948920026421547,1859805,0.0,0.0
2022-09-17 00:00:00+00:00,0.0948060005903244,0.09697800129652023,0.09014099836349487,0.09301800280809402,242999,0.0,0.0
2022-09-18 00:00:00+00:00,0.09311900287866592,0.09760700166225433,0.0884300023317337,0.09210599958896637,356905,0.0,0.0
2022-09-19 00:00:00+00:00,0.09149199724197388,0.09786900132894516,0.08264800161123276,0.09404300153255463,509699,0.0,0.0
2022-09-20 00:00:00+00:00,0.09460300207138062,0.10689300298690796,0.09180700033903122,0.10028299689292908,641777,0.0,0.0
2022-09-21 00:00:00+00:00,0.10034199804067612,0.10401400178670883,0.09740400314331055,0.10106799751520157,286289,0.0,0.0
2022-09-22 00:00:00+00:00,0.101112000644207,0.10689999908208847,0.10045800358057022,0.1061829999089241,556835,0.0,0.0
2022-09-23 00:00:00+00:00,0.10618200153112411,0.11657200008630753,0.10496299713850021,0.1109590008854866,645364,0.0,0.0
2022-09-24 00:00:00+00:00,0.11094900220632553,0.1114329993724823,0.10691899806261063,0.10833299905061722,120369,0.0,0.0
2022-09-25 00:00:00+00:00,0.1099110022187233,0.10995499789714813,0.10289300233125687,0.10437499731779099,265253,0.0,0.0
