TIMESTAMP,MAGIC14783_OPEN_PRICE_USD,MAGIC14783_HIGH_PRICE_USD,MAGIC14783_LOW_PRICE_USD,MAGIC14783_CLOSE_PRICE_USD,MAGIC14783_VOLUME_USD,MAGIC14783_DIVIDENDS_USD,MAGIC14783_STOCK_SPLITS_USD
2021-11-19 00:00:00+00:00,0.1920509934425354,0.2937690019607544,0.1920509934425354,0.28999701142311096,507935,0.0,0.0
2021-11-20 00:00:00+00:00,0.29010701179504395,0.35511699318885803,0.2762860059738159,0.3382149934768677,1057906,0.0,0.0
2021-11-21 00:00:00+00:00,0.3381190001964569,0.5009490251541138,0.3381190001964569,0.3596929907798767,2204949,0.0,0.0
2021-11-22 00:00:00+00:00,0.3595629930496216,0.3795570135116577,0.30040401220321655,0.32787200808525085,1098021,0.0,0.0
2021-11-23 00:00:00+00:00,0.3278670012950897,0.4295789897441864,0.30980899930000305,0.40696999430656433,927480,0.0,0.0
2021-11-24 00:00:00+00:00,0.40715399384498596,0.4632740020751953,0.3520030081272125,0.37494000792503357,1251632,0.0,0.0
2021-11-25 00:00:00+00:00,0.4130150079727173,0.8733630180358887,0.41050198674201965,0.6694859862327576,2749913,0.0,0.0
2021-11-26 00:00:00+00:00,0.6659489870071411,0.8265849947929382,0.5765979886054993,0.7518399953842163,3952003,0.0,0.0
2021-11-27 00:00:00+00:00,0.7510030269622803,0.9630100131034851,0.6633539795875549,0.8970379829406738,3304212,0.0,0.0
2021-11-28 00:00:00+00:00,0.8975030183792114,1.3014780282974243,0.85589998960495,1.187809944152832,6334931,0.0,0.0
2021-11-29 00:00:00+00:00,1.1876850128173828,1.8631399869918823,1.0557279586791992,1.8576669692993164,12399417,0.0,0.0
2021-11-30 00:00:00+00:00,1.8575830459594727,1.9757850170135498,1.471951961517334,1.5648150444030762,6752410,0.0,0.0
2021-12-01 00:00:00+00:00,1.5648150444030762,1.6620069742202759,1.2165729999542236,1.2671300172805786,4733644,0.0,0.0
2021-12-02 00:00:00+00:00,1.267179012298584,1.4661920070648193,1.193153977394104,1.2161450386047363,2197650,0.0,0.0
2021-12-03 00:00:00+00:00,1.215630054473877,1.2811570167541504,0.9468860030174255,1.099984049797058,2276091,0.0,0.0
2021-12-04 00:00:00+00:00,1.0999059677124023,1.109017014503479,0.7264950275421143,0.7527239918708801,2775711,0.0,0.0
2021-12-05 00:00:00+00:00,0.752472996711731,0.8605740070343018,0.7004830241203308,0.8540080189704895,1371564,0.0,0.0
2021-12-06 00:00:00+00:00,0.8543540239334106,0.9095500111579895,0.5957300066947937,0.8155840039253235,2531809,0.0,0.0
2021-12-07 00:00:00+00:00,0.8163120150566101,1.1569080352783203,0.8098880052566528,1.1569080352783203,3350299,0.0,0.0
2021-12-08 00:00:00+00:00,1.1569520235061646,1.318356990814209,0.9873740077018738,1.2243679761886597,4026770,0.0,0.0
2021-12-09 00:00:00+00:00,1.2247389554977417,1.2799090147018433,0.9318209886550903,0.9648439884185791,2888728,0.0,0.0
2021-12-10 00:00:00+00:00,0.964264988899231,1.0581419467926025,0.7760930061340332,0.9175379872322083,2519183,0.0,0.0
2021-12-11 00:00:00+00:00,0.9172809720039368,1.0613969564437866,0.8863959908485413,0.9528049826622009,1789341,0.0,0.0
2021-12-12 00:00:00+00:00,0.9526789784431458,0.9913409948348999,0.9490500092506409,0.9749019742012024,1050920,0.0,0.0
2021-12-13 00:00:00+00:00,0.9749630093574524,0.9751799702644348,0.6478750109672546,0.6791530251502991,2708985,0.0,0.0
2021-12-14 00:00:00+00:00,0.6789510250091553,0.7455189824104309,0.6339629888534546,0.7086690068244934,2026630,0.0,0.0
