,MSE,MAE,RMSE,MAPE,R2
0,15665.93623914869,108.14220411904651,125.1636378472146,0.04778069118502792,0.8223258571640172
1,7852.136543178278,68.61679646840014,88.61228212374556,0.032399518298990675,0.7705915404269434
2,16442.886564423385,102.8537817547399,128.2298193261746,0.03311900082310847,0.689881662968608
3,35774.597129756,152.4317136557897,189.14173820115963,0.04653209805263051,0.7196643192283707
4,20864.062653838704,116.05862457634939,144.44397756167857,0.0300863537909685,0.8001010182376628
5,35774.13594707788,151.44262112426765,189.14051905151862,0.03481653287386684,0.24451817475753612
6,22815.416881973535,120.76039711013917,151.0477304760768,0.029977201042674182,0.552819920891288
7,16444.662830344125,100.19266661490168,128.23674524232172,0.03367367128929332,0.9173507266528386
8,19003.643944786843,104.55940364622639,137.8537048642032,0.036162155751927126,0.5165062949723277
9,7892.174602387601,73.20463919647283,88.83791196548691,0.025988989990987706,0.8963695885040153
10,9938.556041534446,79.89906607002021,99.69230683224481,0.026015914766430625,0.7669485589841947
11,14028.377263912364,100.62910195196828,118.44145078439543,0.046409996592260055,0.8901452762626327
Mean,18541.382220196818,106.56591802402681,132.4034853563517,0.03524684370484715,0.7156019115875364
