TIMESTAMP,NCT_OPEN_PRICE_USD,NCT_HIGH_PRICE_USD,NCT_LOW_PRICE_USD,NCT_CLOSE_PRICE_USD,NCT_VOLUME_USD,NCT_DIVIDENDS_USD,NCT_STOCK_SPLITS_USD
2018-04-10 00:00:00+00:00,0.00470399996265769,0.005888999905437231,0.00470399996265769,0.005888999905437231,25413,0.0,0.0
2018-04-11 00:00:00+00:00,0.00598399993032217,0.01129900012165308,0.005905999802052975,0.008262000046670437,357844,0.0,0.0
2018-04-12 00:00:00+00:00,0.008232999593019485,0.009707000106573105,0.0075610000640153885,0.009309000335633755,102309,0.0,0.0
2018-04-13 00:00:00+00:00,0.009456000290811062,0.010010000318288803,0.009064000099897385,0.009556000120937824,51893,0.0,0.0
2018-04-14 00:00:00+00:00,0.009561999700963497,0.009580999612808228,0.008287999778985977,0.008503999561071396,35773,0.0,0.0
2018-04-15 00:00:00+00:00,0.008473999798297882,0.009926999919116497,0.008473999798297882,0.008814999833703041,40584,0.0,0.0
2018-04-16 00:00:00+00:00,0.00874400045722723,0.009616999886929989,0.007978999987244606,0.00897200033068657,30107,0.0,0.0
2018-04-17 00:00:00+00:00,0.00891599990427494,0.009077000431716442,0.007524999789893627,0.008802000433206558,59272,0.0,0.0
2018-04-18 00:00:00+00:00,0.008888999931514263,0.00929499976336956,0.007726000156253576,0.008596000261604786,48685,0.0,0.0
2018-04-19 00:00:00+00:00,0.008589000441133976,0.009025000035762787,0.00800700020045042,0.008870000019669533,37148,0.0,0.0
2018-04-20 00:00:00+00:00,0.008867999538779259,0.010161000303924084,0.008510000072419643,0.009359999559819698,56559,0.0,0.0
2018-04-21 00:00:00+00:00,0.009359000250697136,0.010626000352203846,0.008337999694049358,0.010451000183820724,37323,0.0,0.0
2018-04-22 00:00:00+00:00,0.009974000044167042,0.011083999648690224,0.008299999870359898,0.010608999989926815,80238,0.0,0.0
2018-04-23 00:00:00+00:00,0.010576999746263027,0.011095999740064144,0.009974000044167042,0.010743999853730202,61056,0.0,0.0
2018-04-24 00:00:00+00:00,0.010824000462889671,0.01457200013101101,0.010765999555587769,0.012888999655842781,126516,0.0,0.0
2018-04-25 00:00:00+00:00,0.012853000313043594,0.013683999888598919,0.010014999657869339,0.011587000451982021,70492,0.0,0.0
2018-04-26 00:00:00+00:00,0.011447999626398087,0.012629999779164791,0.010797999799251556,0.012392000295221806,71315,0.0,0.0
2018-04-27 00:00:00+00:00,0.012409999966621399,0.012507000006735325,0.011264000087976456,0.011529999785125256,63335,0.0,0.0
2018-04-28 00:00:00+00:00,0.011462000198662281,0.011944999918341637,0.010348999872803688,0.011245000176131725,44243,0.0,0.0
