TIMESTAMP,EYWA_OPEN_PRICE_USD,EYWA_HIGH_PRICE_USD,EYWA_LOW_PRICE_USD,EYWA_CLOSE_PRICE_USD,EYWA_VOLUME_USD,EYWA_DIVIDENDS_USD,EYWA_STOCK_SPLITS_USD
2024-12-20 00:00:00+00:00,0.049166999757289886,0.08431900292634964,0.04892300069332123,0.08431900292634964,109,0.0,0.0
2024-12-21 00:00:00+00:00,0.08431900292634964,0.09115699678659439,0.059484001249074936,0.09115699678659439,5,0.0,0.0
2024-12-23 00:00:00+00:00,0.08966899663209915,0.15559999644756317,0.08927399665117264,0.12481000274419785,7583314,0.0,0.0
2024-12-24 00:00:00+00:00,0.12455099821090698,0.1260720044374466,0.11906000226736069,0.1212960034608841,3843413,0.0,0.0
2024-12-25 00:00:00+00:00,0.1212960034608841,0.13829700648784637,0.118026003241539,0.118026003241539,4234236,0.0,0.0
2024-12-26 00:00:00+00:00,0.118026003241539,0.1198820024728775,0.1106560006737709,0.1191210001707077,6043220,0.0,0.0
2024-12-27 00:00:00+00:00,0.11925899982452393,0.22807100415229797,0.1176069974899292,0.1744219958782196,11419318,0.0,0.0
2024-12-28 00:00:00+00:00,0.1744219958782196,0.202224001288414,0.16082100570201874,0.16294200718402863,4399473,0.0,0.0
2024-12-29 00:00:00+00:00,0.16312600672245026,0.16313399374485016,0.1499900072813034,0.1589300036430359,3765783,0.0,0.0
2024-12-30 00:00:00+00:00,0.159060999751091,0.17130999267101288,0.15834300220012665,0.16244100034236908,5081653,0.0,0.0
2024-12-31 00:00:00+00:00,0.1624460071325302,0.1990469992160797,0.1620350033044815,0.1866919994354248,6314506,0.0,0.0
2025-01-01 00:00:00+00:00,0.1866919994354248,0.1873359978199005,0.15993300080299377,0.16015499830245972,4840288,0.0,0.0
2025-01-02 00:00:00+00:00,0.16030099987983704,0.17771899700164795,0.16029299795627594,0.1713930070400238,6315503,0.0,0.0
2025-01-03 00:00:00+00:00,0.17138199508190155,0.17292100191116333,0.15047700703144073,0.15108799934387207,6063535,0.0,0.0
2025-01-04 00:00:00+00:00,0.15108799934387207,0.16463300585746765,0.15018600225448608,0.15274499356746674,5757298,0.0,0.0
2025-01-05 00:00:00+00:00,0.15274499356746674,0.1561720073223114,0.15042099356651306,0.15116700530052185,4447611,0.0,0.0
2025-01-06 00:00:00+00:00,0.15116900205612183,0.1567070037126541,0.1500059962272644,0.15140900015830994,3330443,0.0,0.0
2025-01-07 00:00:00+00:00,0.15140800178050995,0.15391500294208527,0.11458399891853333,0.11467800289392471,1934293,0.0,0.0
2025-01-08 00:00:00+00:00,0.11467800289392471,0.12951399385929108,0.11437799781560898,0.12468700110912323,1361414,0.0,0.0
2025-01-09 00:00:00+00:00,0.12460500001907349,0.12875500321388245,0.12315600365400314,0.1278650015592575,1247822,0.0,0.0
2025-01-10 00:00:00+00:00,0.12786200642585754,0.12796199321746826,0.11824899911880493,0.11836899816989899,925052,0.0,0.0
2025-01-11 00:00:00+00:00,0.11843899637460709,0.11988899856805801,0.10417000204324722,0.10417000204324722,919315,0.0,0.0
2025-01-12 00:00:00+00:00,0.10417000204324722,0.1047699972987175,0.102401003241539,0.10344500094652176,820757,0.0,0.0
2025-01-13 00:00:00+00:00,0.10344699770212173,0.10944200307130814,0.09286800026893616,0.1073710024356842,1538188,0.0,0.0
2025-01-14 00:00:00+00:00,0.10736799985170364,0.12518000602722168,0.10685499757528305,0.12005700170993805,1826053,0.0,0.0
2025-01-15 00:00:00+00:00,0.12009300291538239,0.1700270026922226,0.11438299715518951,0.16044500470161438,5910564,0.0,0.0
2025-01-16 00:00:00+00:00,0.16045700013637543,0.16771599650382996,0.13898399472236633,0.1397870033979416,5452831,0.0,0.0
2025-01-17 00:00:00+00:00,0.13979700207710266,0.14264999330043793,0.136013001203537,0.14101600646972656,3595763,0.0,0.0
2025-01-18 00:00:00+00:00,0.1409969925880432,0.14121200144290924,0.1208299994468689,0.12189599871635437,1491320,0.0,0.0
2025-01-19 00:00:00+00:00,0.12187899649143219,0.12225399911403656,0.11057999730110168,0.11074099689722061,1394254,0.0,0.0
2025-01-20 00:00:00+00:00,0.11071699857711792,0.11116400361061096,0.10070600360631943,0.10268499702215195,1154344,0.0,0.0
2025-01-21 00:00:00+00:00,0.102681003510952,0.10337399691343307,0.0960249975323677,0.10332100093364716,1179208,0.0,0.0
