,MSE,MAE,RMSE,MAPE,R2
0,0.0003563213130754109,0.014662560709714884,0.01887647512316351,0.06366177297884418,0.8649388977093528
1,8.86855322856727e-05,0.006823007434222002,0.00941729962811382,0.036052184214077194,0.7893509185482608
2,0.0007368743702483331,0.021102955464201583,0.027145430006694185,0.05928864602214147,0.869967551703875
3,0.0006203560615439914,0.01634332704345386,0.02490694805760014,0.04599949734914746,0.7494676824436033
4,0.00022048452842413587,0.010342281448264273,0.014848721440721281,0.028912342991789384,-0.15386545578318023
5,0.0002525736990728908,0.012867201958894736,0.015892567416024725,0.03519503796384919,0.7928526278596137
6,0.00020198471127009214,0.011325507789465686,0.014212132537733109,0.041422148562740575,0.617403107752346
7,7.598850733687038e-05,0.0065155630786572685,0.00871713871272394,0.030375727953484605,0.9236315932051482
8,0.00032539559141026063,0.01372777074745723,0.018038724772285335,0.05740646034784048,0.6176208533873022
9,8.614805302766138e-05,0.007012954957062203,0.009281597547171574,0.028675097714204296,0.6996728502880207
10,9.469856829567866e-05,0.007325606966018676,0.009731318939161262,0.033103017830413035,0.8401141063771719
11,0.00013410776726098777,0.008601765469862865,0.011580490803976651,0.06941955743856654,0.8752292288923896
Mean,0.0002661348919376655,0.01138754192227294,0.015220737082114131,0.04412595761392487,0.7071986635319921
