,MSE,MAE,RMSE,MAPE,R2
0,0.0015921100078162822,0.03040941831966242,0.03990125321109955,0.06483476675988108,0.644937499395954
1,0.00020926187575473856,0.011947106846397925,0.014465886621798837,0.03045465521296309,0.7964802087937253
2,0.0006103177005058003,0.02095842917239473,0.024704608891982085,0.03859589476169143,0.7795107295256848
3,0.0009649544271263699,0.021197641051063934,0.031063715604002846,0.042677900079194586,0.7202384669678744
4,0.0003747495659561007,0.014955000140734257,0.01935844947189988,0.028236649277174303,0.15382633304407833
5,0.0005616532920020123,0.01912800408899784,0.023699225557009502,0.039513905155790195,0.5925755893064686
6,0.0003423814701441358,0.013791194185614586,0.018503552905972838,0.035629093292491025,0.7219193742791521
7,0.000478754300107275,0.01836377932059188,0.02188045475092497,0.05146573147546273,0.9046940377065122
8,0.0002550362535224782,0.01261213970636683,0.015969854524148872,0.041914040048123775,0.6947594068378029
9,0.0005576798648422888,0.01615583500073802,0.0236152464489001,0.04618561509651062,0.6283484434719353
10,0.0005047535869773509,0.017899879657973846,0.022466721767479804,0.03886746738890615,0.6941592314209907
11,0.0009958206228873007,0.02657481526526121,0.03155662565749546,0.08009101633579821,0.6673527101174506
Mean,0.0006206227473035111,0.018666103562983125,0.02393213295105956,0.044872227906998935,0.6665668359056358
