TIMESTAMP,MAPS_OPEN_PRICE_USD,MAPS_HIGH_PRICE_USD,MAPS_LOW_PRICE_USD,MAPS_CLOSE_PRICE_USD,MAPS_VOLUME_USD,MAPS_DIVIDENDS_USD,MAPS_STOCK_SPLITS_USD
2021-02-01 00:00:00+00:00,0.5559399724006653,0.5664439797401428,0.5085129737854004,0.5396829843521118,17667527,0.0,0.0
2021-02-02 00:00:00+00:00,0.5401309728622437,0.7872070074081421,0.4760909974575043,0.7364320158958435,8049686,0.0,0.0
2021-02-03 00:00:00+00:00,0.7361540198326111,0.7393029928207397,0.5624369978904724,0.5846819877624512,5838085,0.0,0.0
2021-02-04 00:00:00+00:00,0.584659993648529,0.5927579998970032,0.5322160124778748,0.5499250292778015,2254528,0.0,0.0
2021-02-05 00:00:00+00:00,0.5500100255012512,0.6085659861564636,0.5500100255012512,0.5904480218887329,1044399,0.0,0.0
2021-02-06 00:00:00+00:00,0.5910239815711975,0.5947440266609192,0.5470560193061829,0.5497609972953796,724352,0.0,0.0
2021-02-07 00:00:00+00:00,0.5498560070991516,0.5516020059585571,0.5056790113449097,0.5281839966773987,891864,0.0,0.0
2021-02-08 00:00:00+00:00,0.5282449722290039,0.5955470204353333,0.519428014755249,0.5955470204353333,1208679,0.0,0.0
2021-02-09 00:00:00+00:00,0.595550000667572,0.6693350076675415,0.5922240018844604,0.6644250154495239,2459521,0.0,0.0
2021-02-10 00:00:00+00:00,0.6645690202713013,0.7006610035896301,0.6399310231208801,0.7006610035896301,1812026,0.0,0.0
2021-02-11 00:00:00+00:00,0.7006049752235413,0.7492280006408691,0.6911439895629883,0.7199029922485352,1489132,0.0,0.0
2021-02-12 00:00:00+00:00,0.7198479771614075,0.7649030089378357,0.7177240252494812,0.7596819996833801,1416802,0.0,0.0
2021-02-13 00:00:00+00:00,0.7596909999847412,0.7756350040435791,0.7117270231246948,0.7342910170555115,1433840,0.0,0.0
2021-02-14 00:00:00+00:00,0.7354549765586853,0.7611680030822754,0.7306360006332397,0.7521370053291321,718190,0.0,0.0
2021-02-15 00:00:00+00:00,0.7473809719085693,0.7548999786376953,0.6815590262413025,0.7291989922523499,1131012,0.0,0.0
2021-02-16 00:00:00+00:00,0.7293130159378052,0.7440739870071411,0.6961449980735779,0.7057089805603027,862571,0.0,0.0
2021-02-17 00:00:00+00:00,0.7056400179862976,0.7208729982376099,0.6797400116920471,0.6954920291900635,572139,0.0,0.0
2021-02-18 00:00:00+00:00,0.6954900026321411,0.7205770015716553,0.6947020292282104,0.7140750288963318,536254,0.0,0.0
2021-02-19 00:00:00+00:00,0.7134870290756226,0.8006160259246826,0.6908460259437561,0.7974730134010315,1140741,0.0,0.0
2021-02-20 00:00:00+00:00,0.7976800203323364,0.862276017665863,0.7853400111198425,0.8073379993438721,1764939,0.0,0.0
2021-02-21 00:00:00+00:00,0.8071659803390503,0.8208289742469788,0.7798839807510376,0.7811570167541504,1095087,0.0,0.0
2021-02-22 00:00:00+00:00,0.7812139987945557,0.7818589806556702,0.6457409858703613,0.7607139945030212,2098845,0.0,0.0
2021-02-23 00:00:00+00:00,0.7608000040054321,0.7813159823417664,0.6528890132904053,0.773455023765564,2163243,0.0,0.0
2021-02-24 00:00:00+00:00,0.7709220051765442,1.1776690483093262,0.758296012878418,1.154952049255371,5871671,0.0,0.0
2021-02-25 00:00:00+00:00,1.1549420356750488,1.2149219512939453,0.9557110071182251,0.9575340151786804,3086988,0.0,0.0
2021-02-26 00:00:00+00:00,0.9579219818115234,0.9893929958343506,0.8635169863700867,0.9220269918441772,1946849,0.0,0.0
2021-02-27 00:00:00+00:00,0.9222350120544434,0.9537839889526367,0.870989978313446,0.8798289895057678,460299,0.0,0.0
2021-02-28 00:00:00+00:00,0.8789139986038208,0.8808550238609314,0.7639099955558777,0.821465015411377,882590,0.0,0.0
2021-03-01 00:00:00+00:00,0.8210750222206116,0.9492859840393066,0.8133029937744141,0.9454770088195801,1363206,0.0,0.0
2021-03-02 00:00:00+00:00,0.9454270005226135,1.0312689542770386,0.9274939894676208,0.9824550151824951,1555312,0.0,0.0
2021-03-03 00:00:00+00:00,0.9825950264930725,1.0825680494308472,0.9736310243606567,1.0597310066223145,1654774,0.0,0.0
2021-03-04 00:00:00+00:00,1.0593520402908325,1.0681710243225098,0.9717130064964294,0.9776440262794495,1326765,0.0,0.0
2021-03-05 00:00:00+00:00,0.9776809811592102,0.9784579873085022,0.926397979259491,0.9694569706916809,764699,0.0,0.0
