TIMESTAMP,PNG_OPEN_PRICE_USD,PNG_HIGH_PRICE_USD,PNG_LOW_PRICE_USD,PNG_CLOSE_PRICE_USD,PNG_VOLUME_USD,PNG_DIVIDENDS_USD,PNG_STOCK_SPLITS_USD
2021-04-27 00:00:00+00:00,2.2588770389556885,2.3362181186676025,2.243006944656372,2.320810079574585,0,0.0,0.0
2021-04-28 00:00:00+00:00,2.322360038757324,2.541253089904785,2.2772440910339355,2.4384028911590576,0,0.0,0.0
2021-04-29 00:00:00+00:00,2.4390869140625,2.6013801097869873,2.3830831050872803,2.524780035018921,0,0.0,0.0
2021-04-30 00:00:00+00:00,2.524183988571167,3.970410108566284,2.5045089721679688,3.970410108566284,0,0.0,0.0
2021-05-01 00:00:00+00:00,3.9700090885162354,4.7546892166137695,3.943411111831665,3.978856086730957,0,0.0,0.0
2021-05-02 00:00:00+00:00,3.9780330657958984,3.9839670658111572,3.7720088958740234,3.792236089706421,0,0.0,0.0
2021-05-03 00:00:00+00:00,3.791153907775879,4.308424949645996,3.7856199741363525,4.238831043243408,0,0.0,0.0
2021-05-04 00:00:00+00:00,4.245386123657227,4.254900932312012,3.5283639430999756,3.5673611164093018,0,0.0,0.0
2021-05-05 00:00:00+00:00,3.573296070098877,3.88277006149292,3.4381320476531982,3.8690929412841797,0,0.0,0.0
2021-05-06 00:00:00+00:00,3.867961883544922,4.183958053588867,3.8630120754241943,4.007620811462402,0,0.0,0.0
2021-05-07 00:00:00+00:00,4.009221076965332,4.448878765106201,3.8699300289154053,3.9748029708862305,0,0.0,0.0
2021-05-08 00:00:00+00:00,3.9741508960723877,4.190864086151123,3.9308290481567383,4.1251349449157715,0,0.0,0.0
2021-05-09 00:00:00+00:00,4.125222206115723,4.140766143798828,3.782757043838501,4.140766143798828,0,0.0,0.0
2021-05-10 00:00:00+00:00,4.1383957862854,4.3103508949279785,3.5418269634246826,3.790519952774048,0,0.0,0.0
2021-05-11 00:00:00+00:00,3.7898108959198,3.912367105484009,3.6398420333862305,3.912045955657959,0,0.0,0.0
2021-05-12 00:00:00+00:00,3.9109690189361572,4.227245807647705,3.3936049938201904,3.3936049938201904,0,0.0,0.0
2021-05-13 00:00:00+00:00,3.3667728900909424,3.7331199645996094,3.2450859546661377,3.496701955795288,0,0.0,0.0
2021-05-14 00:00:00+00:00,3.494555950164795,3.778512954711914,3.3824150562286377,3.68129301071167,0,0.0,0.0
2021-05-15 00:00:00+00:00,3.682389974594116,3.785222053527832,3.455859899520874,3.4561879634857178,0,0.0,0.0
2021-05-16 00:00:00+00:00,3.451704978942871,3.726741075515747,3.222799062728882,3.4595980644226074,0,0.0,0.0
2021-05-17 00:00:00+00:00,3.460236072540283,3.4604549407958984,3.0922179222106934,3.180316925048828,0,0.0,0.0
2021-05-18 00:00:00+00:00,3.187351942062378,3.5196659564971924,3.173309087753296,3.4766459465026855,0,0.0,0.0
2021-05-19 00:00:00+00:00,3.4751861095428467,3.5384750366210938,2.0600290298461914,2.329951047897339,0,0.0,0.0
2021-05-20 00:00:00+00:00,2.3252689838409424,2.6887569427490234,2.1088550090789795,2.4762120246887207,0,0.0,0.0
2021-05-21 00:00:00+00:00,2.4783949851989746,2.606611967086792,1.8538939952850342,2.1074531078338623,0,0.0,0.0
2021-05-22 00:00:00+00:00,2.108457088470459,2.158643960952759,1.814555048942566,1.8463859558105469,0,0.0,0.0
2021-05-23 00:00:00+00:00,1.8462649583816528,1.8904459476470947,1.1662390232086182,1.4547369480133057,0,0.0,0.0
2021-05-24 00:00:00+00:00,1.453644037246704,1.8669209480285645,1.4217909574508667,1.8039580583572388,0,0.0,0.0
2021-05-25 00:00:00+00:00,1.8045330047607422,1.875048041343689,1.618114948272705,1.820462942123413,0,0.0,0.0
2021-05-26 00:00:00+00:00,1.8221980333328247,1.9825760126113892,1.8004059791564941,1.9825760126113892,0,0.0,0.0
2021-05-27 00:00:00+00:00,1.9833190441131592,1.9900189638137817,1.6952049732208252,1.7073580026626587,0,0.0,0.0
2021-05-28 00:00:00+00:00,1.7066229581832886,1.7178490161895752,1.4083850383758545,1.4448109865188599,0,0.0,0.0
2021-05-29 00:00:00+00:00,1.4448250532150269,1.528082013130188,1.1719169616699219,1.215630054473877,0,0.0,0.0
2021-05-30 00:00:00+00:00,1.2162309885025024,1.3480249643325806,1.180361032485962,1.3016279935836792,0,0.0,0.0
2021-05-31 00:00:00+00:00,1.301488995552063,1.4520200490951538,1.2420259714126587,1.4500210285186768,0,0.0,0.0
2021-06-01 00:00:00+00:00,1.4513930082321167,1.4631190299987793,1.3766030073165894,1.4035509824752808,0,0.0,0.0
2021-06-02 00:00:00+00:00,1.4038679599761963,1.520656943321228,1.3893790245056152,1.4723600149154663,0,0.0,0.0
2021-06-03 00:00:00+00:00,1.4718300104141235,1.588250994682312,1.4571690559387207,1.5839060544967651,0,0.0,0.0
2021-06-04 00:00:00+00:00,1.5841269493103027,1.5845489501953125,1.3883910179138184,1.452651023864746,0,0.0,0.0
2021-06-05 00:00:00+00:00,1.4523179531097412,1.5076370239257812,1.3423399925231934,1.359827995300293,0,0.0,0.0
2021-06-06 00:00:00+00:00,1.360273003578186,1.4092999696731567,1.3579280376434326,1.3777580261230469,0,0.0,0.0
2021-06-07 00:00:00+00:00,1.3778749704360962,1.4850449562072754,1.3732980489730835,1.386428952217102,0,0.0,0.0
2021-06-08 00:00:00+00:00,1.3845340013504028,1.403156042098999,1.1928050518035889,1.2784620523452759,0,0.0,0.0
2021-06-09 00:00:00+00:00,1.2781959772109985,1.352715015411377,1.2097760438919067,1.3368040323257446,0,0.0,0.0
2021-06-10 00:00:00+00:00,1.3373160362243652,1.3421269655227661,1.2019579410552979,1.2141029834747314,0,0.0,0.0
2021-06-11 00:00:00+00:00,1.2141809463500977,1.241034984588623,1.1526609659194946,1.1685080528259277,0,0.0,0.0
2021-06-12 00:00:00+00:00,1.1686660051345825,1.1955300569534302,1.1193499565124512,1.1872049570083618,0,0.0,0.0
2021-06-13 00:00:00+00:00,1.1871370077133179,1.334328055381775,1.1624640226364136,1.3149060010910034,0,0.0,0.0
2021-06-14 00:00:00+00:00,1.3150949478149414,1.3610310554504395,1.2963030338287354,1.34340500831604,1,0.0,0.0
2021-06-15 00:00:00+00:00,1.3691920042037964,1.429460048675537,1.3573410511016846,1.382377028465271,1,0.0,0.0
2021-06-16 00:00:00+00:00,1.4183599948883057,1.4481539726257324,1.3958369493484497,1.3991789817810059,0,0.0,0.0
2021-06-17 00:00:00+00:00,1.39963698387146,1.5318670272827148,1.3987599611282349,1.507091999053955,0,0.0,0.0
2021-06-18 00:00:00+00:00,1.5073859691619873,1.5367439985275269,1.3614599704742432,1.396111011505127,0,0.0,0.0
2021-06-19 00:00:00+00:00,1.3958810567855835,1.4726389646530151,1.3717060089111328,1.4231430292129517,0,0.0,0.0
2021-06-20 00:00:00+00:00,1.4238330125808716,1.4585620164871216,1.3296109437942505,1.4493499994277954,0,0.0,0.0
2021-06-21 00:00:00+00:00,1.4492230415344238,1.4515670537948608,1.1599459648132324,1.1604169607162476,18736,0.0,0.0
2021-06-22 00:00:00+00:00,1.1603039503097534,1.2405940294265747,1.0001260042190552,1.1211520433425903,5574,0.0,0.0
2021-06-23 00:00:00+00:00,1.1211220026016235,1.2185059785842896,1.1208330392837524,1.1517599821090698,5672,0.0,0.0
2021-06-24 00:00:00+00:00,1.18129301071167,1.2296439409255981,1.1487220525741577,1.2003250122070312,605278,0.0,0.0
2021-06-25 00:00:00+00:00,1.2004669904708862,1.225823998451233,1.0733309984207153,1.079440951347351,752664,0.0,0.0
2021-06-26 00:00:00+00:00,1.0789530277252197,1.1168689727783203,1.032533049583435,1.093196988105774,371143,0.0,0.0
