TIMESTAMP,DEL_OPEN_PRICE_USD,DEL_HIGH_PRICE_USD,DEL_LOW_PRICE_USD,DEL_CLOSE_PRICE_USD,DEL_VOLUME_USD,DEL_DIVIDENDS_USD,DEL_STOCK_SPLITS_USD
2021-10-06 00:00:00+00:00,0.3039639890193939,0.30730900168418884,0.3005790114402771,0.30158600211143494,167203,0.0,0.0
2021-10-07 00:00:00+00:00,0.30145901441574097,0.3068090081214905,0.29894599318504333,0.30062100291252136,184094,0.0,0.0
2021-10-08 00:00:00+00:00,0.3006319999694824,0.30207398533821106,0.2770189940929413,0.2770250141620636,164601,0.0,0.0
2021-10-09 00:00:00+00:00,0.27708300948143005,0.2926889955997467,0.2709850072860718,0.27193599939346313,157797,0.0,0.0
2021-10-10 00:00:00+00:00,0.2719390094280243,0.2733829915523529,0.26946699619293213,0.27229899168014526,168680,0.0,0.0
2021-10-11 00:00:00+00:00,0.27217599749565125,0.27360999584198,0.27021801471710205,0.27195000648498535,149860,0.0,0.0
2021-10-12 00:00:00+00:00,0.2720299959182739,0.2730090022087097,0.2704100012779236,0.2721189856529236,140169,0.0,0.0
2021-10-13 00:00:00+00:00,0.2720800042152405,0.2727690041065216,0.26917898654937744,0.27010801434516907,144244,0.0,0.0
2021-10-14 00:00:00+00:00,0.2700830101966858,0.2713240087032318,0.26840299367904663,0.26973798871040344,119636,0.0,0.0
2021-10-15 00:00:00+00:00,0.2697080075740814,0.2735759913921356,0.25690600275993347,0.27026501297950745,121547,0.0,0.0
2021-10-16 00:00:00+00:00,0.2701990008354187,0.29055801033973694,0.25728198885917664,0.2762939929962158,129353,0.0,0.0
2021-10-17 00:00:00+00:00,0.2763049900531769,0.2919529974460602,0.27185899019241333,0.28076300024986267,123183,0.0,0.0
2021-10-18 00:00:00+00:00,0.28072699904441833,0.29249098896980286,0.2706829905509949,0.2843810021877289,120752,0.0,0.0
2021-10-19 00:00:00+00:00,0.28437700867652893,0.29183900356292725,0.2623730003833771,0.2841689884662628,121437,0.0,0.0
2021-10-20 00:00:00+00:00,0.284186989068985,0.291018009185791,0.2728149890899658,0.2798280119895935,100685,0.0,0.0
2021-10-21 00:00:00+00:00,0.2798219919204712,0.30583399534225464,0.26664701104164124,0.2809390127658844,118969,0.0,0.0
2021-10-22 00:00:00+00:00,0.2809149920940399,0.2922079861164093,0.276095986366272,0.2776640057563782,119694,0.0,0.0
2021-10-23 00:00:00+00:00,0.2776559889316559,0.2873460054397583,0.26842001080513,0.2702760100364685,124191,0.0,0.0
2021-10-24 00:00:00+00:00,0.2703160047531128,0.2707360088825226,0.2691810131072998,0.2702449858188629,116118,0.0,0.0
2021-10-25 00:00:00+00:00,0.2701900005340576,0.28462499380111694,0.2692529857158661,0.2763580083847046,144355,0.0,0.0
2021-10-26 00:00:00+00:00,0.2763870060443878,0.28254398703575134,0.27244600653648376,0.27425000071525574,156724,0.0,0.0
2021-10-27 00:00:00+00:00,0.2742899954319,0.284976989030838,0.27061301469802856,0.27090999484062195,146889,0.0,0.0
2021-10-28 00:00:00+00:00,0.2708069980144501,0.2743470072746277,0.26634499430656433,0.2705569863319397,141981,0.0,0.0
2021-10-29 00:00:00+00:00,0.2705810070037842,0.28975701332092285,0.26896798610687256,0.28514599800109863,146962,0.0,0.0
2021-10-30 00:00:00+00:00,0.28510600328445435,0.30518099665641785,0.27393999695777893,0.2965239882469177,122665,0.0,0.0
2021-10-31 00:00:00+00:00,0.2968690097332001,0.2998960018157959,0.2862290143966675,0.2869429886341095,132991,0.0,0.0
2021-11-01 00:00:00+00:00,0.28694599866867065,0.2898919880390167,0.28404700756073,0.2885949909687042,205349,0.0,0.0
2021-11-02 00:00:00+00:00,0.28861600160598755,0.2894589900970459,0.27261000871658325,0.2844339907169342,203704,0.0,0.0
2021-11-03 00:00:00+00:00,0.2844719886779785,0.2882370054721832,0.27990901470184326,0.28541499376296997,135753,0.0,0.0
2021-11-04 00:00:00+00:00,0.2854419946670532,0.28761500120162964,0.281235009431839,0.2842870056629181,119843,0.0,0.0
2021-11-05 00:00:00+00:00,0.2842099964618683,0.2862800061702728,0.28186801075935364,0.2859790027141571,217272,0.0,0.0
2021-11-06 00:00:00+00:00,0.28599900007247925,0.28664299845695496,0.2779650092124939,0.2821680009365082,288257,0.0,0.0
2021-11-07 00:00:00+00:00,0.2821800112724304,0.2865689992904663,0.2783379852771759,0.28436601161956787,265214,0.0,0.0
2021-11-08 00:00:00+00:00,0.2844280004501343,0.2864699959754944,0.2794420123100281,0.2825489938259125,218897,0.0,0.0
2021-11-09 00:00:00+00:00,0.2825250029563904,0.2846739888191223,0.2786230146884918,0.27985599637031555,247027,0.0,0.0
2021-11-10 00:00:00+00:00,0.27980801463127136,0.28819501399993896,0.27889499068260193,0.2846130132675171,256310,0.0,0.0
2021-11-11 00:00:00+00:00,0.2847619950771332,0.2877579927444458,0.2693859934806824,0.2701460123062134,350937,0.0,0.0
2021-11-12 00:00:00+00:00,0.27016401290893555,0.27838099002838135,0.2613289952278137,0.2775290012359619,328567,0.0,0.0
2021-11-13 00:00:00+00:00,0.27755698561668396,0.27862000465393066,0.2756179869174957,0.2768310010433197,312864,0.0,0.0
2021-11-14 00:00:00+00:00,0.2768079936504364,0.27840399742126465,0.27534401416778564,0.2773819863796234,343107,0.0,0.0
2021-11-15 00:00:00+00:00,0.2774139940738678,0.27866899967193604,0.2698110044002533,0.27048200368881226,332226,0.0,0.0
2021-11-16 00:00:00+00:00,0.27056100964546204,0.2773439884185791,0.2673330008983612,0.2695559859275818,316132,0.0,0.0
