TIMESTAMP,BABYFLOKI_OPEN_PRICE_USD,BABYFLOKI_HIGH_PRICE_USD,BABYFLOKI_LOW_PRICE_USD,BABYFLOKI_CLOSE_PRICE_USD,BABYFLOKI_VOLUME_USD,BABYFLOKI_DIVIDENDS_USD,BABYFLOKI_STOCK_SPLITS_USD
2021-12-17 00:00:00+00:00,,,,0.0,28804,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,17040,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,22272,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,28614,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,20443,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,22200,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,44839,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,64833,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,63858,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,49274,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,57171,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,45812,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,22615,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,20048,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,17453,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,20168,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,37333,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,38971,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,19258,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,32711,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,40524,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,22676,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,12687,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,9745,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,16927,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,19735,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,11105,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,38161,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,65676,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,41864,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,15106,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,18867,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,17246,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,11482,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,14863,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,18655,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,15469,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,12344,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,11522,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,18540,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,15825,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,9632,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,6451,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,6403,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,10801,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,11312,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,10802,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,9473,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,10040,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,8726,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,6574,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,13797,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,12780,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,6150,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,12820,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,16930,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,13225,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,6542,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,3990,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,8719,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,14981,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,3135,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,5614,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,19196,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,15897,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,5379,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,5579,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,3827,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,6877,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,6775,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,3653,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,3847,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,9593,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,8016,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,1609,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,1694,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,6041,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,6318,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,1375,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,1663,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,3171,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,2545,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,986,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,1455,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,1691,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,1651,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,1794,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,1574,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,1265,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,1165,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,1166,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,2621,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,6395,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,10127,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,11038,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,9701,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,5515,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,1200,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,794,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,887,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,336,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,1901,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,2638,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,2707,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,4667,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,4930,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,3092,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,1331,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,1223,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,4678,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,9236,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,6537,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,2560,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,1949,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,1516,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,9218,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,9083,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,883,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,598,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,616,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,613,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,653,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,729,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,567,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,467,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,446,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,450,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,735,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,1182,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,951,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,724,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,693,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,1320,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,1293,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,386,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,243,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,162,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,458,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,1200,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,5404,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,7252,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,4862,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,1776,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,1539,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,2152,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,1828,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,1179,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,1736,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,1126,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,1869,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,1875,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,521,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,256,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,79,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,197,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,927,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,880,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,232,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,236,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,262,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,304,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,330,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,109,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,104,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,820,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,1077,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,431,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,172,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,319,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,335,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,1397,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,1811,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,1439,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,2360,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,979,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,741,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,918,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,346,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,172,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,452,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,2630,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,2912,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1713,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,1735,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,477,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,495,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,780,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,431,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,280,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,427,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,429,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,172,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,222,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,374,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,412,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,210,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,521,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,615,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,695,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,729,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,350,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,855,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,781,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,356,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,219,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,486,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,280,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,453,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,575,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,1425,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,321,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,843,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,1498,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,989,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,5852,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,1478,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,2580,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,6222,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,4705,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,1060,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,5841,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,2404,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,1257,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,545,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,476,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,66,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,758,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,1210,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,177,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,74,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,215,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,492,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,448,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,1026,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,321,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,111,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,1180,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,688,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,255,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,700,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,59,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,187,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,193,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,417,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,82,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,2027,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,316,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,635,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,79,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,101,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,312,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,526,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,2647,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,2222,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,894,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,66,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,306,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,156,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,204,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,295,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,276,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,267,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,179,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,80,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,231,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,104,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,58,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,104,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,361,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,55,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,1006,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,78,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,141,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,62,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,240,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,152,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,133,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,341,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,103,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,26,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,128,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,6,0.0,0.0
