TIMESTAMP,BABYDOGE20_OPEN_PRICE_USD,BABYDOGE20_HIGH_PRICE_USD,BABYDOGE20_LOW_PRICE_USD,BABYDOGE20_CLOSE_PRICE_USD,BABYDOGE20_VOLUME_USD,BABYDOGE20_DIVIDENDS_USD,BABYDOGE20_STOCK_SPLITS_USD
2023-07-11 00:00:00+00:00,,,,0.0,1234723,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,1824871,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,6008023,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,1997878,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,1504217,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,1325403,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,923257,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,951691,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,751730,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,751014,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,1912621,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,1064823,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,835297,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,677360,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,616748,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,571739,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,529195,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,444637,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,457522,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,419680,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,581942,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,546505,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,716670,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,450654,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,391595,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,471316,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,422874,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,459492,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,476657,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,470030,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,554844,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,431955,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,491906,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,435320,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,431972,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,430382,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,458451,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,355688,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,214003,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,200137,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,117637,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,146011,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,157779,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,129329,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,140100,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,130232,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,121119,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,175874,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,177772,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,160551,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,149030,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,196219,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,159963,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,142820,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,261407,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,496490,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,363886,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,316016,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,158057,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,332755,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,357988,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,419311,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,425726,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,221943,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,189007,0.0,0.0
