TIMESTAMP,FROX_OPEN_PRICE_USD,FROX_HIGH_PRICE_USD,FROX_LOW_PRICE_USD,FROX_CLOSE_PRICE_USD,FROX_VOLUME_USD,FROX_DIVIDENDS_USD,FROX_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.010583999566733837,0.011121000163257122,0.008550000376999378,0.008945000357925892,211281,0.0,0.0
2024-12-02 00:00:00+00:00,0.00887800008058548,0.010017000138759613,0.008143000304698944,0.009762999601662159,240527,0.0,0.0
2024-12-03 00:00:00+00:00,0.009762999601662159,0.009960999712347984,0.0071840002201497555,0.008708000183105469,336072,0.0,0.0
2024-12-04 00:00:00+00:00,0.008708000183105469,0.011301999911665916,0.008466999977827072,0.010990999639034271,266512,0.0,0.0
2024-12-05 00:00:00+00:00,0.010990999639034271,0.011469000019133091,0.00962700042873621,0.010120999999344349,252014,0.0,0.0
2024-12-06 00:00:00+00:00,0.010228999890387058,0.011512000113725662,0.009940000250935555,0.01068700011819601,245718,0.0,0.0
2024-12-07 00:00:00+00:00,0.01068700011819601,0.010835000313818455,0.009897000156342983,0.010618000291287899,274302,0.0,0.0
2024-12-08 00:00:00+00:00,0.010270999744534492,0.011741000227630138,0.0101500004529953,0.011682000011205673,251817,0.0,0.0
2024-12-09 00:00:00+00:00,0.011682000011205673,0.012118999846279621,0.010727999731898308,0.011479999870061874,462218,0.0,0.0
2024-12-10 00:00:00+00:00,0.011477000080049038,0.014028999954462051,0.010610000230371952,0.013132000342011452,838687,0.0,0.0
2024-12-11 00:00:00+00:00,0.013132000342011452,0.016940999776124954,0.01221499964594841,0.01623700000345707,782726,0.0,0.0
2024-12-12 00:00:00+00:00,0.01623700000345707,0.017066000029444695,0.015088999643921852,0.01649799942970276,830630,0.0,0.0
2024-12-13 00:00:00+00:00,0.016489999368786812,0.016560999676585197,0.015441999770700932,0.015877999365329742,587999,0.0,0.0
2024-12-14 00:00:00+00:00,0.015877999365329742,0.016148999333381653,0.014651999808847904,0.016143999993801117,577042,0.0,0.0
2024-12-15 00:00:00+00:00,0.016143999993801117,0.016851000487804413,0.015894999727606773,0.016851000487804413,594576,0.0,0.0
2024-12-16 00:00:00+00:00,0.01677500084042549,0.02092999964952469,0.01673699915409088,0.020229000598192215,717003,0.0,0.0
