TIMESTAMP,BONK30674_OPEN_PRICE_USD,BONK30674_HIGH_PRICE_USD,BONK30674_LOW_PRICE_USD,BONK30674_CLOSE_PRICE_USD,BONK30674_VOLUME_USD,BONK30674_DIVIDENDS_USD,BONK30674_STOCK_SPLITS_USD
2024-04-16 00:00:00+00:00,,,,0.0,269452,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,172734,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,73585,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,37350,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,165562,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,1793241,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,5019724,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,2686102,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,2171456,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,1062709,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,998690,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,1721723,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,966544,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,334360,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,238216,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,378682,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,330529,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,218950,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,237557,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,372152,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,421645,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,454837,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,366328,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,209653,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,123784,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,134070,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,75712,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,75673,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,109838,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,219457,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,87112,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,114449,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,106301,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,80321,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,106927,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,164283,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,331943,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,1372623,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,378827,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,200692,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,233759,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,193540,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,226731,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,177733,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,159859,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,158750,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,97642,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,134027,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,146935,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,134769,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,278753,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,92155,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,134934,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,74906,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,167782,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,60874,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,113835,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,61958,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,52943,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,101412,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,132109,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,194411,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,71607,0.0,0.0
