TIMESTAMP,LOAF_OPEN_PRICE_USD,LOAF_HIGH_PRICE_USD,LOAF_LOW_PRICE_USD,LOAF_CLOSE_PRICE_USD,LOAF_VOLUME_USD,LOAF_DIVIDENDS_USD,LOAF_STOCK_SPLITS_USD
2024-03-07 00:00:00+00:00,0.0001740000006975606,0.00021800000104121864,0.00017299999308306724,0.0001939999929163605,1074587,0.0,0.0
2024-03-08 00:00:00+00:00,0.0001939999929163605,0.0002410000015515834,0.0001880000054370612,0.00019999999494757503,1003661,0.0,0.0
2024-03-09 00:00:00+00:00,0.00019999999494757503,0.00026699999580159783,0.00019700000120792538,0.00026599998818710446,843673,0.0,0.0
2024-03-10 00:00:00+00:00,0.00026599998818710446,0.0002800000074785203,0.0001990000018849969,0.00020399999630171806,613103,0.0,0.0
2024-03-11 00:00:00+00:00,0.00020399999630171806,0.00022400000307243317,0.00019099999917671084,0.00022200000239536166,515826,0.0,0.0
2024-03-12 00:00:00+00:00,0.00022200000239536166,0.0002390000008745119,0.00018200000340584666,0.00020300000323913991,346256,0.0,0.0
2024-03-13 00:00:00+00:00,0.00020300000323913991,0.00024900000425986946,0.00018899999849963933,0.00023400000645779073,614004,0.0,0.0
2024-03-14 00:00:00+00:00,0.00023400000645779073,0.0002690000110305846,0.00020500000391621143,0.00023499999952036887,921757,0.0,0.0
2024-03-15 00:00:00+00:00,0.00023400000645779073,0.00026199998683296144,0.00018600000475998968,0.00019999999494757503,678419,0.0,0.0
2024-03-16 00:00:00+00:00,0.00019999999494757503,0.00021699999342672527,0.00017800000205170363,0.00019099999917671084,423572,0.0,0.0
2024-03-17 00:00:00+00:00,0.00019099999917671084,0.00022499999613501132,0.00017699999443721026,0.00022200000239536166,338010,0.0,0.0
2024-03-18 00:00:00+00:00,0.0002229999954579398,0.00023099999816622585,0.00018600000475998968,0.0001880000054370612,382531,0.0,0.0
2024-03-19 00:00:00+00:00,0.0001900000061141327,0.00019200000679120421,0.0001340000017080456,0.00014200000441633165,570509,0.0,0.0
2024-03-20 00:00:00+00:00,0.00014200000441633165,0.00022499999613501132,0.00013699999544769526,0.00020500000391621143,440615,0.0,0.0
2024-03-21 00:00:00+00:00,0.00020500000391621143,0.00021800000104121864,0.00018000000272877514,0.00018099999579135329,219440,0.0,0.0
2024-03-22 00:00:00+00:00,0.00018099999579135329,0.0001939999929163605,0.00013899999612476677,0.0001449999981559813,443388,0.0,0.0
2024-03-23 00:00:00+00:00,0.0001449999981559813,0.000155999994603917,0.00014000000373926014,0.00014200000441633165,173345,0.0,0.0
2024-03-24 00:00:00+00:00,0.00014200000441633165,0.00014800000644754618,0.00013800000306218863,0.00014699999883305281,136068,0.0,0.0
2024-03-25 00:00:00+00:00,0.00014699999883305281,0.00017100000695791095,0.00014400000509340316,0.00016599999798927456,236403,0.0,0.0
2024-03-26 00:00:00+00:00,0.00016599999798927456,0.00017800000205170363,0.0001449999981559813,0.00014699999883305281,253796,0.0,0.0
2024-03-27 00:00:00+00:00,0.00014699999883305281,0.0001630000042496249,0.00014200000441633165,0.000155999994603917,270266,0.0,0.0
2024-03-28 00:00:00+00:00,0.000155999994603917,0.00017100000695791095,0.00015300000086426735,0.00015900000289548188,197174,0.0,0.0
2024-03-29 00:00:00+00:00,0.00015900000289548188,0.0001610000035725534,0.00012799999967683107,0.00014000000373926014,241119,0.0,0.0
2024-03-30 00:00:00+00:00,0.00014000000373926014,0.000195999993593432,0.00014000000373926014,0.00018000000272877514,626703,0.0,0.0
2024-03-31 00:00:00+00:00,0.00017899999511428177,0.00018600000475998968,0.0001720000000204891,0.0001740000006975606,303159,0.0,0.0
2024-04-01 00:00:00+00:00,0.0001740000006975606,0.0001740000006975606,0.00013299999409355223,0.0001429999974789098,313914,0.0,0.0
2024-04-02 00:00:00+00:00,0.0001429999974789098,0.0001429999974789098,0.00011600000289035961,0.00012799999967683107,215361,0.0,0.0
2024-04-03 00:00:00+00:00,0.00012799999967683107,0.00012799999967683107,7.999999797903001e-05,8.900000102585182e-05,579904,0.0,0.0
2024-04-04 00:00:00+00:00,8.900000102585182e-05,0.0001049999991664663,8.800000068731606e-05,9.7999996796716e-05,267077,0.0,0.0
2024-04-05 00:00:00+00:00,9.7999996796716e-05,0.00010199999815085903,8.70000003487803e-05,8.70000003487803e-05,168135,0.0,0.0
2024-04-06 00:00:00+00:00,8.70000003487803e-05,9.300000237999484e-05,8.70000003487803e-05,8.800000068731606e-05,101083,0.0,0.0
2024-04-07 00:00:00+00:00,8.800000068731606e-05,9.699999645818025e-05,8.70000003487803e-05,8.70000003487803e-05,136091,0.0,0.0
