TIMESTAMP,HANK_OPEN_PRICE_USD,HANK_HIGH_PRICE_USD,HANK_LOW_PRICE_USD,HANK_CLOSE_PRICE_USD,HANK_VOLUME_USD,HANK_DIVIDENDS_USD,HANK_STOCK_SPLITS_USD
2024-05-07 00:00:00+00:00,0.00047599998652003706,0.0005859999801032245,0.00039599998854100704,0.0003969999961555004,166249,0.0,0.0
2024-05-08 00:00:00+00:00,0.00044299999717622995,0.0010740000288933516,0.0004149999876972288,0.0009970000246539712,1230499,0.0,0.0
2024-05-09 00:00:00+00:00,0.0009970000246539712,0.0018080000299960375,0.0008769999840296805,0.0009309999877586961,5618930,0.0,0.0
2024-05-10 00:00:00+00:00,0.0009309999877586961,0.0010470000561326742,0.0006520000169984996,0.0007999999797903001,4457308,0.0,0.0
2024-05-11 00:00:00+00:00,0.0008159999852068722,0.0009560000034980476,0.0007779999868944287,0.0008660000166855752,4348834,0.0,0.0
2024-05-12 00:00:00+00:00,0.000846999988425523,0.0014779999619349837,0.000846999988425523,0.0010679999832063913,4032074,0.0,0.0
2024-05-13 00:00:00+00:00,0.0010319999419152737,0.0010400000028312206,0.00038400001358240843,0.0004239999980200082,1806968,0.0,0.0
2024-05-14 00:00:00+00:00,0.00042100000428035855,0.0004220000118948519,0.0002880000101868063,0.0003169999981764704,964371,0.0,0.0
2024-05-15 00:00:00+00:00,0.0003169999981764704,0.00088900001719594,0.0003169999981764704,0.0006539999740198255,2966552,0.0,0.0
2024-05-16 00:00:00+00:00,0.0007360000163316727,0.0009679999784566462,0.00072900002123788,0.0008019999950192869,1652406,0.0,0.0
2024-05-17 00:00:00+00:00,0.0007960000075399876,0.0019920000340789557,0.0006169999833218753,0.0017819999484345317,4683255,0.0,0.0
2024-05-18 00:00:00+00:00,0.0016980000073090196,0.0019120000069960952,0.0014410000294446945,0.001478999969549477,6678059,0.0,0.0
2024-05-19 00:00:00+00:00,0.0015239999629557133,0.004459000192582607,0.0006319999811239541,0.0007149999728426337,5298911,0.0,0.0
2024-05-20 00:00:00+00:00,0.0009769999887794256,0.002104999963194132,0.000691999972332269,0.0015940000303089619,2537115,0.0,0.0
2024-05-21 00:00:00+00:00,0.0015940000303089619,0.002248999895527959,0.0011099999537691474,0.0011569999624043703,2488447,0.0,0.0
2024-05-22 00:00:00+00:00,0.001158999977633357,0.0013920000055804849,0.0009519999730400741,0.0009590000263415277,830619,0.0,0.0
2024-05-23 00:00:00+00:00,0.0009619999909773469,0.0013889999827370048,0.0008559999987483025,0.0013310000067576766,886636,0.0,0.0
2024-05-24 00:00:00+00:00,0.0015640000347048044,0.002185000106692314,0.0012639999622479081,0.0019650000613182783,2788167,0.0,0.0
2024-05-25 00:00:00+00:00,0.0019650000613182783,0.0023990001063793898,0.0017160000279545784,0.0019839999731630087,1373566,0.0,0.0
2024-05-26 00:00:00+00:00,0.0021810000762343407,0.0023529999889433384,0.001567999948747456,0.0019120000069960952,4770100,0.0,0.0
2024-05-27 00:00:00+00:00,0.0017859999788925052,0.002251999918371439,0.001585999969393015,0.0019450000254437327,3345570,0.0,0.0
2024-05-28 00:00:00+00:00,0.0019480000482872128,0.001955999992787838,0.0013780000153928995,0.0013849999522790313,1658021,0.0,0.0
2024-05-29 00:00:00+00:00,0.0014029999729245901,0.0017729999963194132,0.001395000028423965,0.0014990000054240227,866620,0.0,0.0
2024-05-30 00:00:00+00:00,0.0015269999857991934,0.0017869999865069985,0.001319000031799078,0.0014979999978095293,514018,0.0,0.0
2024-05-31 00:00:00+00:00,0.0014540000120177865,0.0016400000313296914,0.001044000033289194,0.0012009999481961131,514364,0.0,0.0
2024-06-01 00:00:00+00:00,0.0011630000080913305,0.00133200001437217,0.001062000053934753,0.0010920000495389104,282706,0.0,0.0
2024-06-02 00:00:00+00:00,0.0010900000343099236,0.0012280000373721123,0.001003999961540103,0.001041000010445714,200277,0.0,0.0
2024-06-03 00:00:00+00:00,0.0010600000387057662,0.0016799999866634607,0.0010379999876022339,0.001541999983601272,1305209,0.0,0.0
2024-06-04 00:00:00+00:00,0.0015059999423101544,0.0015579999890178442,0.0013559999642893672,0.0013899999903514981,209070,0.0,0.0
2024-06-05 00:00:00+00:00,0.0014189999783411622,0.0014990000054240227,0.0013310000067576766,0.001411000033840537,192295,0.0,0.0
2024-06-06 00:00:00+00:00,0.0014019999653100967,0.0015200000489130616,0.0013520000502467155,0.0013549999566748738,175364,0.0,0.0
2024-06-07 00:00:00+00:00,0.00133200001437217,0.0014169999631121755,0.0011630000080913305,0.0012919999426230788,464180,0.0,0.0
2024-06-08 00:00:00+00:00,0.0012919999426230788,0.0013259999686852098,0.0010999999940395355,0.0011239999439567327,166955,0.0,0.0
2024-06-09 00:00:00+00:00,0.0011239999439567327,0.001167000038549304,0.001003999961540103,0.001101000001654029,151711,0.0,0.0
2024-06-10 00:00:00+00:00,0.001101000001654029,0.001247999956831336,0.0010319999419152737,0.0011370000429451466,4305297,0.0,0.0
