TIMESTAMP,DRC_OPEN_PRICE_USD,DRC_HIGH_PRICE_USD,DRC_LOW_PRICE_USD,DRC_CLOSE_PRICE_USD,DRC_VOLUME_USD,DRC_DIVIDENDS_USD,DRC_STOCK_SPLITS_USD
2020-10-12 00:00:00+00:00,0.003074999898672104,0.004629999864846468,0.0030739998910576105,0.004170000087469816,0,0.0,0.0
2020-10-19 00:00:00+00:00,0.1789100021123886,0.17896699905395508,0.10657799988985062,0.13906900584697723,867857,0.0,0.0
2020-10-20 00:00:00+00:00,0.13906900584697723,0.13906900584697723,0.07137300074100494,0.07137399911880493,898552,0.0,0.0
2020-10-21 00:00:00+00:00,0.07136800140142441,0.09324099868535995,0.07011999934911728,0.0724869966506958,285150,0.0,0.0
2020-10-22 00:00:00+00:00,0.0724869966506958,0.07475899904966354,0.05290700122714043,0.05537699908018112,208816,0.0,0.0
2020-10-23 00:00:00+00:00,0.055323999375104904,0.05877299979329109,0.04279800131917,0.04877199977636337,0,0.0,0.0
2020-10-24 00:00:00+00:00,0.0487699992954731,0.05094600096344948,0.04535000026226044,0.04594700038433075,300785,0.0,0.0
2020-10-25 00:00:00+00:00,0.04594599828124046,0.04596700146794319,0.03450100123882294,0.0357850007712841,323711,0.0,0.0
2020-10-26 00:00:00+00:00,0.0357850007712841,0.04537399858236313,0.03197300061583519,0.045368000864982605,129553,0.0,0.0
2020-10-27 00:00:00+00:00,0.04537000134587288,0.08537500351667404,0.04537000134587288,0.06450200080871582,359825,0.0,0.0
2020-10-28 00:00:00+00:00,0.06449999660253525,0.06824800372123718,0.03500499948859215,0.04372100159525871,226991,0.0,0.0
2020-10-29 00:00:00+00:00,0.043724000453948975,0.0449180006980896,0.03730599954724312,0.039701998233795166,127050,0.0,0.0
2020-10-30 00:00:00+00:00,0.039701998233795166,0.0995820015668869,0.03677299991250038,0.07290200144052505,321054,0.0,0.0
2020-10-31 00:00:00+00:00,0.07290200144052505,0.08973799645900726,0.049904998391866684,0.05743100121617317,275797,0.0,0.0
2020-11-01 00:00:00+00:00,0.05743800103664398,0.05821000039577484,0.04619799926877022,0.04865200072526932,128409,0.0,0.0
2020-11-02 00:00:00+00:00,0.04865400120615959,0.05222199857234955,0.03606199845671654,0.04200800135731697,182909,0.0,0.0
2020-11-03 00:00:00+00:00,0.04201199859380722,0.05844400078058243,0.03983600065112114,0.047915998846292496,238597,0.0,0.0
2020-11-04 00:00:00+00:00,0.04791500046849251,0.047919001430273056,0.039445001631975174,0.042458999902009964,71922,0.0,0.0
2020-11-05 00:00:00+00:00,0.04245999827980995,0.04492900148034096,0.0385500006377697,0.04426800087094307,85544,0.0,0.0
2020-11-06 00:00:00+00:00,0.04426800087094307,0.046195998787879944,0.03686700016260147,0.03821299970149994,117642,0.0,0.0
2020-11-07 00:00:00+00:00,0.03822999820113182,0.044248998165130615,0.03477000072598457,0.0360650010406971,108551,0.0,0.0
2020-11-08 00:00:00+00:00,0.03610900044441223,0.04745300114154816,0.035971999168395996,0.043696001172065735,48443,0.0,0.0
2020-11-09 00:00:00+00:00,0.043699998408555984,0.056731998920440674,0.037223998457193375,0.03846300020813942,155136,0.0,0.0
2020-11-10 00:00:00+00:00,0.03846300020813942,0.042291998863220215,0.03411399945616722,0.03815300017595291,106679,0.0,0.0
2020-11-11 00:00:00+00:00,0.03813499957323074,0.03919000178575516,0.030154999345541,0.030307000502943993,39933,0.0,0.0
2020-11-12 00:00:00+00:00,0.030307000502943993,0.03248300030827522,0.022115999832749367,0.02699200063943863,94539,0.0,0.0
2020-11-13 00:00:00+00:00,0.026982000097632408,0.029718000441789627,0.02086699940264225,0.023969000205397606,43823,0.0,0.0
2020-11-14 00:00:00+00:00,0.02398199960589409,0.02463899925351143,0.021369000896811485,0.023314999416470528,17423,0.0,0.0
2020-11-15 00:00:00+00:00,0.023315999656915665,0.024284999817609787,0.0200009997934103,0.020402999594807625,15881,0.0,0.0
2020-11-16 00:00:00+00:00,0.020403999835252762,0.024027999490499496,0.020260000601410866,0.022505000233650208,19451,0.0,0.0
2020-11-17 00:00:00+00:00,0.022854000329971313,0.023107999935746193,0.020580999553203583,0.02072400040924549,6221,0.0,0.0
2020-11-18 00:00:00+00:00,0.02071399986743927,0.02223300002515316,0.019349999725818634,0.021020999178290367,14374,0.0,0.0
2020-11-19 00:00:00+00:00,0.02102299965918064,0.02102299965918064,0.01773899979889393,0.01775999926030636,20573,0.0,0.0
2020-11-20 00:00:00+00:00,0.017760999500751495,0.02571200020611286,0.017464999109506607,0.025442000478506088,24077,0.0,0.0
2020-11-21 00:00:00+00:00,0.025439999997615814,0.03708599880337715,0.02543799951672554,0.032590001821517944,49107,0.0,0.0
2020-11-22 00:00:00+00:00,0.03258899971842766,0.03311299905180931,0.026856999844312668,0.028466999530792236,19260,0.0,0.0
2020-11-23 00:00:00+00:00,0.0284659992903471,0.03223099932074547,0.028085000813007355,0.028310999274253845,18338,0.0,0.0
2020-11-24 00:00:00+00:00,0.028310000896453857,0.029579000547528267,0.02011599950492382,0.025397999212145805,52821,0.0,0.0
2020-11-25 00:00:00+00:00,0.025397999212145805,0.02632400020956993,0.021189000457525253,0.02433899976313114,40329,0.0,0.0
