TIMESTAMP,REVU_OPEN_PRICE_USD,REVU_HIGH_PRICE_USD,REVU_LOW_PRICE_USD,REVU_CLOSE_PRICE_USD,REVU_VOLUME_USD,REVU_DIVIDENDS_USD,REVU_STOCK_SPLITS_USD
2022-01-07 00:00:00+00:00,0.5550240278244019,0.5550289750099182,0.22946499288082123,0.28797298669815063,6259394,0.0,0.0
2022-01-08 00:00:00+00:00,0.28087300062179565,0.28087300062179565,0.1638370007276535,0.19411900639533997,1874400,0.0,0.0
2022-01-09 00:00:00+00:00,0.19411900639533997,0.2173289954662323,0.1760140061378479,0.18454700708389282,723499,0.0,0.0
2022-01-10 00:00:00+00:00,0.18454700708389282,0.29692700505256653,0.1535249948501587,0.2004150003194809,6574725,0.0,0.0
2022-01-11 00:00:00+00:00,0.2006939947605133,0.2718009948730469,0.1733810007572174,0.1788109987974167,9157528,0.0,0.0
2022-01-12 00:00:00+00:00,0.18015499413013458,0.18796899914741516,0.1670379936695099,0.18667300045490265,1773189,0.0,0.0
2022-01-13 00:00:00+00:00,0.18804599344730377,0.190760999917984,0.16548000276088715,0.16795900464057922,579718,0.0,0.0
2022-01-14 00:00:00+00:00,0.16795499622821808,0.17993900179862976,0.16477400064468384,0.17028599977493286,487385,0.0,0.0
2022-01-15 00:00:00+00:00,0.17028899490833282,0.17354099452495575,0.16842100024223328,0.17035000026226044,285027,0.0,0.0
2022-01-16 00:00:00+00:00,0.17036500573158264,0.17441099882125854,0.1416880041360855,0.1463100016117096,917074,0.0,0.0
2022-01-17 00:00:00+00:00,0.14631299674510956,0.1514039933681488,0.13029100000858307,0.13251300156116486,672664,0.0,0.0
2022-01-18 00:00:00+00:00,0.13251100480556488,0.1519169956445694,0.1282700002193451,0.13885599374771118,652277,0.0,0.0
2022-01-19 00:00:00+00:00,0.1388549953699112,0.14355100691318512,0.1292790025472641,0.1328909993171692,298999,0.0,0.0
2022-01-20 00:00:00+00:00,0.1328900009393692,0.13426899909973145,0.10484900325536728,0.10747300088405609,258276,0.0,0.0
2022-01-21 00:00:00+00:00,0.10571800172328949,0.11207500100135803,0.09447299689054489,0.09627100080251694,242992,0.0,0.0
2022-01-22 00:00:00+00:00,0.09627100080251694,0.09700199961662292,0.08336099982261658,0.08696900308132172,104467,0.0,0.0
2022-01-23 00:00:00+00:00,0.08696900308132172,0.11002200096845627,0.08652999997138977,0.09482800215482712,246653,0.0,0.0
2022-01-24 00:00:00+00:00,0.09463699907064438,0.09615299850702286,0.0821790024638176,0.08528900146484375,140203,0.0,0.0
2022-01-25 00:00:00+00:00,0.08528900146484375,0.0950620025396347,0.08341500163078308,0.09302400052547455,119554,0.0,0.0
2022-01-26 00:00:00+00:00,0.09379500150680542,0.11128400266170502,0.09286800026893616,0.103023000061512,956032,0.0,0.0
2022-01-27 00:00:00+00:00,0.10302399843931198,0.13339699804782867,0.10261300206184387,0.12549400329589844,1697518,0.0,0.0
2022-01-28 00:00:00+00:00,0.12549400329589844,0.16023500263690948,0.12506799399852753,0.1313209980726242,2773030,0.0,0.0
2022-01-29 00:00:00+00:00,0.13131999969482422,0.1435219943523407,0.1268180012702942,0.1297360062599182,651853,0.0,0.0
2022-01-30 00:00:00+00:00,0.12969300150871277,0.13157899677753448,0.10879500210285187,0.11547400057315826,309243,0.0,0.0
2022-01-31 00:00:00+00:00,0.11547400057315826,0.11934199929237366,0.1122170016169548,0.11893600225448608,193060,0.0,0.0
2022-02-01 00:00:00+00:00,0.11893799901008606,0.11951400339603424,0.11348900198936462,0.11714799702167511,123689,0.0,0.0
2022-02-02 00:00:00+00:00,0.11715299636125565,0.11878500133752823,0.10676500201225281,0.1103530004620552,161615,0.0,0.0
2022-02-03 00:00:00+00:00,0.11035200208425522,0.11411400139331818,0.10564900189638138,0.11323100328445435,98447,0.0,0.0
2022-02-04 00:00:00+00:00,0.11323100328445435,0.1177309975028038,0.11206799745559692,0.11706399917602539,148804,0.0,0.0
