TIMESTAMP,MSTR33356_OPEN_PRICE_USD,MSTR33356_HIGH_PRICE_USD,MSTR33356_LOW_PRICE_USD,MSTR33356_CLOSE_PRICE_USD,MSTR33356_VOLUME_USD,MSTR33356_DIVIDENDS_USD,MSTR33356_STOCK_SPLITS_USD
2024-10-08 00:00:00+00:00,0.046553000807762146,0.09060800075531006,0.019290000200271606,0.06078999862074852,3773947,0.0,0.0
2024-10-09 00:00:00+00:00,0.06078999862074852,0.2867400050163269,0.052758000791072845,0.14277000725269318,4639773,0.0,0.0
2024-10-10 00:00:00+00:00,0.14277000725269318,0.7554270029067993,0.10586199909448624,0.5242469906806946,3949523,0.0,0.0
2024-10-11 00:00:00+00:00,0.5468140244483948,1.5390650033950806,0.3426010012626648,1.0428420305252075,20301613,0.0,0.0
2024-10-12 00:00:00+00:00,1.0428420305252075,1.7382539510726929,0.5644019842147827,1.34830904006958,17271283,0.0,0.0
2024-10-13 00:00:00+00:00,1.3572189807891846,1.733420968055725,0.9085490107536316,1.0095089673995972,11314950,0.0,0.0
2024-10-14 00:00:00+00:00,1.0095089673995972,1.3616529703140259,0.39682599902153015,0.5999829769134521,12016704,0.0,0.0
2024-10-15 00:00:00+00:00,0.5966579914093018,0.717553973197937,0.29811200499534607,0.38906899094581604,10974729,0.0,0.0
2024-10-16 00:00:00+00:00,0.38906899094581604,0.8146920204162598,0.29929599165916443,0.6942009925842285,9067813,0.0,0.0
2024-10-17 00:00:00+00:00,0.6942009925842285,0.9839850068092346,0.5637580156326294,0.6389889717102051,6049533,0.0,0.0
2024-10-18 00:00:00+00:00,0.6389889717102051,0.7268459796905518,0.4142020046710968,0.47768598794937134,3906293,0.0,0.0
2024-10-19 00:00:00+00:00,0.47768598794937134,0.49358999729156494,0.3235900104045868,0.4155530035495758,3513959,0.0,0.0
2024-10-20 00:00:00+00:00,0.41508999466896057,0.48802000284194946,0.276311993598938,0.43989598751068115,2659414,0.0,0.0
2024-10-21 00:00:00+00:00,0.43989598751068115,0.6912140250205994,0.4106130003929138,0.5639950037002563,2805597,0.0,0.0
2024-10-22 00:00:00+00:00,0.5640000104904175,0.7602949738502502,0.5292040109634399,0.6627179980278015,2872622,0.0,0.0
2024-10-23 00:00:00+00:00,0.6627179980278015,0.6671620011329651,0.5057420134544373,0.6081939935684204,2637514,0.0,0.0
2024-10-24 00:00:00+00:00,0.6402270197868347,0.7175890207290649,0.4933060109615326,0.7175890207290649,2570955,0.0,0.0
2024-10-25 00:00:00+00:00,0.7175890207290649,1.2195030450820923,0.6458230018615723,0.9953209757804871,4775096,0.0,0.0
