TIMESTAMP,RATING_OPEN_PRICE_USD,RATING_HIGH_PRICE_USD,RATING_LOW_PRICE_USD,RATING_CLOSE_PRICE_USD,RATING_VOLUME_USD,RATING_DIVIDENDS_USD,RATING_STOCK_SPLITS_USD
2018-08-20 00:00:00+00:00,0.0007140000234358013,0.0007440000190399587,0.0007099999929778278,0.0007110000005923212,280129,0.0,0.0
2018-08-21 00:00:00+00:00,0.0007140000234358013,0.0007520000217482448,0.0006810000049881637,0.0006939999875612557,481609,0.0,0.0
2018-08-22 00:00:00+00:00,0.0006929999799467623,0.0007239999831654131,0.0006539999740198255,0.0006619999767281115,436678,0.0,0.0
2018-08-23 00:00:00+00:00,0.0006629999843426049,0.0006699999794363976,0.0006389999762177467,0.0006489999941550195,523039,0.0,0.0
2018-08-24 00:00:00+00:00,0.0006520000169984996,0.0006670000148005784,0.0006430000066757202,0.0006619999767281115,518507,0.0,0.0
2018-08-25 00:00:00+00:00,0.0006619999767281115,0.0006699999794363976,0.0006419999990612268,0.0006469999789260328,417766,0.0,0.0
2018-08-26 00:00:00+00:00,0.0006479999865405262,0.0008909999742172658,0.000645000021904707,0.0007820000173524022,730396,0.0,0.0
2018-08-27 00:00:00+00:00,0.0007830000249668956,0.0007830000249668956,0.0007459999760612845,0.0007650000043213367,586728,0.0,0.0
2018-08-28 00:00:00+00:00,0.000770999991800636,0.0008009999874047935,0.0007220000261440873,0.0007670000195503235,632867,0.0,0.0
2018-08-29 00:00:00+00:00,0.0007680000271648169,0.0007789999945089221,0.0007489999989047647,0.0007520000217482448,557465,0.0,0.0
2018-08-30 00:00:00+00:00,0.0007520000217482448,0.0007699999841861427,0.0007319999858736992,0.0007459999760612845,561027,0.0,0.0
2018-08-31 00:00:00+00:00,0.0007450000266544521,0.00076299998909235,0.000737000023946166,0.00076299998909235,499198,0.0,0.0
2018-09-01 00:00:00+00:00,0.0007689999765716493,0.0008759999764151871,0.0007689999765716493,0.0008249999955296516,673817,0.0,0.0
2018-09-02 00:00:00+00:00,0.000826000003144145,0.0008329999982379377,0.0007970000151544809,0.000805000017862767,562272,0.0,0.0
2018-09-03 00:00:00+00:00,0.0008030000026337802,0.000813000020571053,0.0007890000124461949,0.0007949999999254942,501602,0.0,0.0
