TIMESTAMP,TRDC_OPEN_PRICE_USD,TRDC_HIGH_PRICE_USD,TRDC_LOW_PRICE_USD,TRDC_CLOSE_PRICE_USD,TRDC_VOLUME_USD,TRDC_DIVIDENDS_USD,TRDC_STOCK_SPLITS_USD
2021-09-16 00:00:00+00:00,0.015444999560713768,0.017222000285983086,0.011924000456929207,0.011924000456929207,530626,0.0,0.0
2021-09-17 00:00:00+00:00,0.011928999796509743,0.015286000445485115,0.011531000025570393,0.013605999760329723,670223,0.0,0.0
2021-09-18 00:00:00+00:00,0.013601000420749187,0.01488799974322319,0.011656999588012695,0.013497999869287014,501628,0.0,0.0
2021-09-19 00:00:00+00:00,0.013497999869287014,0.014313999563455582,0.013105000369250774,0.013592000119388103,462638,0.0,0.0
2021-09-20 00:00:00+00:00,0.013570000417530537,0.014592999592423439,0.012149999849498272,0.012473000213503838,365949,0.0,0.0
2021-09-21 00:00:00+00:00,0.012463999912142754,0.013528999872505665,0.01170399971306324,0.01278000045567751,324806,0.0,0.0
2021-09-22 00:00:00+00:00,0.012777999974787235,0.013416999951004982,0.011316999793052673,0.012729999609291553,320586,0.0,0.0
2021-09-23 00:00:00+00:00,0.012732000090181828,0.013357000425457954,0.01207400020211935,0.012551000341773033,269421,0.0,0.0
2021-09-24 00:00:00+00:00,0.012548999860882759,0.012907999567687511,0.012037999927997589,0.012737000361084938,268070,0.0,0.0
2021-09-25 00:00:00+00:00,0.0127379996702075,0.013109000399708748,0.01222699973732233,0.012728000059723854,245093,0.0,0.0
2021-09-26 00:00:00+00:00,0.01272599957883358,0.012814999558031559,0.01056899968534708,0.01220299955457449,253183,0.0,0.0
2021-09-27 00:00:00+00:00,0.012203999795019627,0.012420999817550182,0.010480999946594238,0.01118099968880415,197121,0.0,0.0
2021-09-28 00:00:00+00:00,0.01118099968880415,0.012072999961674213,0.010212000459432602,0.010219999589025974,215099,0.0,0.0
2021-09-29 00:00:00+00:00,0.010216999799013138,0.01878499984741211,0.009422999806702137,0.013807999901473522,773691,0.0,0.0
2021-09-30 00:00:00+00:00,0.01380200032144785,0.014833999797701836,0.010817999951541424,0.013356000185012817,850663,0.0,0.0
2021-10-01 00:00:00+00:00,0.013358999975025654,0.014015000313520432,0.01170200016349554,0.012857000343501568,345430,0.0,0.0
2021-10-02 00:00:00+00:00,0.012860000133514404,0.012981999665498734,0.012602999806404114,0.012928999960422516,261369,0.0,0.0
2021-10-03 00:00:00+00:00,0.01293100044131279,0.015525000169873238,0.012817000038921833,0.01447799988090992,273560,0.0,0.0
2021-10-04 00:00:00+00:00,0.01447600033134222,0.01711999997496605,0.014062000438570976,0.015917999669909477,307869,0.0,0.0
2021-10-05 00:00:00+00:00,0.01592000015079975,0.017433999106287956,0.01536600012332201,0.017044000327587128,390900,0.0,0.0
2021-10-06 00:00:00+00:00,0.01704300008714199,0.020608000457286835,0.016016000881791115,0.018838999792933464,423446,0.0,0.0
2021-10-07 00:00:00+00:00,0.018841000273823738,0.035760000348091125,0.015545000322163105,0.02681799978017807,1053678,0.0,0.0
2021-10-08 00:00:00+00:00,0.026820000261068344,0.028584999963641167,0.02279300056397915,0.026757000014185905,1179976,0.0,0.0
2021-10-09 00:00:00+00:00,0.02676199935376644,0.031204000115394592,0.024416999891400337,0.026318000629544258,663597,0.0,0.0
2021-10-10 00:00:00+00:00,0.026319999247789383,0.027615999802947044,0.023962000384926796,0.025418000295758247,654468,0.0,0.0
2021-10-11 00:00:00+00:00,0.025402000173926353,0.026518000289797783,0.022770000621676445,0.024757999926805496,715753,0.0,0.0
2021-10-12 00:00:00+00:00,0.024745000526309013,0.02507600001990795,0.02226400002837181,0.023590000346302986,504855,0.0,0.0
