TIMESTAMP,OATH_OPEN_PRICE_USD,OATH_HIGH_PRICE_USD,OATH_LOW_PRICE_USD,OATH_CLOSE_PRICE_USD,OATH_VOLUME_USD,OATH_DIVIDENDS_USD,OATH_STOCK_SPLITS_USD
2022-03-03 00:00:00+00:00,0.5046030282974243,0.5855709910392761,0.5010169744491577,0.5599290132522583,14881866,0.0,0.0
2022-03-04 00:00:00+00:00,0.5599290132522583,0.5614979863166809,0.47920501232147217,0.47920501232147217,2782872,0.0,0.0
2022-03-05 00:00:00+00:00,0.47922199964523315,0.4933440089225769,0.46432098746299744,0.4840109944343567,1046356,0.0,0.0
2022-03-06 00:00:00+00:00,0.4840160012245178,0.4896099865436554,0.3387170135974884,0.3409680128097534,3590261,0.0,0.0
2022-03-07 00:00:00+00:00,0.3409680128097534,0.3409680128097534,0.3105419874191284,0.31356701254844666,1665310,0.0,0.0
2022-03-08 00:00:00+00:00,0.31356701254844666,0.3394800126552582,0.31265899538993835,0.3137879967689514,1712766,0.0,0.0
2022-03-09 00:00:00+00:00,0.3138050138950348,0.34979501366615295,0.3138050138950348,0.3270510137081146,1230008,0.0,0.0
2022-03-10 00:00:00+00:00,0.3270440101623535,0.32708901166915894,0.2557530105113983,0.25791600346565247,1028662,0.0,0.0
2022-03-11 00:00:00+00:00,0.25791600346565247,0.26293298602104187,0.2395170032978058,0.24288800358772278,378492,0.0,0.0
2022-03-12 00:00:00+00:00,0.24288800358772278,0.25394999980926514,0.23478199541568756,0.23478199541568756,434992,0.0,0.0
2022-03-13 00:00:00+00:00,0.23478199541568756,0.23761999607086182,0.22574500739574432,0.22574500739574432,285818,0.0,0.0
2022-03-14 00:00:00+00:00,0.22574500739574432,0.22608999907970428,0.20831799507141113,0.21273699402809143,366480,0.0,0.0
2022-03-15 00:00:00+00:00,0.21273699402809143,0.23154500126838684,0.20259399712085724,0.22874200344085693,281440,0.0,0.0
2022-03-16 00:00:00+00:00,0.22874200344085693,0.23931199312210083,0.2190600037574768,0.23893100023269653,350852,0.0,0.0
2022-03-17 00:00:00+00:00,0.23893100023269653,0.24095800518989563,0.22771699726581573,0.22788600623607635,285941,0.0,0.0
2022-03-18 00:00:00+00:00,0.22788600623607635,0.24466699361801147,0.22567300498485565,0.24157099425792694,343813,0.0,0.0
2022-03-19 00:00:00+00:00,0.24157099425792694,0.2699959874153137,0.24125799536705017,0.2699959874153137,757279,0.0,0.0
2022-03-20 00:00:00+00:00,0.2699959874153137,0.27358898520469666,0.25735101103782654,0.25742098689079285,231553,0.0,0.0
