,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.13644247208755858,0.3693812015893047,0.36234525451980915,0.18345824751659176,40311455.36130763,6349.130283850508,6228.1924531250015,0.17362593028363163,-6.342072532833279
1,0.04019502437745884,0.2004869680988239,0.17098057417617152,0.0888148308864718,11875479.319928896,3446.0817343656977,2938.909301915322,0.0839071749401209,-0.24139764194112034
2,0.010806236106379466,0.10395304760505805,0.09922868371685434,0.03992885946035852,3192661.802833614,1786.802116305444,1705.597021169354,0.03820434031494055,0.689666438620366
3,0.05461089521800897,0.23368974136236484,0.21711276838964164,0.08737598976454074,16134592.612003457,4016.7888433428334,3731.854343749999,0.08361330350384386,-0.6921575337253161
4,0.0027183461298711203,0.052137761074590845,0.04061004010055845,0.012278670213560982,803126.5400791784,896.1732757001731,698.0286592741935,0.011874482836124972,0.9675093021362186
5,4.209923309156234,2.0518097643680893,2.0503053255245955,0.7409404275530527,1890910420.7376187,43484.59981117015,43452.71579947916,0.7174396832096295,-145.5195269055107
6,0.002775366755670428,0.05268174974002314,0.04503798422809005,0.037142829847875695,4149924.2594394158,2037.1362888720566,1741.5617439516122,0.03568262891288651,0.41597698939007166
7,0.04766993020237953,0.2183344457532515,0.21702404924103086,0.2153967010220241,71279386.5777883,8442.712039255413,8392.040670362901,0.2052368188301679,-5.112251569704647
8,0.1536787525305545,0.3920188165516478,0.3915087169282302,0.5610457165864927,473274673.12521875,21754.876996324725,21726.569287109374,0.5345195104880295,-74.80657656353641
9,0.005849657589957195,0.0764830542666622,0.07323484052247692,0.11034844251743918,20552427.618236408,4533.478533999737,4340.943019153226,0.1052046344680323,-1.4555029665840902
10,0.003522722574591673,0.059352527954516586,0.05393693760562639,0.08678565372438483,13393616.521189313,3659.729022918133,3325.7987395833325,0.08264933674745713,-1.1419622346894065
11,0.012829246332282175,0.11326626299248234,0.11208984092024263,0.23643493308381758,48777629.08955213,6984.098301824805,6911.559042338709,0.2217846767798359,-3.291584895558649
Mean,0.39008516325507886,0.3269662784464013,0.31945125132277724,0.1999959418480509,216221282.79709962,8949.30060399414,8766.147506767682,0.19114521010955834,-19.71082334282808
