TIMESTAMP,BABYCATS_OPEN_PRICE_USD,BABYCATS_HIGH_PRICE_USD,BABYCATS_LOW_PRICE_USD,BABYCATS_CLOSE_PRICE_USD,BABYCATS_VOLUME_USD,BABYCATS_DIVIDENDS_USD,BABYCATS_STOCK_SPLITS_USD
2022-03-26 00:00:00+00:00,,,,0.0,35617,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,110029,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,136431,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,64922,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,53805,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,44860,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,35601,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,34815,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,36155,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,28941,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,44706,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,93334,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,80126,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,28686,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,20634,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,13585,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,30911,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,32238,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,17552,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,26534,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,43592,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,34886,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,10860,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,16881,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,19358,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,22545,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,21997,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,10853,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,6867,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,16494,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,25728,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,14947,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,5656,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,18906,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,36694,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,26138,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,9792,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,10503,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,14772,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,14094,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,10887,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,8788,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,5506,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,2615,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,3678,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,8703,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,10932,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,11324,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,6922,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,3170,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,5297,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,4460,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,2357,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,1464,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,2965,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,32400,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,33326,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,5920,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,5686,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,32874,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,46476,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,15046,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,923,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,9581,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,19084,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,13541,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,4691,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,2601,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,6930,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,73705,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,73885,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,6863,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,8426,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,9009,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,4471,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,4495,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,4843,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,3006,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,4330,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,5040,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,4541,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,6904,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,17474,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,10657,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,4522,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,6696,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,4451,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,2150,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,2246,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,11460,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,11633,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,1442,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,424,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,1148,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1066,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,526,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,459,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,563,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,631,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,763,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,1492,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,3302,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,566,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,693,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,634,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,412,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,1094,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,1152,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,449,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,409,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,1449,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,1992,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,3089,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,3034,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,2616,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,8474,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,6848,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,3796,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,32160,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,30955,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,13523,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,555,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,592,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,308,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,351,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,3164,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,4853,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,2282,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,1126,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,564,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,293,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,116,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,109,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,41,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,134,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,120,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,457,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,136,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,130,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,183,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,1362,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,1128,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,1476,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,1095,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,269,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,862,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,79,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,1377,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,243,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,165,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,108,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,74,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,188,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,58,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,83,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,211,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,252,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,299,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,250,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,62,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,950,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,779,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,99,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,94,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,139,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,59,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,428,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,265,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,109,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,378,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,972,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,386,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,297,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,313,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,277,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,231,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,129,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,110,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,553,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,400,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,58,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,78,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,40,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,608,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,126,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,117,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,639,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,189,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,96,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,253,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,26,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,69,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,70,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,105,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,208,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,202,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,59,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,127,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,132,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,122,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,282,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,324,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,70,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,84,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,136,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,229,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,150,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,162,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,166,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,646,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,144,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,351,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,163,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,543,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,78,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,105,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,146,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,83,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,460,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,22033,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,4439,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,1129,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,805,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,1573,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,20509,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,2356,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,1163,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,3203,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,4892,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,5492,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,4188,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,782,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,2423,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,4262,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,268,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,187,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,525,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,121,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,231,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,1391,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,709,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,426,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,558,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,789,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,1095,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,291,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,689,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,330,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,208,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,396,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,189,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,106,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,103,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,120,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,653,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,722,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,304,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,77,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,377,0.0,0.0
