TIMESTAMP,AGENT34107_OPEN_PRICE_USD,AGENT34107_HIGH_PRICE_USD,AGENT34107_LOW_PRICE_USD,AGENT34107_CLOSE_PRICE_USD,AGENT34107_VOLUME_USD,AGENT34107_DIVIDENDS_USD,AGENT34107_STOCK_SPLITS_USD
2024-11-30 00:00:00+00:00,0.002142000012099743,0.002589999930933118,0.0018949999939650297,0.0023769999388605356,188260,0.0,0.0
2024-12-01 00:00:00+00:00,0.0023769999388605356,0.008646000176668167,0.0019409999949857593,0.007643999997526407,1975874,0.0,0.0
2024-12-02 00:00:00+00:00,0.007643999997526407,0.010277999565005302,0.0038449999410659075,0.0090549997985363,2386864,0.0,0.0
2024-12-03 00:00:00+00:00,0.0090549997985363,0.010071000084280968,0.005164999980479479,0.00546699995175004,1478891,0.0,0.0
2024-12-04 00:00:00+00:00,0.00546699995175004,0.007288999855518341,0.004550000187009573,0.005038999952375889,907213,0.0,0.0
2024-12-05 00:00:00+00:00,0.005038999952375889,0.005882000084966421,0.0026140001136809587,0.004616999998688698,1054767,0.0,0.0
2024-12-06 00:00:00+00:00,0.0044189998880028725,0.00827299989759922,0.0033340000081807375,0.007445000112056732,1191834,0.0,0.0
2024-12-07 00:00:00+00:00,0.007445000112056732,0.010049000382423401,0.007408000063151121,0.007980999536812305,885579,0.0,0.0
2024-12-08 00:00:00+00:00,0.00835500005632639,0.009864999912679195,0.006837000139057636,0.008581999689340591,590455,0.0,0.0
2024-12-09 00:00:00+00:00,0.008581999689340591,0.009929000400006771,0.007400000002235174,0.008271999657154083,550254,0.0,0.0
2024-12-10 00:00:00+00:00,0.008271999657154083,0.009503000415861607,0.006289999932050705,0.007476999890059233,555605,0.0,0.0
2024-12-11 00:00:00+00:00,0.007476999890059233,0.008333000354468822,0.005940000060945749,0.006283000111579895,335234,0.0,0.0
2024-12-12 00:00:00+00:00,0.006283000111579895,0.0066280001774430275,0.005317999981343746,0.0056329998187720776,335384,0.0,0.0
2024-12-13 00:00:00+00:00,0.005597999785095453,0.00661400007084012,0.004602000117301941,0.0047690002247691154,299256,0.0,0.0
2024-12-14 00:00:00+00:00,0.0047690002247691154,0.005708000157028437,0.004563000053167343,0.005317999981343746,209299,0.0,0.0
2024-12-15 00:00:00+00:00,0.005317999981343746,0.007853000424802303,0.005045999772846699,0.007321000099182129,291811,0.0,0.0
2024-12-16 00:00:00+00:00,0.007321000099182129,0.008018000051379204,0.005932000000029802,0.006787000223994255,368966,0.0,0.0
2024-12-17 00:00:00+00:00,0.006787000223994255,0.007555000018328428,0.005861999932676554,0.0063299997709691525,280840,0.0,0.0
2024-12-18 00:00:00+00:00,0.0063299997709691525,0.006910999771207571,0.004753999877721071,0.0048420000821352005,214736,0.0,0.0
2024-12-19 00:00:00+00:00,0.0048420000821352005,0.005950000137090683,0.0028570001013576984,0.005301999859511852,172393,0.0,0.0
2024-12-20 00:00:00+00:00,0.005301999859511852,0.005698000080883503,0.003984999842941761,0.004521000199019909,143187,0.0,0.0
2024-12-21 00:00:00+00:00,0.004521000199019909,0.004668999928981066,0.0033740000799298286,0.0037350000347942114,176980,0.0,0.0
2024-12-22 00:00:00+00:00,0.0037350000347942114,0.00496899988502264,0.003717999905347824,0.004377000033855438,104022,0.0,0.0
2024-12-23 00:00:00+00:00,0.004377000033855438,0.0045529999770224094,0.0034829999785870314,0.004164000041782856,157457,0.0,0.0
2024-12-24 00:00:00+00:00,0.004164000041782856,0.0049760001711547375,0.002773999935016036,0.004408000037074089,98312,0.0,0.0
2024-12-25 00:00:00+00:00,0.004408000037074089,0.004503000061959028,0.00381799996830523,0.003932000137865543,84464,0.0,0.0
2024-12-26 00:00:00+00:00,0.003932000137865543,0.0039519998244941235,0.0032029999420046806,0.0034719998948276043,97753,0.0,0.0
