TIMESTAMP,LIBERTA_OPEN_PRICE_USD,LIBERTA_HIGH_PRICE_USD,LIBERTA_LOW_PRICE_USD,LIBERTA_CLOSE_PRICE_USD,LIBERTA_VOLUME_USD,LIBERTA_DIVIDENDS_USD,LIBERTA_STOCK_SPLITS_USD
2024-06-15 00:00:00+00:00,0.002196999965235591,0.003160000080242753,0.0021959999576210976,0.002901999978348613,189990,0.0,0.0
2024-06-16 00:00:00+00:00,0.002901999978348613,0.004486000165343285,0.0028039999306201935,0.0043020001612603664,273718,0.0,0.0
2024-06-17 00:00:00+00:00,0.0043020001612603664,0.004987000022083521,0.0006270000012591481,0.00241199997253716,248467,0.0,0.0
2024-06-18 00:00:00+00:00,0.00241199997253716,0.0035119999665766954,0.000307999987853691,0.0021180000621825457,204065,0.0,0.0
2024-06-19 00:00:00+00:00,0.0021180000621825457,0.0021180000621825457,0.0005499999970197678,0.001766999950632453,47651,0.0,0.0
2024-06-20 00:00:00+00:00,0.001766999950632453,0.0021349999587982893,0.001500000013038516,0.0015010000206530094,66540,0.0,0.0
2024-06-21 00:00:00+00:00,0.0015010000206530094,0.0020920000970363617,0.001496999990195036,0.0015699999639764428,45624,0.0,0.0
2024-06-22 00:00:00+00:00,0.0015699999639764428,0.002013999968767166,0.0015689999563619494,0.0015910000074654818,32533,0.0,0.0
2024-06-23 00:00:00+00:00,0.0015910000074654818,0.001972000114619732,0.0015899999998509884,0.0017770000267773867,44431,0.0,0.0
2024-06-24 00:00:00+00:00,0.0017770000267773867,0.0018899999558925629,0.001769999973475933,0.001829999964684248,44235,0.0,0.0
2024-06-25 00:00:00+00:00,0.001829999964684248,0.0018309999722987413,0.0013010000111535192,0.0017999999690800905,47122,0.0,0.0
2024-06-26 00:00:00+00:00,0.0017999999690800905,0.0018019999843090773,0.0016980000073090196,0.0017049999441951513,44092,0.0,0.0
2024-06-27 00:00:00+00:00,0.0017049999441951513,0.0017999999690800905,0.0017040000529959798,0.0017389999702572823,79306,0.0,0.0
2024-06-28 00:00:00+00:00,0.0017389999702572823,0.0032550001051276922,0.001677999971434474,0.002933999989181757,335233,0.0,0.0
2024-06-29 00:00:00+00:00,0.002933999989181757,0.0038880000356584787,0.0020469999872148037,0.002882000058889389,293507,0.0,0.0
2024-06-30 00:00:00+00:00,0.002882000058889389,0.0029360000044107437,0.002219999907538295,0.002495999913662672,298415,0.0,0.0
