TIMESTAMP,HYVE_OPEN_PRICE_USD,HYVE_HIGH_PRICE_USD,HYVE_LOW_PRICE_USD,HYVE_CLOSE_PRICE_USD,HYVE_VOLUME_USD,HYVE_DIVIDENDS_USD,HYVE_STOCK_SPLITS_USD
2020-10-30 00:00:00+00:00,0.015395999886095524,0.02226400002837181,0.015390999615192413,0.02083900012075901,12911,0.0,0.0
2020-10-31 00:00:00+00:00,0.02083900012075901,0.020891999825835228,0.016030000522732735,0.016030000522732735,18490,0.0,0.0
2020-11-01 00:00:00+00:00,0.016030000522732735,0.01945500075817108,0.015575000084936619,0.015576000325381756,9335,0.0,0.0
2020-11-02 00:00:00+00:00,0.015576000325381756,0.018811000511050224,0.015021000057458878,0.018213000148534775,11537,0.0,0.0
2020-11-03 00:00:00+00:00,0.018213000148534775,0.018247000873088837,0.01500600017607212,0.015057000331580639,464,0.0,0.0
2020-11-04 00:00:00+00:00,0.015057000331580639,0.0188790000975132,0.010200999677181244,0.014062000438570976,1062,0.0,0.0
2020-11-05 00:00:00+00:00,0.014062000438570976,0.023885000497102737,0.013031999580562115,0.023794999346137047,4700,0.0,0.0
2020-11-06 00:00:00+00:00,0.023794999346137047,0.023794999346137047,0.01360899955034256,0.013693000189960003,6388,0.0,0.0
2020-11-07 00:00:00+00:00,0.013693000189960003,0.014972000382840633,0.0132039999589324,0.0132039999589324,19,0.0,0.0
2020-11-08 00:00:00+00:00,0.0132039999589324,0.020020000636577606,0.01319899968802929,0.015022000297904015,43,0.0,0.0
2020-11-09 00:00:00+00:00,0.015022999607026577,0.02088100090622902,0.013148000463843346,0.019891999661922455,2651,0.0,0.0
2020-11-10 00:00:00+00:00,0.019891999661922455,0.03696800023317337,0.015451000072062016,0.022252999246120453,7209,0.0,0.0
2020-11-11 00:00:00+00:00,0.022252999246120453,0.031085999682545662,0.020360000431537628,0.028514999896287918,2591,0.0,0.0
2020-11-12 00:00:00+00:00,0.028514999896287918,0.028529999777674675,0.020028000697493553,0.02801400050520897,1624,0.0,0.0
2020-11-13 00:00:00+00:00,0.02801400050520897,0.028024999424815178,0.020003000274300575,0.02795499935746193,27920,0.0,0.0
2020-11-14 00:00:00+00:00,0.02795499935746193,0.028996000066399574,0.017986999824643135,0.0180479995906353,2830,0.0,0.0
2020-11-15 00:00:00+00:00,0.0180479995906353,0.026920000091195107,0.01759999990463257,0.018439000472426414,6653,0.0,0.0
2020-11-16 00:00:00+00:00,0.018439000472426414,0.03031099960207939,0.01822800002992153,0.02862600050866604,10766,0.0,0.0
2020-11-17 00:00:00+00:00,0.026357000693678856,0.026360999792814255,0.02206999994814396,0.025544000789523125,6635,0.0,0.0
2020-11-18 00:00:00+00:00,0.025544000789523125,0.025554999709129333,0.017983000725507736,0.017986999824643135,1923,0.0,0.0
2020-11-19 00:00:00+00:00,0.017986999824643135,0.018063999712467194,0.015987999737262726,0.018062999472022057,604,0.0,0.0
2020-11-20 00:00:00+00:00,0.018062999472022057,0.018140999600291252,0.013949999585747719,0.013952000066637993,2360,0.0,0.0
2020-11-21 00:00:00+00:00,0.013952000066637993,0.018420999869704247,0.012618999928236008,0.01693600043654442,1732,0.0,0.0
2020-11-22 00:00:00+00:00,0.01693600043654442,0.017007999122142792,0.013539000414311886,0.015558999963104725,511,0.0,0.0
2020-11-23 00:00:00+00:00,0.015558999963104725,0.01895499974489212,0.014260999858379364,0.01836399920284748,3609,0.0,0.0
2020-11-24 00:00:00+00:00,0.01836399920284748,0.018823999911546707,0.014274000190198421,0.014281000010669231,1839,0.0,0.0
2020-11-25 00:00:00+00:00,0.014281000010669231,0.019130999222397804,0.014205999672412872,0.014287999831140041,3231,0.0,0.0
2020-11-26 00:00:00+00:00,0.014287999831140041,0.018796000629663467,0.012616000138223171,0.013508999720215797,1959,0.0,0.0
2020-11-27 00:00:00+00:00,0.013509999960660934,0.013969000428915024,0.010333999991416931,0.010335000231862068,4574,0.0,0.0
2020-11-28 00:00:00+00:00,0.010335000231862068,0.012019000016152859,0.010143999941647053,0.010161000303924084,611,0.0,0.0
2020-11-29 00:00:00+00:00,0.010161000303924084,0.013949999585747719,0.010131999850273132,0.01054299995303154,1047,0.0,0.0
2020-11-30 00:00:00+00:00,0.010541999712586403,0.03089199960231781,0.010540000163018703,0.013079999946057796,7282,0.0,0.0
2020-12-01 00:00:00+00:00,0.013079999946057796,0.01536799967288971,0.01192499976605177,0.01499900035560131,1369,0.0,0.0
2020-12-02 00:00:00+00:00,0.01499900035560131,0.016977999359369278,0.012013999745249748,0.013063999824225903,1863,0.0,0.0
2020-12-03 00:00:00+00:00,0.01306500006467104,0.016002999618649483,0.011628000065684319,0.015977999195456505,1051,0.0,0.0
2020-12-04 00:00:00+00:00,0.015977999195456505,0.015992000699043274,0.012159000150859356,0.012879000045359135,1004,0.0,0.0
2020-12-05 00:00:00+00:00,0.012879000045359135,0.014808000065386295,0.01279900036752224,0.013127000071108341,580,0.0,0.0
2020-12-06 00:00:00+00:00,0.013127000071108341,0.014942999929189682,0.012609000317752361,0.014127999544143677,1345,0.0,0.0
2020-12-07 00:00:00+00:00,0.014127999544143677,0.01577799953520298,0.012211999855935574,0.014783999882638454,6044,0.0,0.0
2020-12-08 00:00:00+00:00,0.014783999882638454,0.014844999648630619,0.012755000032484531,0.014751000329852104,5863,0.0,0.0
2020-12-09 00:00:00+00:00,0.01474700029939413,0.014998000115156174,0.013491000048816204,0.013855000026524067,1467,0.0,0.0
2020-12-10 00:00:00+00:00,0.013855000026524067,0.014480999670922756,0.01356200035661459,0.014259999617934227,17294,0.0,0.0
2020-12-11 00:00:00+00:00,0.014260999858379364,0.019658999517560005,0.01116700004786253,0.017361000180244446,114422,0.0,0.0
2020-12-12 00:00:00+00:00,0.017361000180244446,0.026100000366568565,0.012436999939382076,0.01332900021225214,31631,0.0,0.0
2020-12-13 00:00:00+00:00,0.013321000151336193,0.015607999637722969,0.012325000017881393,0.013207999989390373,23925,0.0,0.0
2020-12-14 00:00:00+00:00,0.013207999989390373,0.014891999773681164,0.0107810003682971,0.013647000305354595,20189,0.0,0.0
2020-12-15 00:00:00+00:00,0.013647000305354595,0.014891999773681164,0.012903999537229538,0.014023000374436378,27046,0.0,0.0
2020-12-16 00:00:00+00:00,0.014023000374436378,0.01624000072479248,0.013513999991118908,0.015970999374985695,40072,0.0,0.0
2020-12-17 00:00:00+00:00,0.015969999134540558,0.01657800003886223,0.01506900042295456,0.015564000234007835,55058,0.0,0.0
2020-12-18 00:00:00+00:00,0.01553799957036972,0.01804099977016449,0.014995000325143337,0.017828000709414482,20659,0.0,0.0
2020-12-19 00:00:00+00:00,0.017854999750852585,0.01832900010049343,0.015430999919772148,0.015866000205278397,24889,0.0,0.0
2020-12-20 00:00:00+00:00,0.01586499996483326,0.016592999920248985,0.014251000247895718,0.014789000153541565,16849,0.0,0.0
2020-12-21 00:00:00+00:00,0.014789000153541565,0.01566700078547001,0.012590000405907631,0.013561000116169453,14485,0.0,0.0
2020-12-22 00:00:00+00:00,0.013555999845266342,0.014453000389039516,0.012872000224888325,0.014022000133991241,11906,0.0,0.0
2020-12-23 00:00:00+00:00,0.014015999622642994,0.014124000445008278,0.012773999944329262,0.013299999758601189,8503,0.0,0.0
2020-12-24 00:00:00+00:00,0.013299000449478626,0.014713999815285206,0.012261999770998955,0.013729000464081764,8513,0.0,0.0
2020-12-25 00:00:00+00:00,0.013735000044107437,0.03895699977874756,0.013207999989390373,0.01450399961322546,15969,0.0,0.0
2020-12-26 00:00:00+00:00,0.014504999853670597,0.021758999675512314,0.014096000231802464,0.015363999642431736,5342,0.0,0.0
2020-12-27 00:00:00+00:00,0.015297999605536461,0.01623300090432167,0.010331000201404095,0.010950000025331974,11285,0.0,0.0
2020-12-28 00:00:00+00:00,0.0109479995444417,0.013226999901235104,0.008334999904036522,0.009398999623954296,5662,0.0,0.0
2020-12-29 00:00:00+00:00,0.009397000074386597,0.012399000115692616,0.009267999790608883,0.012055999599397182,15519,0.0,0.0
2020-12-30 00:00:00+00:00,0.011908999644219875,0.012884999625384808,0.00911800004541874,0.01102800015360117,57466,0.0,0.0
2020-12-31 00:00:00+00:00,0.011051000095903873,0.01206200011074543,0.010168000124394894,0.012060999870300293,24173,0.0,0.0
2021-01-01 00:00:00+00:00,0.012059999629855156,0.01206899993121624,0.00824899971485138,0.010875999927520752,24545,0.0,0.0
2021-01-02 00:00:00+00:00,0.010954000055789948,0.012331999838352203,0.009052000008523464,0.00926900003105402,28655,0.0,0.0
2021-01-03 00:00:00+00:00,0.009197999723255634,0.014659999869763851,0.008000999689102173,0.011142999865114689,17115,0.0,0.0
2021-01-04 00:00:00+00:00,0.011056999675929546,0.013116000220179558,0.010080999694764614,0.012660999782383442,23593,0.0,0.0
2021-01-05 00:00:00+00:00,0.012780999764800072,0.018022999167442322,0.011152000166475773,0.01312899962067604,26079,0.0,0.0
2021-01-06 00:00:00+00:00,0.013040999881923199,0.015026000328361988,0.012764999642968178,0.013956000097095966,2672,0.0,0.0
2021-01-07 00:00:00+00:00,0.013956000097095966,0.01398099958896637,0.012807000428438187,0.01295000035315752,935,0.0,0.0
2021-01-08 00:00:00+00:00,0.012953000143170357,0.017436999827623367,0.012392999604344368,0.01296399999409914,57009,0.0,0.0
2021-01-09 00:00:00+00:00,0.01308399997651577,0.014644999988377094,0.012098000384867191,0.013577000238001347,40208,0.0,0.0
2021-01-10 00:00:00+00:00,0.013577000238001347,0.020038999617099762,0.012401999905705452,0.017059000208973885,41295,0.0,0.0
2021-01-11 00:00:00+00:00,0.017054999247193336,0.017079999670386314,0.01119100023061037,0.012609000317752361,27688,0.0,0.0
2021-01-12 00:00:00+00:00,0.01261099986732006,0.025306999683380127,0.012609999626874924,0.018794000148773193,174017,0.0,0.0
2021-01-13 00:00:00+00:00,0.018790999427437782,0.019336000084877014,0.01461500022560358,0.017781000584363937,34321,0.0,0.0
