TIMESTAMP,WMEMO_OPEN_PRICE_USD,WMEMO_HIGH_PRICE_USD,WMEMO_LOW_PRICE_USD,WMEMO_CLOSE_PRICE_USD,WMEMO_VOLUME_USD,WMEMO_DIVIDENDS_USD,WMEMO_STOCK_SPLITS_USD
2022-01-10 00:00:00+00:00,97120.8125,99201.1875,85883.5390625,86681.421875,664115,0.0,0.0
2022-01-11 00:00:00+00:00,86681.421875,94805.6328125,86267.6171875,91942.4921875,661391,0.0,0.0
2022-01-12 00:00:00+00:00,91942.4921875,100200.7578125,80860.6640625,100200.7578125,2518017,0.0,0.0
2022-01-13 00:00:00+00:00,100200.7578125,100825.6640625,95329.2109375,100112.0078125,844125,0.0,0.0
2022-01-14 00:00:00+00:00,100112.0078125,106230.7578125,99909.203125,105529.0078125,1179642,0.0,0.0
2022-01-15 00:00:00+00:00,105529.0078125,107606.8828125,100952.2890625,102457.8984375,747223,0.0,0.0
2022-01-16 00:00:00+00:00,102432.0,103181.3984375,86313.5546875,88386.7890625,1857079,0.0,0.0
2022-01-17 00:00:00+00:00,88386.328125,89342.1953125,45045.92578125,60682.6015625,6026051,0.0,0.0
2022-01-18 00:00:00+00:00,60682.6015625,66278.3046875,51403.359375,66009.09375,4546361,0.0,0.0
2022-01-19 00:00:00+00:00,66009.09375,66330.328125,56486.4296875,58167.05078125,2746724,0.0,0.0
2022-01-20 00:00:00+00:00,58166.75,60171.93359375,52481.87890625,52791.703125,1051220,0.0,0.0
2022-01-21 00:00:00+00:00,52792.703125,54947.28125,48017.03515625,49693.73046875,1733305,0.0,0.0
2022-01-22 00:00:00+00:00,49693.41796875,50641.59765625,46593.80078125,48573.59765625,2311864,0.0,0.0
2022-01-23 00:00:00+00:00,48575.875,51183.3828125,47759.64453125,48004.8671875,1258316,0.0,0.0
2022-01-24 00:00:00+00:00,48005.36328125,48160.19921875,45540.546875,47010.63671875,1179727,0.0,0.0
2022-01-25 00:00:00+00:00,47008.9375,47151.86328125,24754.591796875,24754.76171875,1799341,0.0,0.0
2022-01-26 00:00:00+00:00,24754.298828125,38930.9375,23403.09765625,28265.16015625,9392315,0.0,0.0
2022-01-27 00:00:00+00:00,28265.16015625,32438.837890625,15073.1904296875,19560.095703125,8211724,0.0,0.0
2022-01-28 00:00:00+00:00,19560.095703125,25664.77734375,18083.1328125,23954.888671875,2242160,0.0,0.0
2022-01-29 00:00:00+00:00,23954.888671875,27660.029296875,22102.728515625,23646.21875,1611904,0.0,0.0
2022-01-30 00:00:00+00:00,23647.185546875,24672.185546875,18722.025390625,23435.861328125,1698597,0.0,0.0
2022-01-31 00:00:00+00:00,23435.984375,26779.501953125,21954.00390625,22722.578125,849545,0.0,0.0
2022-02-01 00:00:00+00:00,22727.09765625,24553.224609375,21255.44140625,21935.154296875,369525,0.0,0.0
2022-02-02 00:00:00+00:00,21931.390625,22296.03515625,17785.8828125,18489.93359375,304496,0.0,0.0
2022-02-03 00:00:00+00:00,18489.857421875,21378.099609375,17552.4453125,21101.76953125,281443,0.0,0.0
2022-02-04 00:00:00+00:00,21100.373046875,23946.556640625,20561.595703125,23946.556640625,351442,0.0,0.0
2022-02-05 00:00:00+00:00,23946.119140625,26260.177734375,23633.44140625,24172.26171875,271935,0.0,0.0
2022-02-06 00:00:00+00:00,24172.458984375,29035.650390625,24007.716796875,28121.521484375,481244,0.0,0.0
2022-02-07 00:00:00+00:00,28121.150390625,29843.06640625,26963.48046875,28563.427734375,470558,0.0,0.0
2022-02-08 00:00:00+00:00,28562.046875,29460.017578125,27371.259765625,27904.548828125,250352,0.0,0.0
2022-02-09 00:00:00+00:00,27904.591796875,29402.267578125,27602.03125,28020.474609375,224515,0.0,0.0
2022-02-10 00:00:00+00:00,28020.552734375,28957.388671875,25881.431640625,26271.919921875,125911,0.0,0.0
2022-02-11 00:00:00+00:00,26271.919921875,26609.990234375,23920.7890625,24256.25,101214,0.0,0.0
2022-02-12 00:00:00+00:00,24257.5546875,25062.77734375,23707.556640625,24613.96484375,157689,0.0,0.0
2022-02-13 00:00:00+00:00,24613.625,28065.884765625,24371.09765625,26062.748046875,236495,0.0,0.0
2022-02-14 00:00:00+00:00,26062.76953125,26566.490234375,24958.20703125,26492.59765625,120171,0.0,0.0
2022-02-15 00:00:00+00:00,26492.734375,26862.705078125,25709.03515625,26471.615234375,99811,0.0,0.0
2022-02-16 00:00:00+00:00,26471.5546875,28544.375,26216.19140625,28371.65234375,120883,0.0,0.0
2022-02-17 00:00:00+00:00,28366.314453125,29110.283203125,26812.5078125,27306.98828125,134947,0.0,0.0
2022-02-18 00:00:00+00:00,27306.15625,28133.71875,26183.478515625,26805.25390625,149477,0.0,0.0
2022-02-19 00:00:00+00:00,26805.275390625,28399.19921875,26719.787109375,27508.21875,79802,0.0,0.0
2022-02-20 00:00:00+00:00,27507.9921875,28008.087890625,22757.576171875,26763.740234375,392481,0.0,0.0
2022-02-21 00:00:00+00:00,26763.49609375,31916.392578125,26701.033203125,28990.8671875,206938,0.0,0.0
2022-02-22 00:00:00+00:00,28984.162109375,30970.23046875,28524.787109375,30479.572265625,100049,0.0,0.0
2022-02-23 00:00:00+00:00,30479.80859375,30577.94140625,28799.033203125,28813.833984375,66344,0.0,0.0
2022-02-24 00:00:00+00:00,28810.017578125,28878.69921875,25499.70703125,27615.4296875,221593,0.0,0.0
2022-02-25 00:00:00+00:00,27615.4296875,29094.18359375,27179.416015625,28257.123046875,170855,0.0,0.0
2022-02-26 00:00:00+00:00,28257.123046875,29465.71484375,28217.875,28463.951171875,48691,0.0,0.0
2022-02-27 00:00:00+00:00,28463.951171875,29119.765625,26833.23046875,28884.2890625,93987,0.0,0.0
2022-02-28 00:00:00+00:00,28884.2890625,30137.57421875,28705.337890625,29741.345703125,51415,0.0,0.0
2022-03-01 00:00:00+00:00,29741.345703125,32045.0234375,29412.349609375,30203.404296875,130236,0.0,0.0
2022-03-02 00:00:00+00:00,30203.404296875,30533.919921875,28635.779296875,29794.17578125,53657,0.0,0.0
2022-03-03 00:00:00+00:00,29794.17578125,30228.71875,28702.08984375,28797.669921875,27589,0.0,0.0
2022-03-04 00:00:00+00:00,28797.669921875,28817.13671875,25651.013671875,25963.919921875,71366,0.0,0.0
2022-03-05 00:00:00+00:00,25963.919921875,28431.783203125,25004.46875,28378.939453125,76160,0.0,0.0
2022-03-06 00:00:00+00:00,28380.21875,28801.83984375,24758.4296875,24819.455078125,89419,0.0,0.0
2022-03-07 00:00:00+00:00,24819.455078125,26627.19921875,24819.455078125,25852.3125,45308,0.0,0.0
2022-03-08 00:00:00+00:00,25852.3125,27413.0625,24926.865234375,26608.267578125,37749,0.0,0.0
2022-03-09 00:00:00+00:00,26608.267578125,26976.763671875,25588.2109375,25972.177734375,33317,0.0,0.0
2022-03-10 00:00:00+00:00,25972.177734375,26203.28125,24168.35546875,24404.3828125,41302,0.0,0.0
2022-03-11 00:00:00+00:00,24404.3828125,29040.609375,24047.427734375,26728.595703125,91845,0.0,0.0
2022-03-12 00:00:00+00:00,26728.595703125,26950.814453125,24277.150390625,25464.650390625,52109,0.0,0.0
2022-03-13 00:00:00+00:00,25464.650390625,26755.8203125,24916.724609375,25973.267578125,30430,0.0,0.0
2022-03-14 00:00:00+00:00,25973.267578125,28902.158203125,25619.65234375,27990.076171875,74792,0.0,0.0
2022-03-15 00:00:00+00:00,27990.076171875,28871.02734375,25115.8515625,26384.697265625,96475,0.0,0.0
2022-03-16 00:00:00+00:00,26384.697265625,27697.798828125,26293.03125,27600.111328125,42728,0.0,0.0
2022-03-17 00:00:00+00:00,27600.111328125,28965.376953125,27216.9140625,28211.09375,41209,0.0,0.0
2022-03-18 00:00:00+00:00,28211.09375,28240.466796875,26937.052734375,27282.41796875,16575,0.0,0.0
2022-03-19 00:00:00+00:00,27282.41796875,28274.060546875,24410.287109375,26872.83984375,53127,0.0,0.0
2022-03-20 00:00:00+00:00,26872.83984375,27429.390625,25310.35546875,25347.328125,21774,0.0,0.0
2022-03-21 00:00:00+00:00,25347.328125,26223.806640625,22047.28515625,22365.140625,44515,0.0,0.0
2022-03-22 00:00:00+00:00,22365.140625,22542.662109375,18697.83984375,20692.765625,107984,0.0,0.0
2022-03-23 00:00:00+00:00,20692.765625,20824.33984375,18814.66015625,18920.564453125,50420,0.0,0.0
2022-03-24 00:00:00+00:00,18920.564453125,19662.8984375,18753.830078125,19083.9375,20722,0.0,0.0
2022-03-25 00:00:00+00:00,19083.9375,24152.185546875,18173.578125,23381.4609375,120908,0.0,0.0
2022-03-26 00:00:00+00:00,23381.4609375,25001.29296875,23319.45703125,24239.796875,49305,0.0,0.0
2022-03-27 00:00:00+00:00,24239.796875,25518.591796875,24222.900390625,25234.765625,14188,0.0,0.0
2022-03-28 00:00:00+00:00,25234.765625,26166.2578125,24168.203125,24938.607421875,48352,0.0,0.0
2022-03-29 00:00:00+00:00,24938.607421875,25027.283203125,21648.36328125,23437.615234375,65943,0.0,0.0
2022-03-30 00:00:00+00:00,23437.615234375,25688.1328125,23111.537109375,24746.93359375,105783,0.0,0.0
2022-03-31 00:00:00+00:00,24746.93359375,25138.015625,24589.2109375,25008.01171875,16156,0.0,0.0
2022-04-01 00:00:00+00:00,25008.01171875,25545.103515625,24704.67578125,24761.990234375,19444,0.0,0.0
2022-04-02 00:00:00+00:00,24761.990234375,25971.0625,24693.966796875,25140.16796875,22180,0.0,0.0
2022-04-03 00:00:00+00:00,25140.16796875,26539.701171875,24850.56640625,25045.0390625,111150,0.0,0.0
2022-04-04 00:00:00+00:00,25045.0390625,26230.603515625,24946.025390625,26142.490234375,66694,0.0,0.0
2022-04-05 00:00:00+00:00,26142.490234375,26858.736328125,22901.044921875,25180.322265625,118346,0.0,0.0
2022-04-06 00:00:00+00:00,25180.322265625,26939.603515625,24793.037109375,26345.916015625,843302,0.0,0.0
2022-04-07 00:00:00+00:00,26332.53515625,27671.2265625,23862.640625,26608.04296875,1392972,0.0,0.0
2022-04-08 00:00:00+00:00,26570.14453125,29717.7890625,26293.384765625,27280.244140625,1911234,0.0,0.0
2022-04-09 00:00:00+00:00,27280.244140625,30574.603515625,26759.443359375,27635.69921875,1772833,0.0,0.0
2022-04-10 00:00:00+00:00,27637.1640625,29362.822265625,27261.048828125,28783.310546875,914357,0.0,0.0
2022-04-11 00:00:00+00:00,28775.720703125,30325.59375,27327.068359375,28405.47265625,1873967,0.0,0.0
2022-04-12 00:00:00+00:00,28405.47265625,31252.22265625,26848.69921875,29969.861328125,1900064,0.0,0.0
2022-04-13 00:00:00+00:00,29969.861328125,32435.365234375,26469.421875,29743.1171875,2836460,0.0,0.0
2022-04-14 00:00:00+00:00,29743.1171875,30709.298828125,26911.3359375,29127.166015625,1978811,0.0,0.0
2022-04-15 00:00:00+00:00,29127.166015625,30118.994140625,25892.8125,28281.333984375,2185429,0.0,0.0
2022-04-16 00:00:00+00:00,28316.4296875,30319.96484375,27123.83984375,28353.779296875,2223826,0.0,0.0
2022-04-17 00:00:00+00:00,28353.779296875,29447.26171875,26796.01953125,27842.642578125,2273277,0.0,0.0
2022-04-18 00:00:00+00:00,27799.541015625,29376.4453125,25607.369140625,27582.056640625,2230932,0.0,0.0
2022-04-19 00:00:00+00:00,27582.05078125,29882.5703125,27430.935546875,28553.146484375,1401912,0.0,0.0
2022-04-20 00:00:00+00:00,28553.146484375,31264.361328125,27472.642578125,29765.314453125,1991849,0.0,0.0
2022-04-21 00:00:00+00:00,29770.060546875,30984.0234375,26913.267578125,30127.841796875,3806251,0.0,0.0
2022-04-22 00:00:00+00:00,30113.8671875,31381.40625,28525.984375,30632.263671875,1931022,0.0,0.0
2022-04-23 00:00:00+00:00,30632.263671875,31682.4921875,29500.67578125,30592.6328125,1335393,0.0,0.0
2022-04-24 00:00:00+00:00,30613.638671875,30916.61328125,29051.63671875,29161.0625,1106393,0.0,0.0
2022-04-25 00:00:00+00:00,29161.0625,31296.06640625,28958.25,30702.73828125,2386067,0.0,0.0
2022-04-26 00:00:00+00:00,30702.73828125,32608.796875,30677.578125,31312.08984375,1629233,0.0,0.0
2022-04-27 00:00:00+00:00,31262.072265625,32643.10546875,30825.93359375,32219.275390625,1236516,0.0,0.0
2022-04-28 00:00:00+00:00,32219.275390625,32923.36328125,29661.146484375,32333.802734375,1029303,0.0,0.0
2022-04-29 00:00:00+00:00,32333.802734375,33614.95703125,30091.021484375,30540.4921875,1046745,0.0,0.0
2022-04-30 00:00:00+00:00,30638.33203125,32383.5,28072.287109375,30759.03125,2125508,0.0,0.0
2022-05-01 00:00:00+00:00,30727.623046875,33818.5390625,27906.283203125,31389.205078125,3390482,0.0,0.0
2022-05-02 00:00:00+00:00,31361.724609375,32424.484375,30101.919921875,30595.88671875,1399239,0.0,0.0
2022-05-03 00:00:00+00:00,30595.884765625,31630.50390625,29241.16796875,30742.357421875,1655867,0.0,0.0
2022-05-04 00:00:00+00:00,30734.712890625,32355.267578125,30044.177734375,31720.103515625,1731402,0.0,0.0
2022-05-05 00:00:00+00:00,31745.4921875,32331.25,29671.109375,31090.6484375,1407528,0.0,0.0
2022-05-06 00:00:00+00:00,31090.6484375,31694.86328125,28993.4375,30938.71484375,1592385,0.0,0.0
2022-05-07 00:00:00+00:00,30936.65625,32199.33984375,29360.8515625,31173.912109375,1355984,0.0,0.0
2022-05-08 00:00:00+00:00,31173.91015625,32218.486328125,29173.375,31013.955078125,1901781,0.0,0.0
2022-05-09 00:00:00+00:00,31013.955078125,33320.875,27074.41796875,29458.5703125,7432512,0.0,0.0
2022-05-10 00:00:00+00:00,29050.5546875,32168.173828125,27190.8828125,28153.9921875,4179351,0.0,0.0
2022-05-11 00:00:00+00:00,28150.458984375,30357.724609375,23520.345703125,26328.287109375,7044708,0.0,0.0
2022-05-12 00:00:00+00:00,26328.33984375,27402.015625,23079.029296875,24671.033203125,4975231,0.0,0.0
2022-05-13 00:00:00+00:00,24714.10546875,29300.880859375,24223.439453125,29000.375,4743777,0.0,0.0
2022-05-14 00:00:00+00:00,29000.375,29413.732421875,27713.44921875,28255.748046875,1885889,0.0,0.0
