TIMESTAMP,CAVE_OPEN_PRICE_USD,CAVE_HIGH_PRICE_USD,CAVE_LOW_PRICE_USD,CAVE_CLOSE_PRICE_USD,CAVE_VOLUME_USD,CAVE_DIVIDENDS_USD,CAVE_STOCK_SPLITS_USD
2021-11-16 00:00:00+00:00,3.6377739906311035,3.6395339965820312,2.9182050228118896,3.119438886642456,1143779,0.0,0.0
2021-11-17 00:00:00+00:00,3.1189959049224854,3.590219020843506,2.0238120555877686,2.836848020553589,913963,0.0,0.0
2021-11-18 00:00:00+00:00,2.8365659713745117,3.5467960834503174,2.616560935974121,2.729235887527466,1102070,0.0,0.0
2021-11-19 00:00:00+00:00,2.729249954223633,3.4394469261169434,2.72605299949646,3.032907009124756,741160,0.0,0.0
2021-11-20 00:00:00+00:00,3.0325329303741455,3.27189302444458,2.6713368892669678,2.857585906982422,693710,0.0,0.0
2021-11-21 00:00:00+00:00,2.8579459190368652,3.212160110473633,2.807107925415039,3.1129229068756104,493768,0.0,0.0
2021-11-22 00:00:00+00:00,3.115860939025879,3.422729015350342,2.841784954071045,2.896667957305908,1016997,0.0,0.0
2021-11-23 00:00:00+00:00,2.896904945373535,3.4040350914001465,2.851017951965332,3.3197929859161377,550337,0.0,0.0
2021-11-24 00:00:00+00:00,3.320159912109375,3.347074031829834,3.0563158988952637,3.329474925994873,558463,0.0,0.0
2021-11-25 00:00:00+00:00,3.163170099258423,4.489261150360107,2.9805119037628174,3.0679070949554443,558270,0.0,0.0
2021-11-26 00:00:00+00:00,4.4888081550598145,6.135110855102539,3.936500072479248,5.808638095855713,2193835,0.0,0.0
2021-11-27 00:00:00+00:00,5.804306983947754,6.93324089050293,5.192086219787598,5.572272777557373,2288318,0.0,0.0
2021-11-28 00:00:00+00:00,5.571910858154297,6.042597770690918,5.381414890289307,5.9745330810546875,802471,0.0,0.0
2021-11-29 00:00:00+00:00,5.970827102661133,6.904728889465332,5.936861991882324,6.654697895050049,944904,0.0,0.0
2021-11-30 00:00:00+00:00,6.657329082489014,8.170295715332031,6.634710788726807,8.137968063354492,1497352,0.0,0.0
2021-12-01 00:00:00+00:00,8.137681007385254,10.388657569885254,7.90627908706665,10.288023948669434,4434639,0.0,0.0
2021-12-02 00:00:00+00:00,10.288652420043945,10.397651672363281,4.178132057189941,5.635097026824951,6342524,0.0,0.0
2021-12-03 00:00:00+00:00,5.635976791381836,6.278347969055176,5.189720153808594,5.5623931884765625,1711510,0.0,0.0
2021-12-04 00:00:00+00:00,5.561776161193848,5.596334934234619,2.2642199993133545,3.819998025894165,2657906,0.0,0.0
2021-12-05 00:00:00+00:00,3.8233859539031982,4.536704063415527,3.4511849880218506,3.953394889831543,2018574,0.0,0.0
2021-12-06 00:00:00+00:00,3.9535419940948486,4.005181789398193,3.2525100708007812,3.5843911170959473,898893,0.0,0.0
2021-12-07 00:00:00+00:00,3.582432985305786,4.130807876586914,3.2555720806121826,3.298866033554077,509071,0.0,0.0
2021-12-08 00:00:00+00:00,3.2987020015716553,3.499650001525879,3.2104640007019043,3.242522954940796,383632,0.0,0.0
2021-12-09 00:00:00+00:00,3.2429540157318115,3.3542580604553223,3.029649019241333,3.0314929485321045,197594,0.0,0.0
2021-12-10 00:00:00+00:00,3.0309360027313232,3.0805509090423584,2.6298389434814453,2.6334478855133057,158652,0.0,0.0
2021-12-11 00:00:00+00:00,2.6333088874816895,2.6333088874816895,1.0628950595855713,1.80172598361969,1099393,0.0,0.0
2021-12-12 00:00:00+00:00,1.8016120195388794,2.136385917663574,1.6343209743499756,1.9562220573425293,635470,0.0,0.0
2021-12-13 00:00:00+00:00,1.956531047821045,1.9573689699172974,1.6349389553070068,1.6349389553070068,310181,0.0,0.0
2021-12-14 00:00:00+00:00,1.634539008140564,1.7458250522613525,1.629601001739502,1.6842739582061768,149954,0.0,0.0
2021-12-15 00:00:00+00:00,1.6840169429779053,1.7970600128173828,1.6700470447540283,1.7924989461898804,157981,0.0,0.0
2021-12-16 00:00:00+00:00,1.7922860383987427,2.0324769020080566,1.783555030822754,1.9657410383224487,242995,0.0,0.0
2021-12-17 00:00:00+00:00,1.9678219556808472,2.1149849891662598,1.8616750240325928,2.0105559825897217,332390,0.0,0.0
2021-12-18 00:00:00+00:00,2.0109500885009766,2.2586419582366943,1.9816559553146362,2.2097089290618896,185577,0.0,0.0
2021-12-19 00:00:00+00:00,2.209779977798462,2.605293035507202,2.2077438831329346,2.433938980102539,607739,0.0,0.0
2021-12-20 00:00:00+00:00,2.433500051498413,2.5320188999176025,2.2923738956451416,2.4789140224456787,693049,0.0,0.0
2021-12-21 00:00:00+00:00,2.478811025619507,2.7972700595855713,2.462852954864502,2.7942850589752197,622973,0.0,0.0
2021-12-22 00:00:00+00:00,2.7945339679718018,3.231024980545044,2.760615110397339,3.223336935043335,685881,0.0,0.0
2021-12-23 00:00:00+00:00,3.21730899810791,3.8433120250701904,3.21730899810791,3.779546022415161,1344407,0.0,0.0
2021-12-24 00:00:00+00:00,3.778218984603882,4.237061977386475,1.8408900499343872,2.137856960296631,3675171,0.0,0.0
2021-12-25 00:00:00+00:00,2.1360270977020264,2.4551119804382324,2.04082989692688,2.314764976501465,546887,0.0,0.0
2021-12-26 00:00:00+00:00,2.31455397605896,2.4688069820404053,2.313483953475952,2.3602869510650635,327663,0.0,0.0
2021-12-27 00:00:00+00:00,2.360469102859497,2.3784608840942383,2.088157892227173,2.1039950847625732,220126,0.0,0.0
2021-12-28 00:00:00+00:00,2.1041409969329834,2.1073689460754395,1.6796330213546753,1.8724149465560913,592519,0.0,0.0
