TIMESTAMP,VATAN_OPEN_PRICE_USD,VATAN_HIGH_PRICE_USD,VATAN_LOW_PRICE_USD,VATAN_CLOSE_PRICE_USD,VATAN_VOLUME_USD,VATAN_DIVIDENDS_USD,VATAN_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.062240999191999435,0.0625469982624054,0.05998300015926361,0.06245499849319458,226829,0.0,0.0
2025-04-02 00:00:00+00:00,0.06245499849319458,0.062483999878168106,0.059160999953746796,0.0592229999601841,267333,0.0,0.0
2025-04-03 00:00:00+00:00,0.0592229999601841,0.0617620013654232,0.05486200004816055,0.060127999633550644,310202,0.0,0.0
2025-04-04 00:00:00+00:00,0.060127999633550644,0.06397999823093414,0.05534299835562706,0.057061001658439636,354259,0.0,0.0
2025-04-05 00:00:00+00:00,0.057061001658439636,0.057100001722574234,0.05232200026512146,0.05241499841213226,241314,0.0,0.0
2025-04-06 00:00:00+00:00,0.05241499841213226,0.08981599658727646,0.05219399929046631,0.06510499864816666,505900,0.0,0.0
2025-04-07 00:00:00+00:00,0.06510499864816666,0.06565099954605103,0.06111700087785721,0.0630899965763092,223454,0.0,0.0
2025-04-08 00:00:00+00:00,0.0630899965763092,0.0631370022892952,0.061781998723745346,0.062240999191999435,218278,0.0,0.0
2025-04-09 00:00:00+00:00,0.062240999191999435,0.06342600286006927,0.05584000051021576,0.057406000792980194,252788,0.0,0.0
2025-04-10 00:00:00+00:00,0.057406000792980194,0.05927800014615059,0.05520499870181084,0.055619001388549805,200612,0.0,0.0
2025-04-11 00:00:00+00:00,0.055619001388549805,0.058260999619960785,0.05555899813771248,0.05824299901723862,179956,0.0,0.0
2025-04-12 00:00:00+00:00,0.05824299901723862,0.0582830011844635,0.054179999977350235,0.05418099835515022,216688,0.0,0.0
2025-04-13 00:00:00+00:00,0.05418099835515022,0.05983399972319603,0.05417900159955025,0.05570700019598007,217039,0.0,0.0
2025-04-14 00:00:00+00:00,0.05570700019598007,0.05603700131177902,0.05260000005364418,0.053397998213768005,194180,0.0,0.0
2025-04-15 00:00:00+00:00,0.053397998213768005,0.06029399856925011,0.05337800085544586,0.056102998554706573,229921,0.0,0.0
2025-04-16 00:00:00+00:00,0.056102998554706573,0.05702799931168556,0.05502700060606003,0.05671999976038933,276397,0.0,0.0
2025-04-17 00:00:00+00:00,0.05671999976038933,0.05724199861288071,0.052531998604536057,0.05657399818301201,238479,0.0,0.0
2025-04-18 00:00:00+00:00,0.05657299980521202,0.057294998317956924,0.05077600106596947,0.05353900045156479,188000,0.0,0.0
2025-04-19 00:00:00+00:00,0.05353900045156479,0.05405399948358536,0.04891199991106987,0.04915200173854828,216410,0.0,0.0
2025-04-20 00:00:00+00:00,0.04915200173854828,0.05854500085115433,0.04895799979567528,0.056320998817682266,298143,0.0,0.0
2025-04-21 00:00:00+00:00,0.056320998817682266,0.06193700060248375,0.05492499843239784,0.05628500133752823,270961,0.0,0.0
2025-04-22 00:00:00+00:00,0.05628500133752823,0.056536998599767685,0.051968999207019806,0.052108000963926315,243627,0.0,0.0
2025-04-23 00:00:00+00:00,0.052108000963926315,0.05217000097036362,0.04505600035190582,0.04578699916601181,233911,0.0,0.0
2025-04-24 00:00:00+00:00,0.04578699916601181,0.04580499976873398,0.03323499858379364,0.041958000510931015,314978,0.0,0.0
2025-04-25 00:00:00+00:00,0.041958000510931015,0.04223499819636345,0.04070200026035309,0.04191799834370613,195623,0.0,0.0
2025-04-26 00:00:00+00:00,0.04191799834370613,0.044178999960422516,0.0416640006005764,0.044089000672101974,177139,0.0,0.0
2025-04-27 00:00:00+00:00,0.044089000672101974,0.04409800097346306,0.03997199982404709,0.040125999599695206,190788,0.0,0.0
