TIMESTAMP,TKG_OPEN_PRICE_USD,TKG_HIGH_PRICE_USD,TKG_LOW_PRICE_USD,TKG_CLOSE_PRICE_USD,TKG_VOLUME_USD,TKG_DIVIDENDS_USD,TKG_STOCK_SPLITS_USD
2022-02-15 00:00:00+00:00,4.421635150909424,4.421792984008789,3.9724490642547607,3.9724841117858887,58041,0.0,0.0
2022-02-16 00:00:00+00:00,3.972543954849243,4.143247127532959,3.5420539379119873,4.071300983428955,207198,0.0,0.0
2022-02-17 00:00:00+00:00,4.071325778961182,4.072035789489746,3.801568031311035,3.943070888519287,243747,0.0,0.0
2022-02-18 00:00:00+00:00,3.943031072616577,3.9704749584198,3.907538890838623,3.966381072998047,197332,0.0,0.0
2022-02-19 00:00:00+00:00,3.966330051422119,3.9754951000213623,3.8515729904174805,3.921988010406494,348555,0.0,0.0
2022-02-20 00:00:00+00:00,3.9220240116119385,3.9772260189056396,3.9210989475250244,3.9544060230255127,344458,0.0,0.0
2022-02-21 00:00:00+00:00,3.95438289642334,4.04447603225708,3.940351963043213,4.037309169769287,333571,0.0,0.0
2022-02-22 00:00:00+00:00,4.037134170532227,4.0430588722229,3.9553890228271484,4.018527030944824,336621,0.0,0.0
2022-02-23 00:00:00+00:00,4.01855993270874,4.035257816314697,3.9843320846557617,4.012657165527344,332023,0.0,0.0
2022-02-24 00:00:00+00:00,4.012990951538086,4.044919967651367,3.994291067123413,4.03928804397583,332614,0.0,0.0
2022-02-25 00:00:00+00:00,4.039308071136475,4.047561168670654,3.97615909576416,4.021684169769287,307884,0.0,0.0
2022-02-26 00:00:00+00:00,4.021732807159424,4.042994976043701,4.005663871765137,4.021504878997803,293117,0.0,0.0
2022-02-27 00:00:00+00:00,4.021490097045898,4.044745922088623,4.004909038543701,4.032555103302002,289096,0.0,0.0
2022-02-28 00:00:00+00:00,4.032616138458252,4.060121059417725,4.004659175872803,4.040465831756592,296837,0.0,0.0
2022-03-01 00:00:00+00:00,4.040501117706299,4.062264919281006,4.002985000610352,4.017916202545166,311456,0.0,0.0
2022-03-02 00:00:00+00:00,4.017918109893799,4.069222927093506,4.006535053253174,4.027630805969238,319061,0.0,0.0
2022-03-03 00:00:00+00:00,4.02765417098999,4.057869911193848,3.9774129390716553,4.019285202026367,299182,0.0,0.0
2022-03-04 00:00:00+00:00,4.019279956817627,4.042445182800293,3.9678099155426025,4.037635803222656,317964,0.0,0.0
2022-03-05 00:00:00+00:00,4.037637233734131,4.048788070678711,4.016963005065918,4.025478839874268,335954,0.0,0.0
2022-03-06 00:00:00+00:00,4.02546501159668,4.045011043548584,3.986747980117798,4.031826019287109,330259,0.0,0.0
2022-03-07 00:00:00+00:00,4.031854152679443,4.042088031768799,3.975611925125122,3.993748903274536,326317,0.0,0.0
2022-03-08 00:00:00+00:00,3.9936161041259766,4.02561616897583,3.96471905708313,3.994590997695923,330978,0.0,0.0
2022-03-09 00:00:00+00:00,3.9946000576019287,4.048792839050293,3.98626708984375,4.019560813903809,308877,0.0,0.0
2022-03-10 00:00:00+00:00,4.01952600479126,4.046141147613525,4.0012922286987305,4.028451919555664,309108,0.0,0.0
2022-03-11 00:00:00+00:00,4.028512001037598,4.052570819854736,4.000144958496094,4.0226240158081055,325351,0.0,0.0
2022-03-12 00:00:00+00:00,4.022684097290039,4.0482988357543945,4.001952171325684,4.01161003112793,341760,0.0,0.0
