TIMESTAMP,MIIDAS_OPEN_PRICE_USD,MIIDAS_HIGH_PRICE_USD,MIIDAS_LOW_PRICE_USD,MIIDAS_CLOSE_PRICE_USD,MIIDAS_VOLUME_USD,MIIDAS_DIVIDENDS_USD,MIIDAS_STOCK_SPLITS_USD
2024-04-18 00:00:00+00:00,0.0003870000073220581,0.000387999985832721,0.00038499999209307134,0.00038499999209307134,830,0.0,0.0
2024-04-19 00:00:00+00:00,0.00038499999209307134,0.0004330000083427876,0.0003380000125616789,0.0004239999980200082,1963,0.0,0.0
2024-04-20 00:00:00+00:00,0.0004239999980200082,0.00043700000969693065,0.00037399999564513564,0.0003859999997075647,1408,0.0,0.0
2024-04-21 00:00:00+00:00,0.0003859999997075647,0.00044999999227002263,0.0003659999929368496,0.00044299999717622995,769,0.0,0.0
2024-04-22 00:00:00+00:00,0.00044299999717622995,0.00047900000936351717,0.00042699999175965786,0.0004689999914262444,577,0.0,0.0
2024-04-23 00:00:00+00:00,0.0004689999914262444,0.0004879999905824661,0.0004440000047907233,0.0004579999949783087,480,0.0,0.0
2024-04-24 00:00:00+00:00,0.0004579999949783087,0.00046999999904073775,0.00041099998634308577,0.00041199999395757914,423,0.0,0.0
2024-04-25 00:00:00+00:00,0.00041199999395757914,0.00041700000292621553,0.0003929999948013574,0.00040600000647827983,895,0.0,0.0
2024-04-26 00:00:00+00:00,0.00040600000647827983,0.00041599999531172216,0.00033000000985339284,0.0003760000108741224,2393,0.0,0.0
2024-04-27 00:00:00+00:00,0.0003760000108741224,0.0003769999893847853,0.000311999989207834,0.00031800000579096377,1241,0.0,0.0
2024-04-28 00:00:00+00:00,0.00031800000579096377,0.0003229999856557697,0.0002800000074785203,0.0002800000074785203,1642,0.0,0.0
2024-04-29 00:00:00+00:00,0.0002800000074785203,0.00028199999360367656,0.0002479999966453761,0.0002570000069681555,1725,0.0,0.0
2024-04-30 00:00:00+00:00,0.0002570000069681555,0.00026000000070780516,0.00023299999884329736,0.0002460000105202198,263,0.0,0.0
2024-05-01 00:00:00+00:00,0.0002460000105202198,0.0002500000118743628,0.00022200000239536166,0.0002479999966453761,372,0.0,0.0
2024-05-02 00:00:00+00:00,0.0002479999966453761,0.0002849999873433262,0.0002390000008745119,0.0002849999873433262,556,0.0,0.0
2024-05-03 00:00:00+00:00,0.0002849999873433262,0.000291000003926456,0.00027200000477023423,0.000291000003926456,388,0.0,0.0
2024-05-04 00:00:00+00:00,0.000291000003926456,0.000299000006634742,0.00028199999360367656,0.00028700000257231295,326,0.0,0.0
2024-05-05 00:00:00+00:00,0.00028700000257231295,0.00028700000257231295,0.0002610000083222985,0.0002629999944474548,457,0.0,0.0
2024-05-06 00:00:00+00:00,0.0002629999944474548,0.0002749999985098839,0.00025499999173916876,0.00026199998683296144,868,0.0,0.0
2024-05-07 00:00:00+00:00,0.00026199998683296144,0.00026199998683296144,0.0002410000015515834,0.0002410000015515834,60,0.0,0.0
2024-05-08 00:00:00+00:00,0.0002410000015515834,0.0002460000105202198,0.00023200000578071922,0.00023299999884329736,91,0.0,0.0
2024-05-09 00:00:00+00:00,0.00023299999884329736,0.00023700000019744039,0.00022000000171829015,0.00023299999884329736,274,0.0,0.0
2024-05-10 00:00:00+00:00,0.00023299999884329736,0.00023400000645779073,0.00020300000323913991,0.00020300000323913991,311,0.0,0.0
2024-05-11 00:00:00+00:00,0.00020300000323913991,0.00020399999630171806,0.00019700000120792538,0.00019700000120792538,152,0.0,0.0
2024-05-12 00:00:00+00:00,0.00019700000120792538,0.00022200000239536166,0.00019500000053085387,0.00021800000104121864,56,0.0,0.0
2024-05-13 00:00:00+00:00,0.00021800000104121864,0.00021899999410379678,0.00020500000391621143,0.00020599999697878957,93,0.0,0.0
2024-05-14 00:00:00+00:00,0.00020599999697878957,0.00022499999613501132,0.00019999999494757503,0.00019999999494757503,938,0.0,0.0
2024-05-15 00:00:00+00:00,0.00019999999494757503,0.00021499999274965376,0.00019299999985378236,0.00021499999274965376,143,0.0,0.0
2024-05-16 00:00:00+00:00,0.00021499999274965376,0.0002680000034160912,0.00021499999274965376,0.0002610000083222985,733,0.0,0.0
