TIMESTAMP,DOPE36042_OPEN_PRICE_USD,DOPE36042_HIGH_PRICE_USD,DOPE36042_LOW_PRICE_USD,DOPE36042_CLOSE_PRICE_USD,DOPE36042_VOLUME_USD,DOPE36042_DIVIDENDS_USD,DOPE36042_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,,,,0.0,1329,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,1212,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,1264,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,1261,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,446,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,325,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,151,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,173,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,114,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,183,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,447,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-06-01 00:00:00+00:00,8.397000136233304e-14,8.397000136233304e-14,8.396970320673561e-14,8.396970320673561e-14,211,0.0,0.0
