TIMESTAMP,CGO30748_OPEN_PRICE_USD,CGO30748_HIGH_PRICE_USD,CGO30748_LOW_PRICE_USD,CGO30748_CLOSE_PRICE_USD,CGO30748_VOLUME_USD,CGO30748_DIVIDENDS_USD,CGO30748_STOCK_SPLITS_USD
2024-05-10 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,4.099999932805076e-05,4.3000000005122274e-05,1854,0.0,0.0
2024-05-11 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,4.3000000005122274e-05,4.400000034365803e-05,2256,0.0,0.0
2024-05-12 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,4.3000000005122274e-05,4.5000000682193786e-05,1647,0.0,0.0
2024-05-13 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,4.3000000005122274e-05,4.600000102072954e-05,1104,0.0,0.0
2024-05-14 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.5000000682193786e-05,4.70000013592653e-05,1126,0.0,0.0
2024-05-15 00:00:00+00:00,4.70000013592653e-05,5.2999999752501026e-05,4.70000013592653e-05,5.2999999752501026e-05,2054,0.0,0.0
2024-05-16 00:00:00+00:00,5.2999999752501026e-05,5.8000001445179805e-05,5.199999941396527e-05,5.700000110664405e-05,3852,0.0,0.0
2024-05-17 00:00:00+00:00,5.700000110664405e-05,6.0999998822808266e-05,5.6000000768108293e-05,6.0999998822808266e-05,2526,0.0,0.0
2024-05-18 00:00:00+00:00,6.0999998822808266e-05,7.200000254670158e-05,5.999999848427251e-05,7.200000254670158e-05,4121,0.0,0.0
2024-05-19 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.299999949987978e-05,6.299999949987978e-05,4564,0.0,0.0
2024-05-20 00:00:00+00:00,6.299999949987978e-05,6.900000153109431e-05,6.199999916134402e-05,6.900000153109431e-05,1568,0.0,0.0
2024-05-21 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.800000119255856e-05,7.100000220816582e-05,0,0.0,0.0
2024-05-22 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2024-05-23 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2024-05-24 00:00:00+00:00,7.100000220816582e-05,8.099999831756577e-05,7.100000220816582e-05,8.099999831756577e-05,1254,0.0,0.0
2024-05-25 00:00:00+00:00,8.099999831756577e-05,9.300000237999484e-05,8.099999831756577e-05,9.200000204145908e-05,3461,0.0,0.0
2024-05-26 00:00:00+00:00,9.300000237999484e-05,0.00010599999950500205,9.000000136438757e-05,0.00010299999848939478,8059,0.0,0.0
2024-05-27 00:00:00+00:00,0.00010299999848939478,0.00010900000052060932,9.899999713525176e-05,0.00010800000018207356,2165,0.0,0.0
2024-05-28 00:00:00+00:00,0.00010900000052060932,0.00011000000085914508,0.00010099999781232327,0.00010399999882793054,2797,0.0,0.0
2024-05-29 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,7.999999797903001e-05,9.7999996796716e-05,13545,0.0,0.0
2024-05-30 00:00:00+00:00,9.699999645818025e-05,0.00010399999882793054,9.40000027185306e-05,0.00010299999848939478,5068,0.0,0.0
2024-05-31 00:00:00+00:00,0.00010399999882793054,0.00012799999967683107,0.00010099999781232327,0.00012700000661425292,9237,0.0,0.0
2024-06-01 00:00:00+00:00,0.00012700000661425292,0.0001320000010309741,0.00011100000119768083,0.0001320000010309741,7640,0.0,0.0
2024-06-02 00:00:00+00:00,0.0001320000010309741,0.0001320000010309741,0.00012700000661425292,0.0001289999927394092,1488,0.0,0.0
2024-06-03 00:00:00+00:00,0.0001289999927394092,0.00013600000238511711,0.00012599999899975955,0.0001340000017080456,6116,0.0,0.0
2024-06-04 00:00:00+00:00,0.00013299999409355223,0.0001340000017080456,0.0001250000059371814,0.00012599999899975955,2914,0.0,0.0
2024-06-05 00:00:00+00:00,0.00012599999899975955,0.0001289999927394092,0.00011100000119768083,0.00011800000356743112,7401,0.0,0.0
2024-06-06 00:00:00+00:00,0.00011200000153621659,0.00011200000153621659,0.0001049999991664663,0.00010900000052060932,5259,0.0,0.0
2024-06-07 00:00:00+00:00,0.00010900000052060932,0.00011200000153621659,9.699999645818025e-05,0.00010599999950500205,3624,0.0,0.0
2024-06-08 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,9.7999996796716e-05,9.999999747378752e-05,3469,0.0,0.0
2024-06-09 00:00:00+00:00,9.999999747378752e-05,0.0001049999991664663,9.7999996796716e-05,0.00010299999848939478,1718,0.0,0.0
2024-06-10 00:00:00+00:00,0.00010299999848939478,0.00010399999882793054,9.999999747378752e-05,0.00010299999848939478,1835,0.0,0.0
2024-06-11 00:00:00+00:00,0.00010299999848939478,0.00010299999848939478,9.7999996796716e-05,9.899999713525176e-05,1920,0.0,0.0
2024-06-12 00:00:00+00:00,9.899999713525176e-05,0.00010399999882793054,9.7999996796716e-05,9.999999747378752e-05,1062,0.0,0.0
2024-06-13 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,9.000000136438757e-05,9.300000237999484e-05,3584,0.0,0.0
2024-06-14 00:00:00+00:00,9.300000237999484e-05,9.40000027185306e-05,8.600000001024455e-05,8.900000102585182e-05,2495,0.0,0.0
2024-06-15 00:00:00+00:00,8.900000102585182e-05,9.899999713525176e-05,8.900000102585182e-05,9.600000339560211e-05,3059,0.0,0.0
2024-06-16 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,9.300000237999484e-05,9.500000305706635e-05,1834,0.0,0.0
2024-06-17 00:00:00+00:00,9.500000305706635e-05,9.600000339560211e-05,8.600000001024455e-05,9.000000136438757e-05,1251,0.0,0.0
2024-06-18 00:00:00+00:00,9.000000136438757e-05,9.000000136438757e-05,7.899999764049426e-05,8.199999865610152e-05,2043,0.0,0.0
2024-06-19 00:00:00+00:00,8.199999865610152e-05,8.600000001024455e-05,8.199999865610152e-05,8.399999933317304e-05,1075,0.0,0.0
2024-06-20 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,7.79999973019585e-05,7.899999764049426e-05,4810,0.0,0.0
2024-06-21 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,7.400000322377309e-05,7.79999973019585e-05,1819,0.0,0.0
2024-06-22 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.400000322377309e-05,7.699999696342275e-05,1549,0.0,0.0
2024-06-23 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.400000322377309e-05,7.599999662488699e-05,1088,0.0,0.0
2024-06-24 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,6.600000051548705e-05,7.699999696342275e-05,1311,0.0,0.0
2024-06-25 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,7.500000356230885e-05,7.500000356230885e-05,785,0.0,0.0
2024-06-26 00:00:00+00:00,7.500000356230885e-05,7.699999696342275e-05,7.300000288523734e-05,7.699999696342275e-05,1588,0.0,0.0
2024-06-27 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.500000356230885e-05,7.699999696342275e-05,295,0.0,0.0
2024-06-28 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.200000254670158e-05,7.200000254670158e-05,577,0.0,0.0
2024-06-29 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.100000220816582e-05,1504,0.0,0.0
2024-06-30 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.900000153109431e-05,7.300000288523734e-05,374,0.0,0.0
2024-07-01 00:00:00+00:00,7.300000288523734e-05,8.299999899463728e-05,7.200000254670158e-05,7.999999797903001e-05,2723,0.0,0.0
2024-07-02 00:00:00+00:00,7.999999797903001e-05,8.399999933317304e-05,7.899999764049426e-05,7.899999764049426e-05,1710,0.0,0.0
2024-07-03 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,7.500000356230885e-05,7.599999662488699e-05,243,0.0,0.0
2024-07-04 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,6.900000153109431e-05,7.400000322377309e-05,436,0.0,0.0
2024-07-05 00:00:00+00:00,7.400000322377309e-05,7.699999696342275e-05,6.199999916134402e-05,7.599999662488699e-05,606,0.0,0.0
2024-07-06 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,7.500000356230885e-05,7.599999662488699e-05,615,0.0,0.0
2024-07-07 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,6.70000008540228e-05,6.800000119255856e-05,1185,0.0,0.0
2024-07-08 00:00:00+00:00,6.800000119255856e-05,7.300000288523734e-05,6.600000051548705e-05,7.200000254670158e-05,632,0.0,0.0
2024-07-09 00:00:00+00:00,7.200000254670158e-05,7.79999973019585e-05,7.200000254670158e-05,7.599999662488699e-05,1632,0.0,0.0
2024-07-10 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,7.400000322377309e-05,7.599999662488699e-05,967,0.0,0.0
2024-07-11 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.100000220816582e-05,7.200000254670158e-05,489,0.0,0.0
2024-07-12 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,957,0.0,0.0
2024-07-13 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.900000153109431e-05,7.000000186963007e-05,577,0.0,0.0
2024-07-14 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.900000153109431e-05,7.000000186963007e-05,268,0.0,0.0
2024-07-15 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.800000119255856e-05,7.100000220816582e-05,596,0.0,0.0
2024-07-16 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.399999983841553e-05,6.70000008540228e-05,1306,0.0,0.0
2024-07-17 00:00:00+00:00,6.70000008540228e-05,7.000000186963007e-05,6.399999983841553e-05,6.500000017695129e-05,1059,0.0,0.0
2024-07-18 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,6.399999983841553e-05,6.399999983841553e-05,531,0.0,0.0
2024-07-19 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.999999848427251e-05,6.0999998822808266e-05,639,0.0,0.0
2024-07-20 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,5.900000178371556e-05,5.999999848427251e-05,527,0.0,0.0
2024-07-21 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.8000001445179805e-05,6.199999916134402e-05,778,0.0,0.0
2024-07-22 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,5.900000178371556e-05,5.900000178371556e-05,450,0.0,0.0
2024-07-23 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.400000009103678e-05,5.500000042957254e-05,411,0.0,0.0
2024-07-24 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.2999999752501026e-05,5.400000009103678e-05,539,0.0,0.0
2024-07-25 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.0999999075429514e-05,5.2999999752501026e-05,505,0.0,0.0
2024-07-26 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.2999999752501026e-05,5.2999999752501026e-05,404,0.0,0.0
2024-07-27 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.199999941396527e-05,5.2999999752501026e-05,404,0.0,0.0
2024-07-28 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.2999999752501026e-05,945,0.0,0.0
2024-07-29 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.199999941396527e-05,5.2999999752501026e-05,699,0.0,0.0
2024-07-30 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.0999999075429514e-05,5.199999941396527e-05,80,0.0,0.0
2024-07-31 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.0999999075429514e-05,75,0.0,0.0
2024-08-01 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,4.70000013592653e-05,4.999999873689376e-05,722,0.0,0.0
2024-08-02 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.70000013592653e-05,4.70000013592653e-05,314,0.0,0.0
2024-08-03 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.5000000682193786e-05,4.600000102072954e-05,141,0.0,0.0
2024-08-04 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,4.199999966658652e-05,4.5000000682193786e-05,367,0.0,0.0
2024-08-05 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.600000127335079e-05,4.3000000005122274e-05,70,0.0,0.0
2024-08-06 00:00:00+00:00,4.3000000005122274e-05,4.600000102072954e-05,4.3000000005122274e-05,4.400000034365803e-05,128,0.0,0.0
2024-08-07 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.3000000005122274e-05,4.400000034365803e-05,562,0.0,0.0
2024-08-08 00:00:00+00:00,4.400000034365803e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.8000001697801054e-05,401,0.0,0.0
2024-08-09 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.400000034365803e-05,4.5000000682193786e-05,415,0.0,0.0
2024-08-10 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,4.400000034365803e-05,4.600000102072954e-05,352,0.0,0.0
2024-08-11 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.199999966658652e-05,4.199999966658652e-05,317,0.0,0.0
2024-08-12 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,4.099999932805076e-05,4.3000000005122274e-05,147,0.0,0.0
2024-08-13 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,4.099999932805076e-05,4.3000000005122274e-05,151,0.0,0.0
2024-08-14 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,4.099999932805076e-05,4.099999932805076e-05,383,0.0,0.0
2024-08-15 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.899999865097925e-05,3.899999865097925e-05,225,0.0,0.0
2024-08-16 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,231,0.0,0.0
2024-08-17 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7999998312443495e-05,3.7999998312443495e-05,124,0.0,0.0
2024-08-18 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,259,0.0,0.0
2024-08-19 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,53,0.0,0.0
2024-08-20 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,16,0.0,0.0
2024-08-21 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,262,0.0,0.0
2024-08-22 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.899999865097925e-05,3.899999865097925e-05,290,0.0,0.0
2024-08-23 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.7999998312443495e-05,4.199999966658652e-05,956,0.0,0.0
2024-08-24 00:00:00+00:00,4.199999966658652e-05,4.600000102072954e-05,4.199999966658652e-05,4.400000034365803e-05,244,0.0,0.0
2024-08-25 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,4.199999966658652e-05,4.3000000005122274e-05,185,0.0,0.0
2024-08-26 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.9999998989515007e-05,4.099999932805076e-05,257,0.0,0.0
2024-08-27 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.600000127335079e-05,3.7000001611886546e-05,572,0.0,0.0
2024-08-28 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.600000127335079e-05,269,0.0,0.0
2024-08-29 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7000001611886546e-05,219,0.0,0.0
2024-08-30 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7999998312443495e-05,198,0.0,0.0
2024-08-31 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.600000127335079e-05,3.600000127335079e-05,640,0.0,0.0
2024-09-01 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.300000025774352e-05,3.400000059627928e-05,187,0.0,0.0
2024-09-02 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.400000059627928e-05,151,0.0,0.0
2024-09-03 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.199999991920777e-05,115,0.0,0.0
2024-09-04 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,139,0.0,0.0
2024-09-05 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9999999242136255e-05,2.9999999242136255e-05,419,0.0,0.0
2024-09-06 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.9000000722589903e-05,36,0.0,0.0
2024-09-07 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9999999242136255e-05,15,0.0,0.0
2024-09-08 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9999999242136255e-05,109,0.0,0.0
2024-09-09 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.9999999242136255e-05,3.099999958067201e-05,100,0.0,0.0
2024-09-10 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,207,0.0,0.0
2024-09-11 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9999999242136255e-05,248,0.0,0.0
2024-09-12 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.9999999242136255e-05,2.9999999242136255e-05,317,0.0,0.0
2024-09-13 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9000000722589903e-05,376,0.0,0.0
2024-09-14 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,270,0.0,0.0
2024-09-15 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,1119,0.0,0.0
2024-09-16 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,602,0.0,0.0
2024-09-17 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.700000004551839e-05,179,0.0,0.0
2024-09-18 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,46,0.0,0.0
2024-09-19 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.700000004551839e-05,2.8000000384054147e-05,299,0.0,0.0
2024-09-20 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.8000000384054147e-05,230,0.0,0.0
2024-09-21 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.8000000384054147e-05,497,0.0,0.0
2024-09-22 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,305,0.0,0.0
2024-09-23 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,723,0.0,0.0
2024-09-24 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.700000004551839e-05,179,0.0,0.0
2024-09-25 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,231,0.0,0.0
2024-09-26 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.700000004551839e-05,216,0.0,0.0
2024-09-27 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.700000004551839e-05,168,0.0,0.0
2024-09-28 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,126,0.0,0.0
2024-09-29 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.5999999706982635e-05,531,0.0,0.0
2024-09-30 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.4000000848900527e-05,116,0.0,0.0
2024-10-01 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.099999983329326e-05,2.2000000171829015e-05,184,0.0,0.0
2024-10-02 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,365,0.0,0.0
2024-10-03 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,621,0.0,0.0
2024-10-04 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,99,0.0,0.0
2024-10-05 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,1678,0.0,0.0
2024-10-06 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,231,0.0,0.0
2024-10-07 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,131,0.0,0.0
2024-10-08 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,101,0.0,0.0
2024-10-09 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,710,0.0,0.0
2024-10-10 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,142,0.0,0.0
2024-10-11 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,142,0.0,0.0
2024-10-12 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,225,0.0,0.0
2024-10-13 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,579,0.0,0.0
2024-10-14 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,2.099999983329326e-05,2.2000000171829015e-05,378,0.0,0.0
2024-10-15 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,290,0.0,0.0
2024-10-16 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,189,0.0,0.0
2024-10-17 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,122,0.0,0.0
2024-10-18 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,156,0.0,0.0
2024-10-19 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,162,0.0,0.0
2024-10-20 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,2.099999983329326e-05,818,0.0,0.0
2024-10-21 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,259,0.0,0.0
2024-10-22 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,249,0.0,0.0
2024-10-23 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,68,0.0,0.0
2024-10-24 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,629,0.0,0.0
2024-10-25 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,73,0.0,0.0
2024-10-26 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,71,0.0,0.0
2024-10-27 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,128,0.0,0.0
2024-10-28 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,122,0.0,0.0
