Lag,BTC,ETH,LTC,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
11,0.82594270930246,0.8004042662231836,0.6211134048873088,0.003541936777615506,0.07809843610899649,0.9112947369871549,0.6588644630253451,0.07908557890728941,0.1387405117024357,0.5405325009755078,0.07370939166582322,0.15658340870036275,0.11400046708860676,0.302698867312689,0.2913698744945477,0.2392518932093259,0.4153579746094652,0.39980526361447294,0.35314789923097395,0.6885538211796862,0.611647713712969,0.23001907051487708,0.012291162049305134,0.34703836667520993,0.017606389049128326,0.20034669996151866,0.7370932143580677,0.018115109089585222,0.48281493438144873,0.7454623573440013,0.24931488581127695
12,0.8317883015948155,0.7834102481630859,0.6930991132438138,0.006106364189086543,0.11197977233092712,0.6825655875129496,0.7243285458508533,0.12619244562491916,0.20751133526367688,0.5656720516203753,0.07612280697528256,0.2369159512366572,0.15944034809887872,0.4300086784077658,0.3221467962591648,0.21588086340816953,0.46840542021971243,0.11873887383509751,0.3803174777955922,0.6402982557362,0.4468048557575933,0.2830885843250884,0.017729738859198606,0.28720128791674693,0.033552166882825404,0.2593255397427584,0.7804605049988356,0.014759627630526139,0.5964379433186773,0.7968028654290021,0.32311807617146354
13,0.6459631338339873,0.7608670697863,0.4913065658544564,0.01114820962124478,0.13319663816713231,0.3022459469513634,0.6797793036842491,0.12946811115332094,0.05969709682338889,0.5519722497769102,0.1560265801725171,0.09319281380236065,0.04471976199771666,0.5089977494524959,0.35106550024933625,0.26010798849311545,0.5315420950806184,0.0147896598150708,0.359474194377081,0.41877942483711206,0.30185594885392414,0.324356007869955,0.0056515879383539774,0.3440347847984934,0.00010819946117263976,0.04393310517780975,0.6774604946378626,0.008319426876406018,0.4510727490136973,0.7544475622505933,0.39079617190627075
14,0.519582207676012,0.7542198153613089,0.5003824397209606,0.011725617237257728,0.19885861007207362,0.2378045788269419,0.7081721626761855,0.17634031514760404,0.07795243023789707,0.42414973474901535,0.13937735947079136,0.11468912771808787,0.06308066407875616,0.6158632986322465,0.4156005240300118,0.2760372365536174,0.5858146357083462,0.034047058173279174,0.23646032395259078,0.5004158690189646,0.11758354516182414,0.3538476955515176,0.005513792425161973,0.3191894160796373,2.3377427191305275e-06,0.06552538732078472,0.5007242126696452,0.015444387288975679,0.46318261679741,0.47437081113670687,0.47420940242573395
15,0.36812075854112497,0.7438256137298509,0.5445508665008483,0.011435656971319794,0.2509396710376419,0.3630485526741032,0.7739231023757952,0.014983159762858599,0.09745928761680124,0.4471327413383966,0.1895386826539034,0.1239072273956984,0.0916549511258978,0.6428793335217475,0.20554278033290013,0.11333351143811002,0.6068884190085687,0.05798276223955445,0.14367951823634387,0.4855001861693702,0.20543564601292397,0.3970284056466943,0.005840669775669588,0.1632912448951838,5.668792404867154e-06,0.0810123571728268,0.545751814056136,0.02190447491595472,0.5443662635470845,0.4960767388689048,0.5255658430436884
16,0.3529135222538417,0.6049262244600495,0.6000007023992718,0.011211336574121138,0.3592306212279056,0.3289976587567536,0.5193608820939168,0.017409377017686967,0.13112951221156338,0.5188031499814331,0.1864400147009769,0.011719199234164337,0.12148080253244707,0.4971088609659017,0.1555760895867163,0.08254878468691466,0.5401291481254284,0.05772907046948853,0.1037436512182103,0.3458867106482921,0.2801423344591376,0.047314545614448984,0.00842193397845496,0.1560375356262115,6.008630047393997e-06,0.08266373065371974,0.44839042875289076,0.003908010241843943,0.6139647607293913,0.5443643216758676,0.602342147432466
17,0.39536561034153167,0.6505829253286324,0.5544199967520435,0.014575310067716686,0.4100891070772166,0.32115939366216223,0.5792778935877383,0.023650301754276366,0.09983302422292514,0.4989401024857867,0.191124912799437,0.0175628667826925,0.138498154931507,0.44237534568711046,0.18145606985369958,0.07722235612097486,0.5407882553927945,0.08833382472912304,0.1357489436783307,0.26482697077387046,0.2195267806860486,0.049443290635137735,0.0132212060268374,0.15190578536687907,1.8243375611930632e-05,0.06577467735059608,0.5146043096094691,0.004351845511918773,0.6301369587428798,0.6164646037522656,0.46528670983636555
18,0.48745573826282795,0.6000937279627561,0.3991417687096936,0.021128222420145573,0.4525257218683556,0.2132853743848798,0.5879314210047932,0.028293809434891508,0.11001449065561941,0.270449935640358,0.0945515247092059,0.009129018453600769,0.06584622057690938,0.476673914052675,0.15084458428073005,0.10211322232772517,0.40625069998946184,0.08627597992299857,0.18331978470351856,0.2999139673012902,0.13519335276785963,0.0690201950764971,0.004695506637207222,0.16474506957500556,4.440654092405276e-05,0.08953025656451909,0.41368408435917936,0.006587939412593645,0.6941146565286741,0.4597269327121316,0.4437384294254359
19,0.47183662186306097,0.6566346093767237,0.3447876982244959,0.02250379075295554,0.44381260834669367,0.14852934653141725,0.6079771309693318,0.024016401403275704,0.07179884735826063,0.2764047462736311,0.12050232475946338,0.009641616787020125,0.016189444279802952,0.5139159080111988,0.02447819284854668,0.0988945553000385,0.35817884012057294,0.08114568580208885,0.12240590928780985,0.305361042154661,0.02367419108399091,0.007826774239106136,0.005593283914197442,0.21871574244450054,0.0006001289012887664,0.09910814914498091,0.4499177149109328,0.00954632592485911,0.771769844654337,0.462634991242475,0.07408383470894234
20,0.5212223494508187,0.7125503741888464,0.3881098280607143,0.020266145600736078,0.5011747140130314,0.17390247247420668,0.516087787768029,0.022420569108805983,0.04817853988921917,0.3361041442453134,0.11592828872834815,3.8082910268596045e-07,0.004255432282276162,0.5236288727152946,0.035517362534527724,0.08327595117208185,0.42957307322832267,0.09742007313285098,0.1793427764999203,0.17133295032491228,0.012309894008441239,0.004751206297116059,0.006695480550659013,0.19559498353059385,0.0011095117686831537,0.1266313044340319,0.35418339496584267,0.010786411049289908,0.6568569734896423,0.3051177053335105,0.06624031989234307
21,0.43986548718409896,0.7171577097354842,0.3398221283879112,0.025681739464152604,0.6424792672256696,0.2147986587051424,0.3476078661721674,0.01860346764512703,0.06116618183130269,0.37460499097131106,0.04213209798016447,1.001037009818458e-06,0.004769392885892545,0.4578622171267212,0.037358429539730925,0.08977684415152071,0.4373143137507298,0.10343038775293918,0.11900447422853531,0.13169211502017397,0.014009365458476962,0.005637313241461422,0.006894149177116351,0.1763299224224546,0.0003265028051148933,0.12886123178180972,0.3918091203209638,0.0104105792804624,0.7163668735706721,0.32696060327365545,0.0948698286531172
22,0.42507868602347393,0.75832358438446,0.41002336455637506,0.03467136519483773,0.5572548736669083,0.265198240581059,0.3414987571594335,0.021742718219470526,0.07100162720314851,0.3481516586706905,0.044590675601472424,1.8645836061688827e-07,0.006385730918113505,0.3761388849740214,0.015081452318323524,0.07487700498531583,0.48126553198122,0.12590834013423582,0.15438088781977896,0.13444100768293832,0.0003413769277559689,0.007456416335869462,0.010722415033980097,0.20894305056811543,0.00035462841784233523,0.1566707019783705,0.44553215686614456,0.015674917666006902,0.7468482532505395,0.3484901485114117,0.11115687006724732
23,0.5895340726277531,0.8128665396748543,0.35121263199227176,0.04418099421792977,0.6123878217303556,0.20462523784465403,0.4220419646500943,0.0331326104782807,0.032751993788810475,0.2886817886678586,0.03173436496560024,1.378226565137913e-07,0.005146392816276107,0.2152432938841919,0.011795706388148038,0.14522988847430304,0.496038424483192,0.09343982014359635,0.1894670256097481,0.177762346965348,9.621351812203242e-05,0.003723444977584156,0.016060272675288607,0.26606123994998665,0.001299115220161879,0.11909657194848844,0.535575697738548,0.0127267264197889,0.7824378056122585,0.20161468867524654,0.05727208746018901
24,0.4342899844462339,0.8674139737080669,0.3255230156449324,0.02213485174922102,0.685583258927956,0.08355201905628123,0.48341613152913965,0.04440341801084695,0.04481857943910047,0.3384597293551533,0.018681087123594967,2.0074133951247976e-07,0.00871356357110657,0.1777593507232086,0.014915466915223144,0.1160887670648726,0.29421826829396,0.02224788666407221,0.1180594938070453,0.22073106644702273,1.9961102322535045e-05,0.004456057324752377,0.01252271571901654,0.2648196617747957,0.0021142530667324646,0.10017103050768995,0.43543673234352004,0.01901353458809833,0.8060193545359692,0.2587490312266877,0.06586519986710222
25,0.26329670187679066,0.5795161265172428,0.33677661383748003,0.019301771284414036,0.7656435531672631,0.048406447007540876,0.33103255896940004,0.051731463421886226,0.030918740404332803,0.3339835552707546,0.015420395679324201,1.588570795256362e-07,0.007572063643913247,0.2681665849955864,0.007109109685454153,0.0652339948542907,0.2688713826988991,0.0187710140833476,0.11405846554981078,0.16378835417737886,4.0350532124800316e-07,0.002829234175152826,0.012232845487344032,0.32348642833250557,0.0009261259002381256,0.07670564384976183,0.3713556475348289,0.000955374872039021,0.8318912084148968,0.12498987069069598,0.07246995295920414
26,0.25303093291010276,0.522979976167718,0.37562924941984477,0.025600310812859402,0.7329660835894354,0.012347104317229596,0.38651870953636486,0.058170351081600805,0.037226889039225684,0.38707645726256296,0.020143352177817517,2.484738461058476e-07,0.00836411916271513,0.313548385900708,0.008195075157863335,0.057073291967865564,0.3072603709454525,0.02419638699982354,0.18220121303989698,0.19064139127340168,3.220713715496634e-07,0.003892757803514476,0.014378558332047407,0.3128271267215221,0.0006113055427454049,0.06677134843009333,0.30171515909228136,0.001213063095901717,0.8533574791058651,0.16001907840819377,0.05524660227739098
27,0.24979611590995776,0.31292227865753636,0.4032834956753431,0.024007817650161304,0.7730114983838574,0.007621443544645639,0.40398066649090575,0.07234293292136273,0.03679628049883642,0.35419803064673516,0.026945123599275242,2.617356182014308e-07,0.008940468314380428,0.37473536010936465,0.008368429841331545,0.039485895653059884,0.33906425466649665,0.028588844970787997,0.1923759482239931,0.15127599188335672,4.6292316534367554e-17,0.005235998490711507,0.018376161170187665,0.3258936161278717,0.005125877533386257,0.08293755429626547,0.31870375183390826,0.0017238378589409403,0.8709149935296386,0.15643333651728236,0.010798882143688637
28,0.23018702800610397,0.38785980353459043,0.4693563216940553,0.0320176461054736,0.7074417180640378,0.0032383651187724064,0.47286255851866676,0.08197864540431189,0.03213105376154557,0.36253186252580205,0.00815992532386092,5.300276471392435e-07,0.004141410598080702,0.38406735632087147,0.0075756020610619175,0.03217529103427911,0.3569671099406669,0.013336475498349713,0.1906988580044213,0.09848955400556703,7.034143692010771e-21,0.0057165632801283355,0.026577931099000168,0.37468264136065077,0.008682477775378668,0.07971385081992477,0.338726460548271,0.0024290923706937976,0.8635282911252875,0.12142058855834528,0.013929168500358765
29,0.21336968901532694,0.2927271333755515,0.42618034485011635,0.012783939111603177,0.49256772263352366,0.002796552789043634,0.12293914023875473,0.023854766868547962,0.016391926006553887,0.25183429627040105,0.00028657164270205743,6.170523127481648e-07,0.0009832206767768552,0.24535178672112862,0.005546715694781601,0.03861814484166437,0.11475268245353715,0.0024442970166118146,0.21423983637687896,0.03865490230250771,3.0788765957883984e-31,0.0032605630504393616,0.02761589710139243,0.07157602522049913,0.013763595806606452,0.07103664583399573,0.1592543747345669,0.0016513537457921081,0.8386423291332269,0.09022683477228821,0.011117999620819243
30,0.21287278525806214,0.20812126209872217,0.3146938862289541,0.004434645828781766,0.5102933935268147,0.0018469987473490707,0.1546392710285509,0.0026464107774039547,0.0022400596034287817,0.28025977711956696,0.0003863083647105034,9.124408167423831e-07,0.0008260509214583016,0.2764360973171494,0.0048900751271326185,0.02357801338853919,0.07227542796343739,0.0010906097844308907,0.29891259913202695,0.02877989802099104,7.975288965426991e-43,0.0033229395781131247,0.03516503310538881,0.07297557857016154,0.013453867519530689,0.08884904062341437,0.06743688454089818,0.001961434424219942,0.7559399602118888,0.00426325477073223,0.002247651959596556
