Lag,BTC,ETH,LTC,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
11,2.1143987706229374e-05,9.74746474043917e-06,6.454106739514103e-06,0.03346889982536813,0.613900402390873,0.5496792385610862,0.00738115924777982,0.737146454278182,0.0004602792896211692,0.03011386256697682,0.07221149147853874,0.0065160888554359085,4.0973987767079175e-07,0.026824648036369463,0.2793235682671484,0.1263473385570886,0.8534398374385224,0.05554686241617017,0.622813429258291,4.9166004332020626e-05,0.4167707984614753,0.017158209558541568,0.01579554476802185,0.10479562570716412,0.45324624954698056,0.23823610341175594,0.14749339107847487,0.034829970390442326,0.004309307442356489,0.0031936912918744103,0.005515779006264931
12,3.302536116692459e-05,3.94866797346791e-06,9.534289540169078e-06,0.05230459407712782,0.580890803781609,0.3800903358728749,0.005756602473725673,0.8064701363894635,0.00014814891218416817,0.042666292478020805,0.10377174735134417,0.0037940981562657574,3.738639779510924e-07,0.02899956863728121,0.21134164307313946,0.18607973985116402,0.5436724137735471,0.042395739145669006,0.7294331635358151,9.214239520010071e-05,0.2685015074574939,0.01630066368084166,0.017555689174904958,0.14759524088408946,0.490614497682207,0.1242572652436397,0.12441171153835105,0.052437923489672314,0.0018909505449480135,0.0013115647304032304,0.004306846397570585
13,6.410154015911541e-05,5.360619985199586e-06,1.2421699494158317e-05,0.04140465599030314,0.626043058767294,0.005870078215317437,0.008054651111628003,0.857304499401593,0.00025029526671494916,0.051808418015333826,0.11345371210901123,0.005501114764918818,8.329223402385244e-07,0.029853834711656122,0.2778914551632832,0.20565762869620746,0.6226707074683955,0.023527003939343646,0.768762863531075,0.0001772979875288434,0.011108442417243007,0.02176169758487232,0.009847575650208662,0.17631038437341204,0.48451932596822656,0.12276773256551167,0.16884165513098853,0.05307819064000654,0.0025907031259364377,0.0022203144761772553,0.0070147321919085065
14,7.69953175465752e-05,1.0719860801503362e-05,2.0603872205340554e-05,0.04922374120199077,0.495584333079245,0.00126755067910072,0.011939501422873882,0.8957347745899962,0.00036655867468670685,0.061196826932110086,0.14634487810211444,0.008241792958431285,1.3253070700382346e-07,0.03698658457363664,0.35153420042218897,0.21844756526231457,0.5546507247847822,0.03977813813990756,0.8386835092797057,0.00029554376680258573,0.010438603508778179,0.019380805342395873,0.013278082424400334,0.1876919725856125,0.06337822817176737,0.09211500276394549,0.07702202543819318,0.07085375924935253,0.0027261090174012727,7.615390159806918e-05,0.010453635411244742
15,0.00014201694424869084,2.0482273065553237e-05,2.827109255429192e-05,0.06939508635872234,0.6523719513530608,0.005510958892702343,0.011456998931863652,0.11984301428471274,0.0005954202393031554,0.05008186536589989,0.13008791269537884,0.000996088399184413,9.091456103923389e-08,0.03513336422988439,0.18323446039006683,0.21648463395678227,0.6089689017744008,0.045682512992819176,0.8611556412574994,0.0005253488084015213,0.00868957885848376,0.00842720268969109,0.014456693523430661,0.08400581837496411,0.08093526993548773,0.12243742797579449,0.1030904477241067,0.09889928444251395,0.002501332224043057,0.00011195564336107445,0.00972659618351721
16,0.000253577708128442,3.962987013561697e-05,4.699353561200409e-05,0.09127811151991443,0.7158259982413284,0.005108510732770721,0.01337528972311673,0.1311716320833871,0.0005356938229128506,0.054136381469901594,0.1271738245980267,0.0005980074838677888,8.282701227241818e-08,0.047393052706487616,0.13927772053532522,0.2658551370550515,0.6684739781736826,0.03870167431308567,0.9065588261596261,0.0008682081077568603,0.010725376015566723,0.0053661527049446225,0.014820908779773984,0.10943442173029726,0.11687823553461277,0.15460360163341214,0.056763671945538094,0.05708181637971382,0.003736260583095002,0.00014612586867010247,0.011309991551907487
17,0.00014601179615778456,1.0144783162710318e-05,7.280550095865108e-06,0.08787964062396549,0.780296044996871,0.00557115840265519,0.006195223625771037,0.06525347810580324,0.000653324842377679,0.07600358170121929,0.011740018253172932,0.0007764479064784302,7.940732381229618e-08,0.017587797533481633,0.15479064195859116,0.3018970983050162,0.7210872790799066,0.04899881327135069,0.9255449787453315,0.00019378776728886873,0.005940823239400439,0.002207426168553456,0.008497086388648798,0.03123118821074839,0.1261021860846393,0.19200204421168673,0.061800791391704635,0.014174223936326636,0.002465923051476985,0.00017108958639373083,0.006583526075306997
18,0.00022744665025111466,1.3026823103422104e-05,1.0821226264690617e-05,0.11235013979245752,0.8039464659332098,0.00275153943243621,0.010235792300744891,0.09429928609139045,0.0012403590509940804,0.05472741851391334,0.01594801639232681,0.00045740602667716703,9.279281759149647e-08,0.02881412719757567,0.19833843929363545,0.35920665869513535,0.7647408755328132,0.05101998923301682,0.5088563282304894,0.00030621227681822875,0.0037336303889223678,0.0034061534324234984,0.011255543558735218,0.049602247239189504,0.030557230850366154,0.21275294806159545,0.08399249740217749,0.019950981237508176,0.0036976932496306423,0.00028095519906364013,0.010485140859701708
19,0.0003753299408361936,1.650606864499418e-05,2.641214318508589e-05,0.056193948862380584,0.8237977206792804,0.0039017271967978938,0.01410062571625934,0.05783917066417434,0.0014729772381584304,0.07672375962868262,0.014850050223434982,0.0007487329543251293,1.50733370384309e-07,0.03295883704015128,0.2464987738908514,0.4053522651980229,0.7970877132331264,0.06766172104489668,0.7281769061113962,0.0004743047298093685,0.000844206711054788,0.00353348043792583,0.01162846620321848,0.05492332322801136,0.03267814489726186,0.253338053497168,0.0768207152102259,0.03204247595002079,0.002055603844937835,0.00042102920306092025,0.0150215231959006
20,0.00034812435886813926,2.984352568464731e-05,1.2102239193324963e-05,0.0820058459597383,0.8651750563755851,0.0010658085499283781,0.01638615022138221,0.08533097931268975,0.0016409945847196412,0.0799841860057325,0.013511516125327189,6.571993326467404e-05,7.203204349809957e-08,0.04601040747242118,0.1624749120998073,0.47605855556677856,0.8156168083611137,0.0660246093847274,0.7792664300337495,0.0004428107158408579,4.903969874101286e-06,0.0032144461150041517,0.0070613469570013415,0.06361731357431417,0.0007291697539696914,0.2423053256107381,0.08783845170892152,0.042272892404192505,0.0023994945003952303,0.0005362601762617371,0.024957280843290904
21,0.00040516597009676933,4.50182227705195e-05,2.0735554589380337e-05,0.0494601473232557,0.8591768544733349,0.0017530021362778018,0.006139530729413511,0.015338901777436633,0.002531229993789783,0.0838055259121847,0.005362837032208454,2.853647049121376e-05,1.1604735607385488e-07,0.05834879019793946,0.1960979145542423,0.1057833682588395,0.7783677687366504,0.08536748186509142,0.7627875528146341,0.0006108785144711721,2.8684026627735686e-06,0.0016264822702383298,0.007576043999411987,0.0599996824459699,0.0007252352887931563,0.28183669522716126,0.07896255444530666,0.056025829718528965,0.0031881891024033303,0.0008547831063354615,0.021112755777117583
22,0.0003271353755613853,6.57813201621071e-05,3.1262562621678826e-05,0.042043624122852494,0.871857836493765,0.0022517491576401487,0.008910116859890417,0.021722965590763917,0.003336324118142318,0.10063492370392377,0.006849333941735695,3.367347202133894e-05,1.7632162789685998e-07,0.07522670022659073,0.18421030479726158,0.17549066888611492,0.8225128210997658,0.09862398795317241,0.8033575740361885,0.0009866726728637659,7.024947396870183e-07,0.0005135257319451502,0.010748279946798488,0.0787177684259079,0.0005011461859033275,0.33994284403535724,0.09959789926869632,0.06813015074246756,0.0045402459711228905,0.0010825222276037644,0.017885932526382372
23,0.0005993244577931,9.98918161322854e-05,2.4830046729750367e-05,0.04520135696753184,0.9022894820955732,0.007022217779773538,0.012446764686808722,0.02892807469008834,0.001624266434929551,0.11515395672582879,0.004548448556924099,2.3145666790452296e-05,7.111418670949282e-08,0.0746759132138142,0.22358818198002228,0.16690589557783778,0.8491694917042594,0.0760100171853884,0.9110619320602467,0.001450623038340482,2.7746749598464744e-12,0.000200555760027429,0.015472103209483733,0.0568756974262488,0.00096959917030335,0.43008568160254407,0.12093516756333172,0.0813307156862121,0.005127315371524966,0.0013018104248176975,0.021506913546356466
24,0.0004983560302778441,0.00010122204183505781,1.872846435014392e-05,0.056576688826603355,0.9203190680813105,0.008838256998758473,0.018845231108642915,0.036952415401001686,0.0020142305601488527,0.13813596351237803,0.0049553235048049316,9.683651034929363e-06,9.314447380578564e-08,0.041112602139044996,0.24240308147176182,0.20949251750632922,0.8067223379222435,0.08278697434512379,0.9307091985686208,0.0014944175621225781,1.7514674078969934e-15,0.00019929583908386757,0.013934053267455171,0.07499794445656709,0.001389286169283991,0.2268363708064886,0.1359746155550893,0.10489434024247006,0.006034646223774065,0.0014111957456927333,0.02029086190763513
25,0.0006431680556663053,7.539062323081291e-05,3.951110800805921e-05,0.07615692250024857,0.9121749920875805,0.00712305112661069,0.01391944046699639,0.035240452837762594,0.0022565014863498174,0.16320989968746275,0.005291844613388369,1.1722424574100987e-05,1.7303543643150877e-07,0.0652956425151237,0.27231387128626167,0.1819319594168605,0.6691070136843928,0.05519576322443054,0.9597131446912204,0.001992365253240618,7.573514639192075e-16,0.0003519966979000146,0.013286539783714305,0.0983928472415401,0.003505583999794815,0.1388473382880803,0.14069068913503371,0.023921149163873567,0.0056939970370288,0.00245061369308699,0.034427551502274036
26,0.000387859089796997,7.130306217252088e-05,2.512126954955951e-05,0.07947730622643631,0.9236347371971498,0.021452285239435747,0.002336512421808625,0.0469887088942121,0.0024373505975926408,0.1356930529266335,0.0018476375399338052,1.2019922318214791e-05,7.473488812900012e-08,0.08017361794759055,0.2937887995142227,0.2054378535368002,0.6893464235977498,0.06501762056280368,0.9690899260446054,0.002260640378099973,4.859835086179967e-28,0.0002738615173083934,0.015996831276263324,0.09541353657178338,0.00681221729162155,0.14564163058296048,0.16894103735892638,0.024673000799586613,0.005848489813820534,0.003329004773496936,0.04841355331480206
27,0.0006799702608272192,0.000134712957351741,4.600559292529968e-05,0.08558817098578314,0.9159003712941081,0.017123814350113183,0.0024506458385657455,0.05240768588816688,0.003539448681012198,0.1686590411162599,0.0028480279194572048,1.5216000187623435e-05,1.1087921954451922e-07,0.10364593375846587,0.3154572523358874,0.2690822377773615,0.7443832074966066,0.06447125926548004,0.9059521225778306,0.0035966236692647193,2.3052254073586587e-27,0.0003791436337808747,0.017827679197354195,0.11389455741446515,0.008163818193640773,0.18290356466517174,0.19089405593043743,0.03256500392754791,0.007573619773179306,0.004742090178734476,0.05456749124425675
28,0.0007916902065917143,9.848762370663503e-05,5.704473402856959e-05,0.09900089690414081,0.9041580163088578,0.02335974807075776,0.0020020851267311657,0.07192152063360087,0.002128001022533606,0.1621697408724822,0.004002856858815021,2.8404122239982982e-05,1.5732017147652583e-07,0.1278317507045941,0.23967635291223843,0.29408164493827865,0.7558622474740149,0.07131240697120059,0.854833089838015,0.0032225503944043887,1.4323742574868517e-43,0.000564595681316678,0.020993515228621938,0.14068057832131592,0.017264978375630853,0.20774727304800092,0.236477494472354,0.028942448333491272,0.008666560295662457,0.0033013966661278285,0.0688058192107234
29,0.0011083196029231313,8.385103215624412e-05,2.2440511263520027e-05,0.012071116213655067,0.9163664763827073,0.005161292388932419,0.0023181926942087722,0.0840566772494958,0.0010750350047900568,0.16324634931273316,0.004920449406763833,3.479584213185237e-05,4.661643918820671e-08,0.1302903287975037,0.30331822621850285,0.33911430081811095,0.6702169722878666,0.06528062566713684,0.7840354036411188,0.0005703026467184474,4.227420549092254e-60,0.0004212263428308074,0.02430291531280853,0.10734182369487018,0.018317267384493578,0.2488325629175856,0.23036393014385734,0.03925352806035839,0.006805792660466322,0.0020402536253644396,0.08482675937266268
30,0.001412102117167869,9.972466064940848e-05,3.4482790967432894e-05,0.014220434748707043,0.9236529984403885,0.007984639922922844,0.002966061348371448,0.06199732235409221,0.0012601913596353006,0.16442912686856284,0.004104961823398229,4.2311763850141195e-05,7.537380236886029e-08,0.15045542725328875,0.3248836424299489,0.3777464841228809,0.6765957991586045,0.054940447708776326,0.7651523540446302,0.0006342706956618541,3.295661444970822e-81,0.0005646491940015662,0.030651474316602593,0.11291360758121415,0.02728518999252301,0.2682638597623728,0.11162182522292234,0.043427804151766974,0.008600628654399716,0.0021914570006674795,0.04791584697590269
