Lag,BTC,ETH,LTC,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
1,0.28331916794034184,0.9521179151863334,0.38308648352390096,0.7682940543720307,0.2178022727585172,0.6872557685451248,0.20585044548164613,0.3912751623433024,0.6336729443886806,0.5163729808460886,0.8834519028412485,0.04659239744547047,0.36586557457953317,0.2973882745116767,0.04617753953899761,0.978682515440493,0.8705986004314558,0.5469381906762106,0.9913973260506778,0.19677867557915976,0.6418552973208922,0.6565125565350978,0.5604419336515081,0.7429114193914326,0.001242957934380387,0.4608195659682598,0.5931588327818293,0.7898746913992332,0.5949272625974826,0.6273220794467478,0.33108553862169915
2,0.5570533284936348,0.9285491594620918,0.4170133552137192,0.813337438584017,0.009022483975144574,0.4716310423320744,0.1458222124765244,0.7113793064552485,0.434898602517401,0.3324226861181896,0.2761858312335628,0.10544524334801968,0.5765348495324685,0.5734291970882689,0.023428124620691222,0.6475951206653723,0.43842929528145036,0.8532119121909465,0.9181106444869052,0.07595241849646629,0.8180971806291748,0.9193198526335222,0.8236711231754791,0.9420324850995436,0.006920634857489707,0.22038768530862485,0.7488836157170223,0.38107125309004847,0.8511184902826279,0.28810353311871434,0.5630593528529824
3,0.3134101338034158,0.963517874565383,0.6050740856723293,0.31547443054592705,0.021766548992357772,0.6343911816517964,0.25249882002837165,0.13317938047052888,0.60403962532192,0.09909140386924041,0.21187296009302561,0.18307102529055755,0.29529301462933716,0.4193525668109399,0.05726557979834108,0.24062132128165736,0.4414656790576583,0.6040360619958671,0.5615976771940816,0.1456561780822423,0.7171673374315369,0.8802567587421606,0.7429232434640931,0.8083391194973689,0.016868653572725434,0.30387324792752457,0.8907260575490877,0.4322728767197027,0.7881578844391253,0.30307817917641333,0.7205738549240266
4,0.4666914840253208,0.9948664379155847,0.39107577256893533,0.34028394443448734,0.03758259596091411,0.7237434433037604,0.29188909360290216,0.06434096941752494,0.2888294563461828,0.2269244464612011,0.3995886906666458,0.09253802993971304,0.06118205564564077,0.5508073056002993,0.07308782923803062,0.12104595264989877,0.5769491252478154,0.3369297681427398,0.6451561290578349,0.2841819705875678,0.7556633470672137,0.9611484200925181,0.7584414565699411,0.8649756662216544,0.010482623518143223,0.4124492582154694,0.834159340273519,0.4948049741652606,0.2783591463441706,0.5565900550046627,0.7485220333230048
5,0.28560658021434226,0.9965636700715991,0.2763894278862443,0.23649675005601398,0.08358081553379647,0.8301937541059725,0.3954118901830898,0.09052743386089333,0.371704978769425,0.28949769032581263,0.5306713508619813,0.036445553915327215,0.08778194059799364,0.4557365974327159,0.12534139283496248,0.11664002627045732,0.583068182965654,0.47630959118507377,0.529451839894541,0.4094439000382678,0.46519636220977834,0.9823502790578871,0.8124263126951308,0.8751052561134072,0.017111289486632396,0.356115025782119,0.5702912419461296,0.41017962002335145,0.36004344097396573,0.6746808948737766,0.09594558417966872
6,0.36940116909749643,0.8645821800884748,0.3682286520632671,0.10952203758581172,0.055302546542590814,0.9237923090719058,0.5217946691663842,0.13366462049666458,0.16081260106447148,0.3723404788385967,0.6303050545524649,0.07024604750312058,0.12055439423657954,0.47690491915223765,0.15954933376096503,0.1350032520081396,0.2742863188984904,0.6732987414155054,0.488259246741655,0.5431701708413486,0.572304567762079,0.9916039842057978,0.8057816840182193,0.9421276567486492,0.01637232639065819,0.26737509374836804,0.48915704824771866,0.4205528363975696,0.2518579560429951,0.45391853872821586,0.16324468903955788
7,0.45368597688941714,0.9086826252033773,0.42170112279441724,0.06900019225235565,0.05711244265481339,0.7052580854694508,0.6479432858427101,0.10564077031228349,0.16721144243951544,0.4419239070077524,0.4828654754578108,0.1002179091264604,0.16281879653138123,0.5808308328530241,0.2471760063607272,0.1349165518241373,0.37238434169628987,0.26622767270997844,0.374202624656655,0.6330596097712481,0.6355745987406155,0.287719627295878,0.7383070357913192,0.8866382925234692,0.004033716838062186,0.33169912047692396,0.5858878512199578,0.09406453304708848,0.3199928350017625,0.5573435368258344,0.17534378362036165
8,0.594895905846452,0.9390455493309235,0.48119355118581664,0.054286395552436646,0.07931168647234398,0.7588373980987119,0.7333406612796168,0.05773543277296419,0.19973173509677963,0.5176994493585779,0.46388722590769715,0.1123893919399838,0.1975186151029936,0.4533547803038661,0.25218637169688235,0.1319353765681385,0.31721999128501954,0.3307511292861012,0.3620235015303391,0.6625158017500304,0.5602734985625555,0.3246802053094742,0.43977863766929903,0.9175803576207552,0.006043272642901516,0.1806378615840183,0.5268346246137872,0.09646244080909934,0.27464474257635463,0.6013589369772058,0.14760233030637562
9,0.6833541632466886,0.9219247565882729,0.5510227825841378,0.0013904864813158388,0.06312498380738925,0.8126133109512843,0.7728297273159174,0.0735035604390238,0.26227616882851235,0.5545776639643405,0.1800383869852021,0.1539582320965354,0.26484890551207546,0.36400572853499785,0.27114786643557676,0.15135504088343943,0.4077503512658822,0.329113762365923,0.42690627671954856,0.6382542740031458,0.6234661400936481,0.14054944579218373,0.13794413217687956,0.6694689107276541,0.007251888670723498,0.2743229446018706,0.6091828690037615,0.014843067215877996,0.31700114256960077,0.6947817680200687,0.16783102335798455
10,0.7645240555873329,0.7215695931061903,0.6327864510776391,0.002192238586504049,0.06431791513627891,0.8825184986738369,0.5501271660810233,0.06049630659262699,0.3412793995910486,0.5304930884815319,0.2467062450518945,0.21736448537104652,0.09945576229604298,0.40622313898283774,0.3345470254543815,0.19694374911969698,0.4295303556346889,0.37852577992998127,0.44846643355050453,0.7212871660836507,0.6328546830808162,0.1958369606394715,0.10002954524450856,0.7202975432490746,0.007446531654790091,0.14974432324692205,0.6824629752023876,0.011622815772785913,0.4083694276219517,0.7596922503090443,0.22564711393766756
