Lag,BTC,ETH,LTC,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
1,0.019775733389785402,0.487411934684272,0.9949143287724131,0.0724670935144847,0.1622794606292564,0.6107267503178696,0.920824539665193,0.41213024709035495,0.6203931879899075,0.6478343152395865,0.37447542881951756,0.25775672568105223,0.5215613292870673,0.8894679848096307,0.3408625028840163,0.10945397243080553,0.09714593100261762,0.38134306014811037,0.9906433547442117,0.25541607525164045,0.6077289143899918,0.2344065888525549,5.763349256332895e-17,0.24712902935592468,0.0006637691120565793,0.27098803378011177,0.6906715121314237,0.8961860968365704,0.7034287995641496,0.3709599094770599,0.781413906429547
2,0.010584116406130367,0.42781197969179363,0.9104485370059643,0.1987889231774718,0.16871030602057133,0.6772441836396677,0.8359263701447359,0.12441820505870917,0.6185466045990946,0.756135407892425,0.02100610775413257,0.6291261281893546,0.26198195409224656,0.45224630662177867,0.12546792826630615,0.2608840104583823,0.2006222585517679,0.8416353954773222,0.22789479194497944,0.3687805898918299,0.7473709795788235,0.3383586110698256,3.3746267672826318e-12,0.5235994231390784,0.0017429525860144113,0.0931052677757442,0.792152763535874,0.6587996503247731,0.7528973142258171,0.03860969113054362,0.9871307588106443
3,0.0179663852394266,0.560866549446857,0.9699776140563184,0.14853632017293492,0.2349817354468768,0.8684367101328087,0.9447431415519458,0.2487517395404286,0.7696265106291634,0.08770130126145011,0.07150487391926533,0.4060521808997003,0.29641138477228895,0.38420612160158724,0.2502334908862189,0.25880559013989196,0.3355326186211565,0.49713533746476435,0.42849234616594567,0.17553502047284608,0.9165400368191297,0.5308859850050711,2.7692717382682464e-13,0.3053227883083319,0.003904788098151096,0.10254400350199461,0.8632409306843287,0.8211301225191665,0.7333747626759538,0.0913874607918381,0.8164128625276059
4,0.03358830292204482,0.26637511208559983,0.9497918194153451,0.15662757354870638,0.08008892490171722,0.9201241726222009,0.6809795175616031,0.4145100410197091,0.9563872579532035,0.44691692172411634,0.14880977916748056,0.4051337026224848,0.4671079829975441,0.5091727621111456,0.3620152360067219,0.26058822785706154,0.601971131023199,0.7832195652813337,0.4443250445796798,0.00986473854392532,0.8793876984248433,0.14819839422489733,9.733741945196108e-15,0.49773433710838944,2.57135414266847e-05,0.005287407015490562,0.7249339317375811,0.4572864449483761,0.9123592261770138,0.21600515878102894,0.038588653181940526
5,0.052542751948045856,0.3912905387638159,0.9793111842718535,0.21840309301566868,0.08296276374077054,0.956729525149692,0.8095868410389608,0.478235482966589,0.5447722820496741,0.36990616458943165,0.2215645947784405,0.45595320278722307,0.38327557694265224,0.5847868255814832,0.46396326641067887,0.39297833947251154,0.7928169625374841,0.7674776109926001,0.28434359374464113,0.010748061106695126,0.9409296153370033,0.08996031781104766,9.547281114541703e-14,0.43984295198189194,2.5918988817294157e-05,0.009672078770683476,0.5191148748484715,0.5347364342815553,0.8761041208866204,0.3406577957603582,0.07827032142741475
6,0.08903225791631983,0.5409005638755007,0.9761836485805537,0.05492597787481686,0.129364081143006,0.9820928210468012,0.8791415000700166,0.5865281937336677,0.5947687082547017,0.47743414477795787,0.29670282985933577,0.42740607334873093,0.4651799201123342,0.5097762759634652,0.5635601019981256,0.2725361194299915,0.7496229113753312,0.6986879091500211,0.22208998972579727,0.01804284701894588,0.9318477818786602,0.13672557342595315,9.039672374924397e-14,0.546802848795539,4.150626600841572e-05,0.022408067475527045,0.49774628237851626,0.5545666358893004,0.486162743353059,0.4075977168933733,0.1129804813239977
7,0.06767664315206352,0.6394821384658556,0.9084361232727606,0.07427345045241837,0.15711533738754616,0.9816490619203901,0.9192272406386093,0.3222859162713176,0.6344028824178127,0.40958035900633155,0.23668933455071778,0.5278528521972687,0.5594674582304411,0.5770022910612912,0.5521289994770964,0.27618186044006887,0.8329132085734425,0.7715341620629292,0.1645371746231123,0.016322583965599026,0.794450806726591,0.030504849590649013,3.0045614032848984e-13,0.628396256975421,7.382833727998177e-05,0.021115702455356936,0.5816331628700497,0.5506462405617794,0.5586127657688889,0.3889490352087424,0.15064027992022988
8,0.03170736807934392,0.7814267657456575,0.8590436838389856,0.11112881454890887,0.08127034532184035,0.9862090038779244,0.9511556155378184,0.475861534187606,0.736293647017566,0.4872900053845193,0.3228880196948128,0.6580384836821873,0.4296180555311645,0.6122560072216847,0.5800560419711018,0.3729297587250936,0.862891179041216,0.6725097533388396,0.07708412621976976,0.023480865313794178,0.7041724461506751,0.05910088554947478,9.042313929785686e-13,0.656187434610949,8.462825328864581e-05,0.02967658818576696,0.6443439088008874,0.49829246857109,0.6810313890095623,0.5128764844637348,0.12888080683636355
9,0.049019701855990326,0.8588491390440701,0.8670484777357084,0.00805372352150648,0.09185084255451745,0.9940631032990156,0.943633320769544,0.47780983800268517,0.5143337851854981,0.6007430343698872,0.17318337465185055,0.7548905352449877,0.2239355059509405,0.6622529115590117,0.6758348647166992,0.4526964076091077,0.6630430668301458,0.7437830916485568,0.09703043843874525,0.02800131101359744,0.8689725386702608,0.03497943719052445,2.5917827444778465e-12,0.32608455696954186,6.060065546472345e-05,0.009617510488483822,0.6992120327585032,0.26171878532761267,0.7733740018456483,0.6073346461220717,0.18325980174192455
10,0.06686653715333267,0.8996602805044678,0.8837235590874448,0.010122752257442413,0.0965176791864659,0.9966050698929366,0.9605256815418692,0.5668745787551022,0.6027611155085908,0.6032054409245369,0.2148146304998214,0.6538349978979222,0.2913496634084393,0.43040107330918376,0.7610894361408009,0.3533814936847819,0.2651206332210202,0.7709539168915231,0.14205465348654153,0.032480377126461644,0.8165532854591927,0.04938191937554605,7.0093020293505625e-12,0.3424978209207521,2.5247313377983865e-05,0.003413339848988004,0.7762259529559079,0.3324264926194523,0.7990746030331848,0.6905939911266225,0.21144122590950404
