TIMESTAMP,QBX_OPEN_PRICE_USD,QBX_HIGH_PRICE_USD,QBX_LOW_PRICE_USD,QBX_CLOSE_PRICE_USD,QBX_VOLUME_USD,QBX_DIVIDENDS_USD,QBX_STOCK_SPLITS_USD
2019-07-18 00:00:00+00:00,0.0066639999859035015,0.0067460001446306705,0.005760000087320805,0.0058200000785291195,387,0.0,0.0
2019-07-19 00:00:00+00:00,0.0058200000785291195,0.006804000120609999,0.005772999953478575,0.006612000055611134,4860,0.0,0.0
2019-07-20 00:00:00+00:00,0.006612000055611134,0.0071319998241961,0.0046640001237392426,0.006328000221401453,46136,0.0,0.0
2019-07-21 00:00:00+00:00,0.006328000221401453,0.007085000164806843,0.004600999876856804,0.0053400001488626,64832,0.0,0.0
2019-07-22 00:00:00+00:00,0.005338999908417463,0.007135000079870224,0.004852000158280134,0.006525000091642141,55581,0.0,0.0
2019-07-23 00:00:00+00:00,0.006521999835968018,0.00674099987372756,0.004964000079780817,0.006399000063538551,52028,0.0,0.0
2019-07-24 00:00:00+00:00,0.006399000063538551,0.006409999914467335,0.004654999822378159,0.005559000186622143,50949,0.0,0.0
2019-07-25 00:00:00+00:00,0.005566000007092953,0.005623000208288431,0.004681999795138836,0.005481000058352947,50547,0.0,0.0
2019-07-26 00:00:00+00:00,0.0054790000431239605,0.0054790000431239605,0.004298000130802393,0.005413000006228685,51289,0.0,0.0
2019-07-27 00:00:00+00:00,0.005413000006228685,0.00548599986359477,0.00279000005684793,0.004875000100582838,51290,0.0,0.0
2019-07-28 00:00:00+00:00,0.004875000100582838,0.0048790001310408115,0.0028280001133680344,0.004813999868929386,51328,0.0,0.0
2019-07-29 00:00:00+00:00,0.004815000109374523,0.004821000155061483,0.0027409999165683985,0.002756000030785799,54075,0.0,0.0
2019-07-30 00:00:00+00:00,0.0027570000384002924,0.004488999955356121,0.0026950000319629908,0.0028260000981390476,50606,0.0,0.0
2019-07-31 00:00:00+00:00,0.002830999903380871,0.003160000080242753,0.0027310000732541084,0.0029009999707341194,50372,0.0,0.0
2019-08-01 00:00:00+00:00,0.002901999978348613,0.002993999980390072,0.0020459999796003103,0.002948000095784664,51889,0.0,0.0
2019-08-02 00:00:00+00:00,0.0029490001033991575,0.002950000111013651,0.0017579999985173345,0.0020200000144541264,51480,0.0,0.0
2019-08-03 00:00:00+00:00,0.0020200000144541264,0.002555999904870987,0.0018060000147670507,0.0018159999744966626,51804,0.0,0.0
2019-08-04 00:00:00+00:00,0.0018149999668821692,0.001917000045068562,0.0017810000572353601,0.0017930000321939588,50850,0.0,0.0
2019-08-05 00:00:00+00:00,0.0017940000398084521,0.0018749999580904841,0.0017900000093504786,0.0018339999951422215,51272,0.0,0.0
2019-08-06 00:00:00+00:00,0.0018350000027567148,0.0028880001045763493,0.0018319999799132347,0.0018779999809339643,50280,0.0,0.0
2019-08-07 00:00:00+00:00,0.001879999996162951,0.002363000065088272,0.001854000031016767,0.0019859999883919954,51324,0.0,0.0
2019-08-08 00:00:00+00:00,0.0019859999883919954,0.0023819999769330025,0.0019680000841617584,0.0023109999019652605,50991,0.0,0.0
2019-08-09 00:00:00+00:00,0.002309999894350767,0.002328000031411648,0.0007740000146441162,0.0021009999327361584,51417,0.0,0.0
2019-08-10 00:00:00+00:00,0.0021009999327361584,0.0021039999555796385,0.0013139999937266111,0.0017810000572353601,53885,0.0,0.0
2019-08-11 00:00:00+00:00,0.0017810000572353601,0.002061000093817711,0.0014029999729245901,0.0020580000709742308,50887,0.0,0.0
2019-08-12 00:00:00+00:00,0.0020600000862032175,0.002265000017359853,0.0016479999758303165,0.002065999899059534,51122,0.0,0.0
2019-08-13 00:00:00+00:00,0.002065999899059534,0.0022360000293701887,0.00164899998344481,0.002179000061005354,50688,0.0,0.0
2019-08-14 00:00:00+00:00,0.002179000061005354,0.0021800000686198473,0.0016009999671950936,0.0020039998926222324,50956,0.0,0.0
2019-08-15 00:00:00+00:00,0.0020039998926222324,0.002085000043734908,0.001955999992787838,0.0020749999675899744,51048,0.0,0.0
2019-08-16 00:00:00+00:00,0.0020759999752044678,0.0020779999904334545,0.0016289999475702643,0.001630999962799251,49986,0.0,0.0
2019-08-17 00:00:00+00:00,0.0016319999704137444,0.0020439999643713236,0.0016110000433400273,0.0016270000487565994,50935,0.0,0.0
2019-08-18 00:00:00+00:00,0.0016280000563710928,0.002050000010058284,0.001610000035725534,0.0016530000139027834,51780,0.0,0.0
2019-08-19 00:00:00+00:00,0.0016540000215172768,0.001986999996006489,0.0015670000575482845,0.0015849999617785215,36043,0.0,0.0
2019-08-20 00:00:00+00:00,0.0015849999617785215,0.0017049999441951513,0.0011409999569877982,0.0012130000395700336,50565,0.0,0.0
2019-08-21 00:00:00+00:00,0.0012130000395700336,0.0015350000467151403,0.0010740000288933516,0.0015300000086426735,50629,0.0,0.0
2019-08-22 00:00:00+00:00,0.0015290000010281801,0.0015480000292882323,0.0010789999505504966,0.0013000000035390258,38310,0.0,0.0
2019-08-23 00:00:00+00:00,0.0013000000035390258,0.0014949999749660492,0.0011419999646022916,0.001491999952122569,8823,0.0,0.0
2019-08-24 00:00:00+00:00,0.001491999952122569,0.001491999952122569,0.001053999993018806,0.0010639999527484179,50316,0.0,0.0
2019-08-25 00:00:00+00:00,0.0010639999527484179,0.001395000028423965,0.0010450000409036875,0.0011060000397264957,34072,0.0,0.0
