TIMESTAMP,FRR_OPEN_PRICE_USD,FRR_HIGH_PRICE_USD,FRR_LOW_PRICE_USD,FRR_CLOSE_PRICE_USD,FRR_VOLUME_USD,FRR_DIVIDENDS_USD,FRR_STOCK_SPLITS_USD
2021-12-16 00:00:00+00:00,0.05714799836277962,0.06992200016975403,0.055470000952482224,0.06097700074315071,8575455,0.0,0.0
2021-12-17 00:00:00+00:00,0.060986001044511795,0.07270000129938126,0.0585549995303154,0.0690080001950264,8132443,0.0,0.0
2021-12-18 00:00:00+00:00,0.06904800236225128,0.08687900006771088,0.06678900122642517,0.07689400017261505,2949016,0.0,0.0
2021-12-19 00:00:00+00:00,0.07688400149345398,0.0794529989361763,0.07316099852323532,0.07760400325059891,6773633,0.0,0.0
2021-12-20 00:00:00+00:00,0.07757899910211563,0.12394700199365616,0.07622800022363663,0.1197580024600029,749797,0.0,0.0
2021-12-21 00:00:00+00:00,0.11976700276136398,0.1833910048007965,0.11714500188827515,0.17226499319076538,2484699,0.0,0.0
2021-12-22 00:00:00+00:00,0.17228500545024872,0.23837000131607056,0.14280499517917633,0.1524759978055954,1582740,0.0,0.0
2021-12-23 00:00:00+00:00,0.15245500206947327,0.16157500445842743,0.15137499570846558,0.15799899399280548,1658751,0.0,0.0
2021-12-24 00:00:00+00:00,0.1580130010843277,0.17170800268650055,0.15637999773025513,0.1705790013074875,1998479,0.0,0.0
2021-12-25 00:00:00+00:00,0.17057299613952637,0.17180000245571136,0.16499599814414978,0.17054300010204315,820023,0.0,0.0
2021-12-26 00:00:00+00:00,0.17052200436592102,0.17457999289035797,0.16128100454807281,0.1630679965019226,747026,0.0,0.0
2021-12-27 00:00:00+00:00,0.1630460023880005,0.16515199840068817,0.1523910015821457,0.16249899566173553,615406,0.0,0.0
2021-12-28 00:00:00+00:00,0.16248400509357452,0.17342500388622284,0.16093100607395172,0.17087799310684204,349901,0.0,0.0
2021-12-29 00:00:00+00:00,0.17085300385951996,0.17506499588489532,0.16691699624061584,0.1744309961795807,322588,0.0,0.0
2021-12-30 00:00:00+00:00,0.17444199323654175,0.184470996260643,0.17382900416851044,0.1812790036201477,337612,0.0,0.0
2021-12-31 00:00:00+00:00,0.1812870055437088,0.19106799364089966,0.1812870055437088,0.18799099326133728,1335025,0.0,0.0
2022-01-01 00:00:00+00:00,0.1879729926586151,0.1953819990158081,0.18755599856376648,0.1894170045852661,1071949,0.0,0.0
2022-01-02 00:00:00+00:00,0.1894170045852661,0.2001499980688095,0.1875939965248108,0.1941860020160675,1739807,0.0,0.0
2022-01-03 00:00:00+00:00,0.1941860020160675,0.19895799458026886,0.19093500077724457,0.19795000553131104,2753754,0.0,0.0
2022-01-04 00:00:00+00:00,0.19795000553131104,0.20069999992847443,0.19372400641441345,0.1969670057296753,1888053,0.0,0.0
2022-01-05 00:00:00+00:00,0.1969670057296753,0.20703299343585968,0.19492000341415405,0.20095999538898468,1048229,0.0,0.0
2022-01-06 00:00:00+00:00,0.20095999538898468,0.21636700630187988,0.1878889948129654,0.21144500374794006,1545673,0.0,0.0
2022-01-07 00:00:00+00:00,0.21144600212574005,0.21225400269031525,0.1814810037612915,0.18682600557804108,2382421,0.0,0.0
2022-01-08 00:00:00+00:00,0.18682600557804108,0.1994750052690506,0.17960600554943085,0.18039199709892273,1843726,0.0,0.0
2022-01-09 00:00:00+00:00,0.18039199709892273,0.18855799734592438,0.16813500225543976,0.17638300359249115,2049012,0.0,0.0
2022-01-10 00:00:00+00:00,0.17638300359249115,0.1928430050611496,0.1661349982023239,0.19204899668693542,2866533,0.0,0.0
2022-01-11 00:00:00+00:00,0.19204899668693542,0.19284899532794952,0.1660120040178299,0.18891899287700653,1752653,0.0,0.0
2022-01-12 00:00:00+00:00,0.1889210045337677,0.19081200659275055,0.16117599606513977,0.16480499505996704,1742458,0.0,0.0
